Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,oil,hydro,solar,wind,other
37704,2023-04-21 00:00:00,2024-07-17 00:00:00,3.1,57.36,184.0,0.0,893.0,277.0,194.0,40.0
37705,2023-04-21 01:00:00,2024-07-17 00:00:00,3.1,52.45,172.0,0.0,1086.0,164.0,190.0,40.0
37706,2023-04-21 02:00:00,2024-07-17 00:00:00,3.1,53.44,184.0,0.0,1270.0,51.0,169.0,41.0
37707,2023-04-21 03:00:00,2024-07-17 00:00:00,3.1,53.9,186.0,0.0,1348.0,0.0,91.0,36.0
37708,2023-04-21 04:00:00,2024-07-17 00:00:00,3.1,56.57,186.0,0.0,1315.0,0.0,73.0,39.0
37709,2023-04-21 05:00:00,2024-07-17 00:00:00,3.1,59.15,186.0,0.0,1267.0,0.0,68.0,41.0
37710,2023-04-21 06:00:00,2024-07-17 00:00:00,3.1,57.86,186.0,0.0,1249.0,0.0,94.0,38.0
37711,2023-04-21 07:00:00,2024-07-17 00:00:00,3.1,64.76,187.0,0.0,1067.0,0.0,106.0,37.0
37712,2023-04-21 08:00:00,2024-07-17 00:00:00,3.1,71.92,188.0,0.0,981.0,0.0,92.0,42.0
37713,2023-04-21 09:00:00,2024-07-17 00:00:00,3.1,71.57,187.0,0.0,976.0,0.0,78.0,39.0
37714,2023-04-21 10:00:00,2024-07-17 00:00:00,3.1,76.54,187.0,0.0,968.0,0.0,29.0,43.0
37715,2023-04-21 11:00:00,2024-07-17 00:00:00,3.1,75.31,187.0,0.0,961.0,0.0,56.0,43.0
37716,2023-04-21 12:00:00,2024-07-17 00:00:00,3.1,68.31,189.0,0.0,1046.0,0.0,78.0,39.0
37717,2023-04-21 13:00:00,2024-07-17 00:00:00,3.1,52.24,191.0,0.0,1288.0,0.0,114.0,24.0
37718,2023-04-21 14:00:00,2024-07-17 00:00:00,3.1,53.76,190.0,0.0,1297.0,8.0,152.0,35.0
37719,2023-04-21 15:00:00,2024-07-17 00:00:00,3.1,57.34,190.0,0.0,1204.0,25.0,114.0,34.0
37720,2023-04-21 16:00:00,2024-07-17 00:00:00,3.1,59.31,190.0,0.0,1121.0,59.0,137.0,37.0
37721,2023-04-21 17:00:00,2024-07-17 00:00:00,3.1,51.77,188.0,0.0,1160.0,131.0,279.0,41.0
37722,2023-04-21 18:00:00,2024-07-17 00:00:00,3.1,45.48,186.0,0.0,1167.0,168.0,481.0,42.0
37723,2023-04-21 19:00:00,2024-07-17 00:00:00,3.1,43.48,174.0,0.0,1104.0,191.0,513.0,41.0
37724,2023-04-21 20:00:00,2024-07-17 00:00:00,3.1,42.5,172.0,0.0,1047.0,229.0,563.0,41.0
37725,2023-04-21 21:00:00,2024-07-17 00:00:00,3.1,17.94,24.0,0.0,891.0,218.0,573.0,39.0
37726,2023-04-21 22:00:00,2024-07-17 00:00:00,3.1,12.25,0.0,0.0,1019.0,177.0,596.0,39.0
37727,2023-04-21 23:00:00,2024-07-17 00:00:00,3.1,11.91,0.0,0.0,1085.0,207.0,599.0,40.0
