UTC time,nat_gas,oil,hydro,solar,wind,other
2023-12-08 00:00:00,470.0,0.0,524.0,13.0,160.0,38.0
2023-12-08 01:00:00,472.0,0.0,638.0,0.0,58.0,33.0
2023-12-08 02:00:00,474.0,0.0,660.0,0.0,112.0,36.0
2023-12-08 03:00:00,475.0,0.0,646.0,0.0,151.0,37.0
2023-12-08 04:00:00,479.0,0.0,748.0,0.0,239.0,33.0
2023-12-08 05:00:00,480.0,0.0,504.0,0.0,223.0,37.0
2023-12-08 06:00:00,479.0,0.0,462.0,0.0,177.0,38.0
2023-12-08 07:00:00,479.0,0.0,375.0,0.0,421.0,33.0
2023-12-08 08:00:00,457.0,0.0,342.0,0.0,577.0,38.0
2023-12-08 09:00:00,295.0,0.0,343.0,0.0,564.0,37.0
2023-12-08 10:00:00,292.0,0.0,348.0,0.0,550.0,35.0
2023-12-08 11:00:00,293.0,0.0,338.0,0.0,529.0,38.0
2023-12-08 12:00:00,292.0,0.0,426.0,0.0,556.0,40.0
2023-12-08 13:00:00,294.0,0.0,413.0,0.0,488.0,37.0
2023-12-08 14:00:00,295.0,0.0,567.0,0.0,520.0,40.0
2023-12-08 15:00:00,294.0,0.0,724.0,0.0,544.0,33.0
2023-12-08 16:00:00,295.0,0.0,721.0,18.0,532.0,34.0
2023-12-08 17:00:00,295.0,0.0,579.0,108.0,462.0,34.0
2023-12-08 18:00:00,293.0,0.0,531.0,171.0,483.0,35.0
2023-12-08 19:00:00,291.0,0.0,512.0,164.0,559.0,34.0
2023-12-08 20:00:00,292.0,0.0,364.0,129.0,597.0,31.0
2023-12-08 21:00:00,292.0,0.0,338.0,123.0,616.0,31.0
2023-12-08 22:00:00,291.0,0.0,431.0,167.0,612.0,30.0
2023-12-08 23:00:00,290.0,0.0,515.0,156.0,605.0,32.0
