UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-10-01 00:00:00,2024-07-17 00:00:00,3.1,2.54031805748842,281.93959712773653,275.4889347834893,234.6836711584698,0.9495602360285362,25.22096,0.0,717.97709,45.22208,451.58872,46.90373
2023-10-01 01:00:00,2024-07-17 00:00:00,3.1,1.750892172947962,280.04825501753226,276.12227374110444,16.999448202702027,0.2863222992755747,31.94631,0.0,750.35361,24.24126,448.15293,47.09049
2023-10-01 02:00:00,2024-07-17 00:00:00,3.1,1.750892172947962,280.04825501753226,276.12227374110444,16.999448202702027,0.2863222992755747,24.49397,0.00372,785.00315,0.0,440.95821,47.09434
2023-10-01 03:00:00,2024-07-17 00:00:00,3.1,1.750892172947962,280.04825501753226,276.12227374110444,16.999448202702027,0.2863222992755747,20.31898,0.0,768.34659,0.0,432.33852,47.92494
2023-10-01 04:00:00,2024-07-17 00:00:00,3.1,1.5931170426971422,279.3169848997885,275.9727528865705,8.499512752971523,0.3511328308024559,23.03437,0.0,764.99549,0.0,418.37088,48.10185
2023-10-01 05:00:00,2024-07-17 00:00:00,3.1,1.5931170426971422,279.3169848997885,275.9727528865705,8.499512752971523,0.3511328308024559,21.75465,0.0,732.93867,0.0,403.25423,48.76434
2023-10-01 06:00:00,2024-07-17 00:00:00,3.1,1.5931170426971422,279.3169848997885,275.9727528865705,8.499512752971523,0.3511328308024559,25.13911,0.0,668.30874,12.66669,396.73422,48.42478
2023-10-01 07:00:00,2024-07-17 00:00:00,3.1,1.661429977005615,278.8315151859255,275.7576226070685,0.0,0.0220074372244477,19.85066,0.0,609.68455,15.24807,374.09978,49.97028
2023-10-01 08:00:00,2024-07-17 00:00:00,3.1,1.661429977005615,278.8315151859255,275.7576226070685,0.0,0.0220074372244477,30.2417,0.0,570.75429,9.2614,363.98936,50.41759
2023-10-01 09:00:00,2024-07-17 00:00:00,3.1,1.661429977005615,278.8315151859255,275.7576226070685,0.0,0.0220074372244477,28.21454,0.0,554.78958,10.66509,359.67513,51.21522
2023-10-01 10:00:00,2024-07-17 00:00:00,3.1,1.787077138430763,278.424462462365,275.5437509272657,0.0,0.06379392570605,28.03541,0.00013,569.08968,15.52785,345.50323,51.5472
2023-10-01 11:00:00,2024-07-17 00:00:00,3.1,1.787077138430763,278.424462462365,275.5437509272657,0.0,0.06379392570605,24.23551,0.00369,616.11562,12.38242,331.42679,51.46829
2023-10-01 12:00:00,2024-07-17 00:00:00,3.1,1.787077138430763,278.424462462365,275.5437509272657,0.0,0.06379392570605,21.71286,0.0,670.26729,2.10562,319.51544,51.31707
2023-10-01 13:00:00,2024-07-17 00:00:00,3.1,1.9396458332246995,279.49008675304253,275.8303680437385,18.35829334913861,0.1009120186075317,13.39592,0.0,739.10927,3.97882,303.61644,50.06868
2023-10-01 14:00:00,2024-07-17 00:00:00,3.1,1.9396458332246995,279.49008675304253,275.8303680437385,18.35829334913861,0.1009120186075317,2.32977,0.0,792.25936,0.0,294.70941,50.77265
2023-10-01 15:00:00,2024-07-17 00:00:00,3.1,1.9396458332246995,279.49008675304253,275.8303680437385,18.35829334913861,0.1009120186075317,11.17221,0.0,810.65802,11.91589,297.85822,50.70672
2023-10-01 16:00:00,2024-07-17 00:00:00,3.1,2.862969491259163,283.1784863118864,275.47162413019595,142.28375418233526,0.277016351488638,12.85926,3e-05,789.41411,30.11314,288.07639,50.71077
2023-10-01 17:00:00,2024-07-17 00:00:00,3.1,2.862969491259163,283.1784863118864,275.47162413019595,142.28375418233526,0.277016351488638,17.15862,3e-05,784.76943,59.89658,276.52102,50.02905
2023-10-01 18:00:00,2024-07-17 00:00:00,3.1,2.862969491259163,283.1784863118864,275.47162413019595,142.28375418233526,0.277016351488638,27.96544,0.00138,730.62255,105.01043,271.8605,49.62825
2023-10-01 19:00:00,2024-07-17 00:00:00,3.1,3.954700422463805,284.56284045402657,275.29423024349694,393.5338156775872,0.4019620223326416,24.84616,0.0,676.11527,136.45612,268.60238,49.28647
2023-10-01 20:00:00,2024-07-17 00:00:00,3.1,3.954700422463805,284.56284045402657,275.29423024349694,393.5338156775872,0.4019620223326416,37.09698,0.00271,618.50155,146.75123,261.82047,48.07496
2023-10-01 21:00:00,2024-07-17 00:00:00,3.1,3.954700422463805,284.56284045402657,275.29423024349694,393.5338156775872,0.4019620223326416,33.00883,0.00036,580.09577,145.87907,264.46601,47.78352
2023-10-01 22:00:00,2024-07-17 00:00:00,3.1,3.845616390341912,283.08545115866605,276.30445390380936,282.6152724591337,1.0404237160471117,28.58965,0.0,606.13337,123.13473,269.20704,48.37205
2023-10-01 23:00:00,2024-07-17 00:00:00,3.1,3.845616390341912,283.08545115866605,276.30445390380936,282.6152724591337,1.0404237160471117,31.31223,0.0,642.96633,89.45561,281.53108,47.94761
2023-10-02 00:00:00,2024-07-17 00:00:00,3.1,3.845616390341912,283.08545115866605,276.30445390380936,282.6152724591337,1.0404237160471117,25.22096,0.0,681.03609,61.69409,234.40081,46.96299
2023-10-02 01:00:00,2024-07-17 00:00:00,3.1,3.005992142975404,281.14204174877113,277.3146343784445,10.750279086184564,0.7769064826324311,31.94631,0.0,715.18406,42.01905,228.51251,47.15118
2023-10-02 02:00:00,2024-07-17 00:00:00,3.1,3.005992142975404,281.14204174877113,277.3146343784445,10.750279086184564,0.7769064826324311,24.49397,0.00372,752.02121,14.95521,222.096,47.15371
2023-10-02 03:00:00,2024-07-17 00:00:00,3.1,3.005992142975404,281.14204174877113,277.3146343784445,10.750279086184564,0.7769064826324311,20.31898,0.0,736.25039,0.0,211.89005,47.98516
2023-10-02 04:00:00,2024-07-17 00:00:00,3.1,2.8335905379631443,280.5822247725558,277.74180868278995,5.375298909491431,1.477650417790434,23.03437,0.0,731.53737,0.0,195.30837,48.16053
2023-10-02 05:00:00,2024-07-17 00:00:00,3.1,2.8335905379631443,280.5822247725558,277.74180868278995,5.375298909491431,1.477650417790434,21.75465,0.0,697.2578,1.57623,184.0496,48.82109
