UTC time,nat_gas,oil,hydro,solar,wind,other
2023-07-18 00:00:00,596.0,0.0,1306.0,353.0,174.0,29.0
2023-07-18 01:00:00,575.0,0.0,1254.0,340.0,180.0,67.0
2023-07-18 02:00:00,585.0,0.0,1298.0,220.0,217.0,107.0
2023-07-18 03:00:00,599.0,0.0,1415.0,73.0,242.0,110.0
2023-07-18 04:00:00,607.0,0.0,1322.0,1.0,250.0,109.0
2023-07-18 05:00:00,606.0,0.0,1313.0,0.0,272.0,95.0
2023-07-18 06:00:00,607.0,0.0,1189.0,0.0,228.0,33.0
2023-07-18 07:00:00,609.0,0.0,1028.0,0.0,259.0,36.0
2023-07-18 08:00:00,612.0,0.0,876.0,0.0,292.0,36.0
2023-07-18 09:00:00,613.0,0.0,815.0,0.0,278.0,37.0
2023-07-18 10:00:00,612.0,0.0,795.0,0.0,292.0,39.0
2023-07-18 11:00:00,486.0,0.0,806.0,0.0,230.0,40.0
2023-07-18 12:00:00,461.0,0.0,866.0,0.0,218.0,38.0
2023-07-18 13:00:00,616.0,0.0,793.0,11.0,224.0,37.0
2023-07-18 14:00:00,615.0,0.0,776.0,145.0,162.0,38.0
2023-07-18 15:00:00,583.0,0.0,738.0,348.0,143.0,36.0
2023-07-18 16:00:00,615.0,0.0,782.0,405.0,135.0,37.0
2023-07-18 17:00:00,671.0,0.0,723.0,411.0,115.0,36.0
2023-07-18 18:00:00,705.0,0.0,638.0,412.0,94.0,36.0
2023-07-18 19:00:00,715.0,0.0,688.0,413.0,91.0,33.0
2023-07-18 20:00:00,710.0,0.0,864.0,410.0,108.0,32.0
2023-07-18 21:00:00,709.0,0.0,1064.0,404.0,120.0,34.0
2023-07-18 22:00:00,706.0,0.0,1173.0,407.0,138.0,40.0
2023-07-18 23:00:00,687.0,0.0,1183.0,407.0,178.0,36.0
