UTC time,nat_gas,oil,hydro,solar,wind,other
2023-12-17 00:00:00,478.0,0.0,588.0,33.0,54.0,59.0
2023-12-17 01:00:00,482.0,0.0,753.0,0.0,56.0,58.0
2023-12-17 02:00:00,481.0,0.0,785.0,0.0,83.0,57.0
2023-12-17 03:00:00,483.0,0.0,753.0,0.0,89.0,54.0
2023-12-17 04:00:00,484.0,0.0,679.0,0.0,79.0,59.0
2023-12-17 05:00:00,481.0,0.0,625.0,0.0,30.0,61.0
2023-12-17 06:00:00,483.0,0.0,573.0,0.0,34.0,58.0
2023-12-17 07:00:00,483.0,0.0,614.0,0.0,41.0,58.0
2023-12-17 08:00:00,485.0,0.0,525.0,0.0,42.0,56.0
2023-12-17 09:00:00,485.0,0.0,526.0,0.0,27.0,61.0
2023-12-17 10:00:00,485.0,0.0,557.0,0.0,30.0,58.0
2023-12-17 11:00:00,487.0,0.0,496.0,0.0,29.0,58.0
2023-12-17 12:00:00,468.0,0.0,425.0,0.0,36.0,56.0
2023-12-17 13:00:00,486.0,0.0,455.0,0.0,41.0,60.0
2023-12-17 14:00:00,486.0,0.0,552.0,0.0,32.0,57.0
2023-12-17 15:00:00,482.0,0.0,705.0,0.0,30.0,56.0
2023-12-17 16:00:00,486.0,0.0,701.0,16.0,34.0,56.0
2023-12-17 17:00:00,650.0,0.0,645.0,92.0,32.0,56.0
2023-12-17 18:00:00,676.0,0.0,491.0,121.0,33.0,56.0
2023-12-17 19:00:00,674.0,0.0,456.0,121.0,48.0,55.0
2023-12-17 20:00:00,672.0,0.0,444.0,109.0,55.0,58.0
2023-12-17 21:00:00,658.0,0.0,447.0,116.0,58.0,54.0
2023-12-17 22:00:00,625.0,0.0,454.0,121.0,55.0,58.0
2023-12-17 23:00:00,658.0,0.0,651.0,84.0,58.0,57.0
