UTC time,solar,nuclear,nat_gas,other,oil,hydro,coal,wind
2019-01-01 20:00:00,7831.0,2272.0,3559.0,0.0,89.0,1064.0,14.0,1839.0
2019-01-01 21:00:00,7956.0,2272.0,3832.0,0.0,92.0,1060.0,14.0,1576.0
2019-01-01 22:00:00,7727.0,2274.0,4039.0,0.0,88.0,1217.0,14.0,1211.0
2019-01-01 23:00:00,6204.0,2273.0,4832.0,0.0,89.0,1580.0,16.0,822.0
2019-01-02 00:00:00,1821.0,2270.0,6654.0,0.0,89.0,2524.0,15.0,564.0
2019-01-02 01:00:00,0.0,2274.0,9018.0,0.0,88.0,3426.0,15.0,495.0
2019-01-02 02:00:00,0.0,2274.0,9646.0,2.0,91.0,3842.0,14.0,402.0
2019-01-02 03:00:00,0.0,2273.0,9470.0,14.0,89.0,3610.0,15.0,378.0
2019-01-02 04:00:00,0.0,2271.0,9239.0,70.0,92.0,3419.0,16.0,330.0
2019-01-02 05:00:00,0.0,2274.0,9218.0,17.0,89.0,2720.0,14.0,328.0
2019-01-02 06:00:00,0.0,2273.0,8493.0,53.0,89.0,2484.0,15.0,273.0
2019-01-02 07:00:00,0.0,2276.0,8332.0,47.0,90.0,1950.0,13.0,246.0
2019-01-02 08:00:00,0.0,2274.0,7822.0,0.0,92.0,1711.0,13.0,250.0
2019-01-02 09:00:00,0.0,2271.0,7712.0,0.0,91.0,1646.0,12.0,203.0
2019-01-02 10:00:00,0.0,2272.0,7852.0,0.0,91.0,1344.0,13.0,260.0
2019-01-02 11:00:00,0.0,2272.0,7950.0,4.0,89.0,1365.0,10.0,294.0
2019-01-02 12:00:00,0.0,2272.0,7919.0,0.0,90.0,1352.0,12.0,311.0
2019-01-02 13:00:00,0.0,2272.0,8323.0,0.0,90.0,2196.0,11.0,381.0
2019-01-02 14:00:00,0.0,2271.0,8709.0,0.0,90.0,2791.0,12.0,401.0
2019-01-02 15:00:00,146.0,2272.0,9225.0,41.0,91.0,3214.0,11.0,471.0
2019-01-02 16:00:00,3462.0,2271.0,8064.0,10.0,90.0,2397.0,12.0,450.0
2019-01-02 17:00:00,7057.0,2274.0,6842.0,0.0,89.0,1603.0,11.0,399.0
2019-01-02 18:00:00,7879.0,2274.0,6229.0,0.0,89.0,1146.0,11.0,411.0
2019-01-02 19:00:00,7792.0,2273.0,6282.0,0.0,90.0,1053.0,12.0,350.0
2019-01-02 20:00:00,7731.0,2271.0,6185.0,0.0,89.0,923.0,11.0,500.0
2019-01-02 21:00:00,7885.0,2271.0,6160.0,0.0,89.0,905.0,14.0,300.0
2019-01-02 22:00:00,7861.0,2272.0,5914.0,0.0,84.0,974.0,14.0,296.0
2019-01-02 23:00:00,6440.0,2269.0,6826.0,0.0,89.0,1397.0,15.0,237.0
2019-01-03 00:00:00,1949.0,2270.0,8597.0,0.0,90.0,2285.0,15.0,233.0
2019-01-03 01:00:00,80.0,2272.0,11162.0,51.0,89.0,3339.0,14.0,151.0
2019-01-03 02:00:00,55.0,2271.0,11622.0,45.0,90.0,3534.0,15.0,222.0
2019-01-03 03:00:00,57.0,2271.0,11565.0,14.0,90.0,3771.0,16.0,307.0
2019-01-03 04:00:00,45.0,2272.0,11156.0,25.0,89.0,3740.0,17.0,359.0
2019-01-03 05:00:00,0.0,2270.0,10532.0,4.0,89.0,3018.0,20.0,473.0
2019-01-03 06:00:00,0.0,2270.0,9852.0,0.0,90.0,2581.0,18.0,543.0
2019-01-03 07:00:00,0.0,2273.0,9232.0,0.0,90.0,1962.0,18.0,565.0
2019-01-03 08:00:00,0.0,2273.0,8560.0,0.0,89.0,1705.0,17.0,634.0
2019-01-03 09:00:00,0.0,2269.0,8369.0,0.0,90.0,1313.0,17.0,686.0
2019-01-03 10:00:00,0.0,2269.0,8062.0,0.0,41.0,1212.0,16.0,678.0
2019-01-03 11:00:00,0.0,2269.0,7870.0,0.0,38.0,1218.0,16.0,538.0
2019-01-03 12:00:00,0.0,2268.0,7819.0,0.0,41.0,1331.0,17.0,565.0
2019-01-03 13:00:00,0.0,2271.0,8179.0,0.0,40.0,1897.0,16.0,308.0
2019-01-03 14:00:00,0.0,2270.0,8660.0,56.0,47.0,2481.0,16.0,486.0
2019-01-03 15:00:00,158.0,2270.0,9050.0,71.0,72.0,2617.0,16.0,455.0
2019-01-03 16:00:00,3503.0,2271.0,8409.0,14.0,89.0,1864.0,16.0,470.0
2019-01-03 17:00:00,7105.0,2272.0,6418.0,0.0,90.0,1315.0,14.0,372.0
2019-01-03 18:00:00,7868.0,2270.0,5625.0,0.0,91.0,1064.0,13.0,359.0
2019-01-03 19:00:00,7842.0,2270.0,5098.0,23.0,89.0,835.0,13.0,348.0
2019-01-03 20:00:00,7786.0,2271.0,4875.0,23.0,91.0,799.0,13.0,393.0
2019-01-03 21:00:00,7850.0,2270.0,4870.0,0.0,86.0,788.0,13.0,388.0
2019-01-03 22:00:00,7695.0,2270.0,4794.0,0.0,90.0,886.0,12.0,387.0
2019-01-03 23:00:00,6273.0,2270.0,5851.0,0.0,91.0,1454.0,13.0,335.0
2019-01-04 00:00:00,2022.0,2269.0,7926.0,46.0,90.0,2747.0,12.0,328.0
2019-01-04 01:00:00,202.0,2268.0,10668.0,51.0,90.0,3678.0,11.0,280.0
2019-01-04 02:00:00,0.0,2269.0,11228.0,71.0,87.0,4108.0,12.0,346.0
2019-01-04 03:00:00,0.0,2269.0,10943.0,27.0,82.0,3860.0,12.0,356.0
2019-01-04 04:00:00,0.0,2270.0,10580.0,0.0,39.0,3254.0,13.0,386.0
2019-01-04 05:00:00,0.0,2271.0,10184.0,0.0,41.0,2550.0,12.0,376.0
2019-01-04 06:00:00,0.0,2268.0,9539.0,34.0,42.0,2058.0,13.0,376.0
2019-01-04 07:00:00,0.0,2270.0,8794.0,1.0,43.0,1848.0,15.0,359.0
2019-01-04 08:00:00,0.0,2269.0,8183.0,3.0,42.0,1795.0,13.0,355.0
2019-01-04 09:00:00,0.0,2267.0,7910.0,0.0,42.0,1489.0,13.0,352.0
2019-01-04 10:00:00,0.0,2269.0,7846.0,0.0,40.0,1336.0,14.0,358.0
2019-01-04 11:00:00,0.0,2269.0,7685.0,0.0,40.0,1304.0,16.0,430.0
2019-01-04 12:00:00,0.0,2270.0,7704.0,0.0,43.0,1478.0,16.0,405.0
2019-01-04 13:00:00,0.0,2271.0,7804.0,4.0,44.0,2025.0,16.0,340.0
2019-01-04 14:00:00,0.0,2273.0,8746.0,14.0,43.0,2562.0,13.0,318.0
2019-01-04 15:00:00,150.0,2274.0,9443.0,58.0,39.0,2929.0,13.0,247.0
2019-01-04 16:00:00,3590.0,2272.0,8593.0,0.0,38.0,2017.0,17.0,249.0
2019-01-04 17:00:00,7158.0,2273.0,6756.0,67.0,39.0,1309.0,14.0,202.0
2019-01-04 18:00:00,7879.0,2273.0,6241.0,0.0,42.0,884.0,13.0,225.0
2019-01-04 19:00:00,7831.0,2273.0,5654.0,29.0,39.0,771.0,14.0,136.0
2019-01-04 20:00:00,7773.0,2273.0,5267.0,0.0,43.0,736.0,14.0,225.0
2019-01-04 21:00:00,7910.0,2272.0,5236.0,12.0,38.0,735.0,13.0,236.0
2019-01-04 22:00:00,7783.0,2272.0,5533.0,0.0,37.0,819.0,13.0,55.0
2019-01-04 23:00:00,6362.0,2272.0,5852.0,0.0,37.0,1661.0,12.0,113.0
2019-01-05 00:00:00,2023.0,2272.0,7989.0,0.0,36.0,2676.0,13.0,193.0
2019-01-05 01:00:00,0.0,2270.0,10666.0,0.0,39.0,3476.0,13.0,234.0
2019-01-05 02:00:00,0.0,2271.0,10892.0,0.0,36.0,3732.0,14.0,250.0
2019-01-05 03:00:00,0.0,2270.0,10512.0,42.0,36.0,3512.0,15.0,243.0
2019-01-05 04:00:00,0.0,2271.0,10580.0,0.0,39.0,3232.0,15.0,373.0
2019-01-05 05:00:00,0.0,2270.0,9838.0,0.0,40.0,2581.0,14.0,485.0
2019-01-05 06:00:00,0.0,2271.0,9178.0,0.0,38.0,2244.0,13.0,521.0
2019-01-05 07:00:00,0.0,2270.0,8559.0,9.0,38.0,2119.0,13.0,584.0
2019-01-05 08:00:00,0.0,2270.0,8679.0,41.0,39.0,1971.0,15.0,444.0
2019-01-05 09:00:00,0.0,2270.0,8389.0,0.0,37.0,1649.0,16.0,410.0
2019-01-05 10:00:00,0.0,2271.0,8421.0,0.0,40.0,1326.0,15.0,277.0
2019-01-05 11:00:00,0.0,2272.0,8222.0,0.0,41.0,1112.0,16.0,361.0
2019-01-05 12:00:00,0.0,2269.0,8111.0,0.0,41.0,1288.0,14.0,351.0
2019-01-05 13:00:00,0.0,2271.0,7974.0,11.0,40.0,1299.0,14.0,422.0
2019-01-05 14:00:00,0.0,2272.0,7845.0,0.0,42.0,1490.0,12.0,575.0
2019-01-05 15:00:00,0.0,2272.0,8374.0,38.0,40.0,1519.0,12.0,750.0
2019-01-05 16:00:00,644.0,2272.0,8760.0,52.0,37.0,1461.0,12.0,738.0
2019-01-05 17:00:00,1241.0,2271.0,8850.0,54.0,39.0,1608.0,12.0,881.0
2019-01-05 18:00:00,2058.0,2273.0,8471.0,57.0,52.0,1268.0,13.0,1102.0
2019-01-05 19:00:00,2279.0,2271.0,8581.0,0.0,81.0,1527.0,13.0,1143.0
2019-01-05 20:00:00,2560.0,2271.0,8603.0,0.0,87.0,1438.0,13.0,1179.0
2019-01-05 21:00:00,1549.0,2271.0,8787.0,0.0,85.0,1285.0,13.0,1498.0
2019-01-05 22:00:00,1012.0,2274.0,9029.0,0.0,85.0,1222.0,11.0,1677.0
2019-01-05 23:00:00,548.0,2271.0,9086.0,0.0,90.0,1634.0,10.0,1808.0
2019-01-06 00:00:00,153.0,2269.0,8795.0,0.0,90.0,2220.0,11.0,1479.0
2019-01-06 01:00:00,0.0,2270.0,8890.0,0.0,90.0,3096.0,9.0,1673.0
2019-01-06 02:00:00,0.0,2271.0,8876.0,14.0,89.0,2968.0,10.0,1333.0
2019-01-06 03:00:00,0.0,2270.0,9055.0,33.0,90.0,2536.0,13.0,962.0
2019-01-06 04:00:00,0.0,2272.0,9333.0,2.0,90.0,2423.0,12.0,755.0
2019-01-06 05:00:00,0.0,2273.0,9311.0,24.0,88.0,2155.0,11.0,736.0
2019-01-06 06:00:00,0.0,2272.0,9153.0,0.0,90.0,1710.0,10.0,780.0
2019-01-06 07:00:00,0.0,2273.0,8611.0,35.0,90.0,1771.0,14.0,765.0
2019-01-06 08:00:00,0.0,2271.0,7787.0,2.0,90.0,1371.0,11.0,727.0
2019-01-06 09:00:00,0.0,2269.0,6768.0,0.0,90.0,1160.0,10.0,866.0
2019-01-06 10:00:00,0.0,2271.0,6207.0,0.0,90.0,1038.0,11.0,1206.0
2019-01-06 11:00:00,0.0,2271.0,5847.0,0.0,90.0,957.0,13.0,1305.0
2019-01-06 12:00:00,0.0,2270.0,5599.0,15.0,90.0,981.0,13.0,1345.0
2019-01-06 13:00:00,0.0,2272.0,5404.0,0.0,90.0,1098.0,14.0,1622.0
2019-01-06 14:00:00,0.0,2272.0,5239.0,0.0,90.0,1597.0,14.0,1639.0
2019-01-06 15:00:00,0.0,2270.0,5375.0,37.0,88.0,1760.0,13.0,1547.0
2019-01-06 16:00:00,1938.0,2272.0,4553.0,0.0,89.0,1734.0,14.0,1599.0
2019-01-06 17:00:00,3818.0,2269.0,4321.0,43.0,88.0,1388.0,16.0,1790.0
2019-01-06 18:00:00,5705.0,2270.0,4197.0,0.0,90.0,984.0,13.0,1771.0
2019-01-06 19:00:00,5827.0,2269.0,4045.0,0.0,90.0,911.0,13.0,2113.0
2019-01-06 20:00:00,5281.0,2266.0,4465.0,47.0,90.0,866.0,14.0,2079.0
2019-01-06 21:00:00,5145.0,2267.0,4306.0,42.0,89.0,864.0,15.0,2172.0
2019-01-06 22:00:00,5289.0,2268.0,4610.0,0.0,89.0,836.0,11.0,2373.0
2019-01-06 23:00:00,4211.0,2265.0,4682.0,0.0,90.0,1420.0,10.0,2272.0
2019-01-07 00:00:00,1323.0,2263.0,6430.0,24.0,86.0,2041.0,11.0,2281.0
2019-01-07 01:00:00,0.0,2265.0,8521.0,18.0,85.0,3020.0,10.0,2323.0
2019-01-07 02:00:00,0.0,2266.0,8569.0,16.0,89.0,2891.0,11.0,2602.0
2019-01-07 03:00:00,0.0,2265.0,8218.0,3.0,88.0,2659.0,11.0,2730.0
2019-01-07 04:00:00,0.0,2267.0,8181.0,0.0,90.0,2275.0,10.0,2515.0
2019-01-07 05:00:00,0.0,2267.0,7780.0,0.0,88.0,1924.0,11.0,2775.0
2019-01-07 06:00:00,0.0,2267.0,7027.0,50.0,91.0,1879.0,10.0,3044.0
2019-01-07 07:00:00,0.0,2268.0,6858.0,0.0,91.0,1386.0,11.0,3170.0
2019-01-07 08:00:00,0.0,2267.0,6082.0,0.0,90.0,957.0,11.0,2943.0
2019-01-07 09:00:00,0.0,2266.0,5215.0,0.0,89.0,822.0,11.0,3216.0
2019-01-07 10:00:00,0.0,2268.0,5873.0,44.0,90.0,503.0,10.0,2621.0
2019-01-07 11:00:00,0.0,2268.0,6213.0,0.0,90.0,482.0,10.0,2522.0
2019-01-07 12:00:00,0.0,2267.0,6515.0,0.0,90.0,636.0,11.0,1839.0
2019-01-07 13:00:00,0.0,2268.0,6787.0,0.0,90.0,1521.0,13.0,1297.0
2019-01-07 14:00:00,0.0,2267.0,8238.0,0.0,90.0,1939.0,12.0,1125.0
2019-01-07 15:00:00,64.0,2267.0,9138.0,6.0,46.0,2464.0,10.0,1028.0
2019-01-07 16:00:00,1646.0,2269.0,8367.0,0.0,46.0,1963.0,13.0,869.0
2019-01-07 17:00:00,3929.0,2267.0,7638.0,0.0,46.0,1760.0,11.0,723.0
2019-01-07 18:00:00,5139.0,2269.0,6300.0,0.0,46.0,1476.0,13.0,771.0
2019-01-07 19:00:00,6282.0,2268.0,6209.0,0.0,46.0,1214.0,12.0,745.0
2019-01-07 20:00:00,6419.0,2269.0,6265.0,0.0,47.0,1158.0,14.0,692.0
2019-01-07 21:00:00,6757.0,2265.0,6291.0,0.0,47.0,1128.0,14.0,660.0
2019-01-07 22:00:00,6965.0,2265.0,6619.0,0.0,50.0,1115.0,13.0,570.0
2019-01-07 23:00:00,5590.0,2264.0,6991.0,0.0,62.0,1576.0,14.0,951.0
2019-01-08 00:00:00,1687.0,2263.0,8682.0,4.0,51.0,2191.0,13.0,965.0
2019-01-08 01:00:00,0.0,2263.0,11090.0,41.0,51.0,3281.0,13.0,1520.0
2019-01-08 02:00:00,0.0,2264.0,11658.0,51.0,52.0,3386.0,12.0,1523.0
2019-01-08 03:00:00,0.0,2263.0,11417.0,69.0,52.0,3082.0,12.0,1010.0
2019-01-08 04:00:00,0.0,2264.0,11133.0,0.0,76.0,2758.0,9.0,747.0
2019-01-08 05:00:00,0.0,2265.0,10391.0,0.0,87.0,2188.0,12.0,1005.0
2019-01-08 06:00:00,0.0,2265.0,9492.0,54.0,89.0,1807.0,12.0,1119.0
2019-01-08 07:00:00,0.0,2266.0,8540.0,57.0,90.0,1593.0,11.0,867.0
2019-01-08 08:00:00,0.0,2264.0,8091.0,29.0,90.0,1407.0,13.0,802.0
2019-01-08 09:00:00,0.0,2264.0,8699.0,0.0,90.0,777.0,11.0,682.0
2019-01-08 10:00:00,0.0,2265.0,8700.0,0.0,91.0,708.0,10.0,538.0
2019-01-08 11:00:00,0.0,2263.0,8420.0,0.0,90.0,725.0,11.0,739.0
2019-01-08 12:00:00,0.0,2264.0,8245.0,0.0,90.0,796.0,12.0,929.0
2019-01-08 13:00:00,0.0,2266.0,8742.0,0.0,90.0,1115.0,12.0,935.0
2019-01-08 14:00:00,0.0,2266.0,9783.0,4.0,87.0,1514.0,13.0,803.0
2019-01-08 15:00:00,133.0,2263.0,11074.0,65.0,88.0,1929.0,12.0,685.0
2019-01-08 16:00:00,2108.0,2264.0,10658.0,0.0,82.0,1791.0,12.0,463.0
2019-01-08 17:00:00,4268.0,2265.0,9403.0,0.0,88.0,1114.0,12.0,411.0
2019-01-08 18:00:00,5610.0,2265.0,8596.0,0.0,88.0,922.0,14.0,443.0
2019-01-08 19:00:00,5965.0,2264.0,8672.0,0.0,90.0,853.0,13.0,467.0
2019-01-08 20:00:00,5866.0,2265.0,8909.0,15.0,92.0,630.0,13.0,468.0
2019-01-08 21:00:00,5731.0,2263.0,8807.0,0.0,90.0,649.0,12.0,364.0
2019-01-08 22:00:00,5232.0,2262.0,8282.0,0.0,91.0,1030.0,14.0,440.0
2019-01-08 23:00:00,3678.0,2262.0,9055.0,0.0,90.0,1161.0,12.0,505.0
2019-01-09 00:00:00,967.0,2260.0,10761.0,0.0,91.0,1751.0,12.0,299.0
2019-01-09 01:00:00,0.0,2261.0,11944.0,23.0,91.0,2848.0,13.0,199.0
2019-01-09 02:00:00,0.0,2263.0,12178.0,5.0,91.0,3022.0,13.0,477.0
2019-01-09 03:00:00,0.0,2262.0,11728.0,14.0,91.0,2793.0,11.0,342.0
2019-01-09 04:00:00,0.0,2262.0,11341.0,1.0,88.0,2487.0,11.0,422.0
2019-01-09 05:00:00,0.0,2263.0,10945.0,0.0,90.0,2163.0,13.0,388.0
2019-01-09 06:00:00,0.0,2262.0,9717.0,13.0,87.0,1726.0,13.0,558.0
2019-01-09 07:00:00,0.0,2269.0,8594.0,0.0,87.0,1601.0,12.0,615.0
2019-01-09 08:00:00,0.0,2267.0,8750.0,59.0,85.0,1009.0,12.0,686.0
2019-01-09 09:00:00,0.0,2263.0,8587.0,0.0,88.0,717.0,12.0,929.0
2019-01-09 10:00:00,0.0,2264.0,8235.0,0.0,88.0,709.0,13.0,1022.0
2019-01-09 11:00:00,0.0,2263.0,8113.0,0.0,86.0,735.0,13.0,928.0
2019-01-09 12:00:00,0.0,2261.0,8446.0,0.0,84.0,963.0,12.0,575.0
2019-01-09 13:00:00,0.0,2262.0,7882.0,0.0,84.0,1576.0,13.0,442.0
2019-01-09 14:00:00,0.0,2261.0,8454.0,0.0,86.0,2182.0,13.0,741.0
2019-01-09 15:00:00,57.0,2261.0,9644.0,43.0,54.0,2305.0,9.0,663.0
2019-01-09 16:00:00,2556.0,2262.0,8904.0,9.0,84.0,1877.0,11.0,679.0
2019-01-09 17:00:00,4966.0,2262.0,7805.0,0.0,90.0,1382.0,13.0,441.0
2019-01-09 18:00:00,5657.0,2262.0,7482.0,8.0,90.0,1304.0,12.0,563.0
2019-01-09 19:00:00,5812.0,2262.0,7341.0,0.0,90.0,1199.0,13.0,421.0
2019-01-09 20:00:00,5836.0,2262.0,7594.0,48.0,91.0,930.0,14.0,413.0
2019-01-09 21:00:00,5728.0,2262.0,7629.0,0.0,91.0,988.0,13.0,519.0
2019-01-09 22:00:00,5352.0,2261.0,7372.0,1.0,90.0,1440.0,12.0,583.0
2019-01-09 23:00:00,3443.0,2261.0,7657.0,0.0,90.0,1658.0,12.0,1009.0
2019-01-10 00:00:00,1164.0,2261.0,7747.0,0.0,91.0,2007.0,12.0,2550.0
2019-01-10 01:00:00,0.0,2261.0,8664.0,18.0,91.0,3086.0,14.0,2623.0
2019-01-10 02:00:00,0.0,2260.0,10087.0,0.0,91.0,3154.0,13.0,1601.0
2019-01-10 03:00:00,0.0,2259.0,10523.0,24.0,91.0,3048.0,11.0,1104.0
2019-01-10 04:00:00,0.0,2259.0,10227.0,12.0,89.0,2719.0,13.0,1021.0
2019-01-10 05:00:00,0.0,2260.0,9543.0,3.0,90.0,2291.0,13.0,1035.0
2019-01-10 06:00:00,0.0,2259.0,9013.0,41.0,91.0,1713.0,14.0,1010.0
2019-01-10 07:00:00,0.0,2264.0,8505.0,29.0,90.0,1413.0,13.0,971.0
2019-01-10 08:00:00,0.0,2263.0,7598.0,29.0,90.0,1158.0,13.0,1597.0
2019-01-10 09:00:00,0.0,2260.0,7498.0,0.0,90.0,943.0,11.0,1807.0
2019-01-10 10:00:00,0.0,2262.0,7245.0,3.0,90.0,902.0,13.0,1633.0
2019-01-10 11:00:00,0.0,2261.0,7453.0,0.0,88.0,867.0,12.0,1179.0
2019-01-10 12:00:00,0.0,2261.0,7160.0,0.0,91.0,1061.0,11.0,1456.0
2019-01-10 13:00:00,0.0,2261.0,7465.0,0.0,90.0,1289.0,11.0,1641.0
2019-01-10 14:00:00,0.0,2261.0,8301.0,0.0,91.0,1739.0,12.0,1549.0
2019-01-10 15:00:00,32.0,2262.0,9337.0,39.0,90.0,2191.0,12.0,1488.0
2019-01-10 16:00:00,2659.0,2264.0,8179.0,0.0,90.0,1709.0,13.0,1292.0
2019-01-10 17:00:00,5352.0,2262.0,6905.0,0.0,90.0,1399.0,13.0,853.0
2019-01-10 18:00:00,6533.0,2263.0,5787.0,0.0,90.0,1221.0,13.0,573.0
2019-01-10 19:00:00,6757.0,2263.0,5811.0,46.0,91.0,1303.0,13.0,512.0
2019-01-10 20:00:00,7091.0,2263.0,5838.0,0.0,91.0,1122.0,12.0,547.0
2019-01-10 21:00:00,7320.0,2263.0,6218.0,0.0,91.0,1315.0,12.0,461.0
2019-01-10 22:00:00,7115.0,2262.0,6315.0,0.0,91.0,1458.0,12.0,432.0
2019-01-10 23:00:00,5721.0,2263.0,6799.0,0.0,91.0,1806.0,14.0,441.0
2019-01-11 00:00:00,1984.0,2260.0,8062.0,0.0,91.0,2108.0,14.0,492.0
2019-01-11 01:00:00,0.0,2259.0,9717.0,42.0,90.0,3187.0,13.0,481.0
2019-01-11 02:00:00,0.0,2260.0,10034.0,50.0,91.0,3564.0,12.0,443.0
2019-01-11 03:00:00,0.0,2260.0,10126.0,62.0,90.0,3005.0,13.0,472.0
2019-01-11 04:00:00,0.0,2260.0,10170.0,34.0,89.0,2504.0,13.0,442.0
2019-01-11 05:00:00,0.0,2260.0,9543.0,22.0,90.0,2121.0,15.0,431.0
2019-01-11 06:00:00,0.0,2261.0,9555.0,2.0,91.0,1636.0,15.0,443.0
2019-01-11 07:00:00,0.0,2261.0,8701.0,27.0,90.0,1410.0,14.0,412.0
2019-01-11 08:00:00,0.0,2262.0,7839.0,29.0,90.0,1181.0,14.0,534.0
2019-01-11 09:00:00,0.0,2261.0,7856.0,0.0,90.0,929.0,14.0,443.0
2019-01-11 10:00:00,0.0,2261.0,7592.0,13.0,91.0,782.0,14.0,463.0
2019-01-11 11:00:00,0.0,2262.0,7519.0,0.0,90.0,808.0,13.0,517.0
2019-01-11 12:00:00,0.0,2261.0,7814.0,0.0,90.0,951.0,13.0,550.0
2019-01-11 13:00:00,0.0,2261.0,8355.0,0.0,90.0,1189.0,14.0,724.0
2019-01-11 14:00:00,0.0,2263.0,10276.0,0.0,90.0,1441.0,17.0,482.0
2019-01-11 15:00:00,129.0,2261.0,10626.0,15.0,90.0,1933.0,13.0,474.0
2019-01-11 16:00:00,1817.0,2263.0,9360.0,10.0,90.0,1594.0,17.0,618.0
2019-01-11 17:00:00,4024.0,2263.0,8064.0,0.0,91.0,1497.0,14.0,645.0
2019-01-11 18:00:00,5350.0,2263.0,7724.0,0.0,90.0,1371.0,14.0,654.0
2019-01-11 19:00:00,5780.0,2263.0,6950.0,0.0,90.0,1449.0,14.0,627.0
2019-01-11 20:00:00,5705.0,2263.0,6694.0,0.0,91.0,1334.0,15.0,689.0
2019-01-11 21:00:00,5382.0,2262.0,6244.0,42.0,91.0,1371.0,12.0,944.0
2019-01-11 22:00:00,4343.0,2262.0,6840.0,0.0,89.0,1480.0,16.0,895.0
2019-01-11 23:00:00,3352.0,2263.0,7053.0,0.0,91.0,1768.0,14.0,832.0
2019-01-12 00:00:00,1731.0,2261.0,8153.0,0.0,88.0,2054.0,11.0,841.0
2019-01-12 01:00:00,0.0,2262.0,9779.0,56.0,91.0,2793.0,12.0,1024.0
2019-01-12 02:00:00,0.0,2262.0,10472.0,0.0,91.0,2963.0,11.0,1007.0
2019-01-12 03:00:00,0.0,2261.0,10058.0,20.0,91.0,2640.0,13.0,1387.0
2019-01-12 04:00:00,0.0,2263.0,9645.0,7.0,90.0,2241.0,11.0,1648.0
2019-01-12 05:00:00,0.0,2261.0,9506.0,5.0,90.0,1843.0,11.0,1309.0
2019-01-12 06:00:00,0.0,2262.0,8657.0,7.0,90.0,1601.0,10.0,1431.0
2019-01-12 07:00:00,0.0,2263.0,7948.0,0.0,90.0,1514.0,12.0,1397.0
2019-01-12 08:00:00,0.0,2263.0,7590.0,0.0,90.0,1353.0,12.0,1429.0
2019-01-12 09:00:00,0.0,2263.0,7131.0,5.0,89.0,1206.0,12.0,1376.0
2019-01-12 10:00:00,0.0,2265.0,7158.0,0.0,90.0,1082.0,11.0,967.0
2019-01-12 11:00:00,0.0,2263.0,7228.0,0.0,90.0,1015.0,12.0,771.0
2019-01-12 12:00:00,0.0,2264.0,7187.0,0.0,90.0,1015.0,12.0,782.0
2019-01-12 13:00:00,0.0,2263.0,7235.0,0.0,90.0,1142.0,12.0,664.0
2019-01-12 14:00:00,0.0,2265.0,7373.0,0.0,90.0,1142.0,10.0,504.0
2019-01-12 15:00:00,44.0,2262.0,7453.0,0.0,90.0,1627.0,12.0,620.0
2019-01-12 16:00:00,842.0,2262.0,8027.0,7.0,90.0,1047.0,13.0,637.0
2019-01-12 17:00:00,2285.0,2264.0,7480.0,0.0,90.0,898.0,12.0,572.0
2019-01-12 18:00:00,4372.0,2263.0,6365.0,0.0,91.0,703.0,13.0,601.0
2019-01-12 19:00:00,4153.0,2263.0,6032.0,0.0,90.0,759.0,13.0,488.0
2019-01-12 20:00:00,4792.0,2264.0,5757.0,0.0,90.0,563.0,12.0,494.0
2019-01-12 21:00:00,3873.0,2264.0,5717.0,0.0,90.0,618.0,11.0,685.0
2019-01-12 22:00:00,3708.0,2263.0,5716.0,24.0,90.0,855.0,11.0,785.0
