UTC time,creation_time (UTC),version,forecasted_avg_carbon_intensity
2023-08-23T00:00:00.000000000,2023-08-23 19:34:33,3.0,370.0054
2023-08-23T01:00:00.000000000,2023-08-23 19:34:33,3.0,361.49866
2023-08-23T02:00:00.000000000,2023-08-23 19:34:33,3.0,356.71334
2023-08-23T03:00:00.000000000,2023-08-23 19:34:33,3.0,352.31935
2023-08-23T04:00:00.000000000,2023-08-23 19:34:33,3.0,353.87509
2023-08-23T05:00:00.000000000,2023-08-23 19:34:33,3.0,354.04215
2023-08-23T06:00:00.000000000,2023-08-23 19:34:33,3.0,352.2856
2023-08-23T07:00:00.000000000,2023-08-23 19:34:33,3.0,351.26578
2023-08-23T08:00:00.000000000,2023-08-23 19:34:33,3.0,351.95996
2023-08-23T09:00:00.000000000,2023-08-23 19:34:33,3.0,349.71936
2023-08-23T10:00:00.000000000,2023-08-23 19:34:33,3.0,349.79454
2023-08-23T11:00:00.000000000,2023-08-23 19:34:33,3.0,347.00756
2023-08-23T12:00:00.000000000,2023-08-23 19:34:33,3.0,344.08467
2023-08-23T13:00:00.000000000,2023-08-23 19:34:33,3.0,345.26646
2023-08-23T14:00:00.000000000,2023-08-23 19:34:33,3.0,355.66529
2023-08-23T15:00:00.000000000,2023-08-23 19:34:33,3.0,361.5488
2023-08-23T16:00:00.000000000,2023-08-23 19:34:33,3.0,355.77189
2023-08-23T17:00:00.000000000,2023-08-23 19:34:33,3.0,349.85031
2023-08-23T18:00:00.000000000,2023-08-23 19:34:33,3.0,352.88059
2023-08-23T19:00:00.000000000,2023-08-23 19:34:33,3.0,358.04485
2023-08-23T20:00:00.000000000,2023-08-23 19:34:33,3.0,358.70707
2023-08-23T21:00:00.000000000,2023-08-23 19:34:33,3.0,357.68562
2023-08-23T22:00:00.000000000,2023-08-23 19:34:33,3.0,360.23137
2023-08-23T23:00:00.000000000,2023-08-23 19:34:33,3.0,367.06631
2023-08-24T00:00:00.000000000,2023-08-23 19:34:33,3.0,345.82977
2023-08-24T01:00:00.000000000,2023-08-23 19:34:33,3.0,351.90026
2023-08-24T02:00:00.000000000,2023-08-23 19:34:33,3.0,362.0481
2023-08-24T03:00:00.000000000,2023-08-23 19:34:33,3.0,363.88785
2023-08-24T04:00:00.000000000,2023-08-23 19:34:33,3.0,361.86904
2023-08-24T05:00:00.000000000,2023-08-23 19:34:33,3.0,363.25051
2023-08-24T06:00:00.000000000,2023-08-23 19:34:33,3.0,369.65159
2023-08-24T07:00:00.000000000,2023-08-23 19:34:33,3.0,372.10917
2023-08-24T08:00:00.000000000,2023-08-23 19:34:33,3.0,374.10031
2023-08-24T09:00:00.000000000,2023-08-23 19:34:33,3.0,373.93198
2023-08-24T10:00:00.000000000,2023-08-23 19:34:33,3.0,375.89348
2023-08-24T11:00:00.000000000,2023-08-23 19:34:33,3.0,374.65778
