,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
0,2023-08-30 00:00:00,2023-09-02 22:35:24,3.0,317.0,969.0,162.0
1,2023-08-30 01:00:00,2023-09-02 22:35:24,3.0,330.86,989.0,117.0
2,2023-08-30 02:00:00,2023-09-02 22:35:24,3.0,351.36,999.0,53.0
3,2023-08-30 03:00:00,2023-09-02 22:35:24,3.0,357.85,1031.0,35.0
4,2023-08-30 04:00:00,2023-09-02 22:35:24,3.0,365.75,1032.0,12.0
5,2023-08-30 05:00:00,2023-09-02 22:35:24,3.0,369.62,984.0,1.0
6,2023-08-30 06:00:00,2023-09-02 22:35:24,3.0,370.0,1005.0,0.0
7,2023-08-30 07:00:00,2023-09-02 22:35:24,3.0,370.0,914.0,0.0
8,2023-08-30 08:00:00,2023-09-02 22:35:24,3.0,370.0,755.0,0.0
9,2023-08-30 09:00:00,2023-09-02 22:35:24,3.0,370.0,716.0,0.0
10,2023-08-30 10:00:00,2023-09-02 22:35:24,3.0,370.0,684.0,0.0
11,2023-08-30 11:00:00,2023-09-02 22:35:24,3.0,370.0,617.0,0.0
12,2023-08-30 12:00:00,2023-09-02 22:35:24,3.0,370.0,640.0,0.0
13,2023-08-30 13:00:00,2023-09-02 22:35:24,3.0,370.0,705.0,0.0
14,2023-08-30 14:00:00,2023-09-02 22:35:24,3.0,337.83,567.0,54.0
15,2023-08-30 15:00:00,2023-09-02 22:35:24,3.0,275.8,527.0,180.0
16,2023-08-30 16:00:00,2023-09-02 22:35:24,3.0,248.9,520.0,253.0
17,2023-08-30 17:00:00,2023-09-02 22:35:24,3.0,251.22,552.0,261.0
18,2023-08-30 18:00:00,2023-09-02 22:35:24,3.0,270.19,712.0,263.0
19,2023-08-30 19:00:00,2023-09-02 22:35:24,3.0,282.94,793.0,244.0
20,2023-08-30 20:00:00,2023-09-02 22:35:24,3.0,304.9,946.0,202.0
21,2023-08-30 21:00:00,2023-09-02 22:35:24,3.0,307.38,972.0,198.0
22,2023-08-30 22:00:00,2023-09-02 22:35:24,3.0,308.6,980.0,195.0
23,2023-08-30 23:00:00,2023-09-02 22:35:24,3.0,308.23,983.0,197.0
