,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
0,2023-09-07 00:00:00,2023-09-08 23:15:10,3.0,427.08,1081.0,178.0
1,2023-09-07 01:00:00,2023-09-08 23:15:10,3.0,455.23,1121.0,95.0
2,2023-09-07 02:00:00,2023-09-08 23:15:10,3.0,488.81,1121.0,3.0
3,2023-09-07 03:00:00,2023-09-08 23:15:10,3.0,490.0,1108.0,0.0
4,2023-09-07 04:00:00,2023-09-08 23:15:10,3.0,490.0,1020.0,0.0
5,2023-09-07 05:00:00,2023-09-08 23:15:10,3.0,490.0,1011.0,0.0
6,2023-09-07 06:00:00,2023-09-08 23:15:10,3.0,490.0,962.0,0.0
7,2023-09-07 07:00:00,2023-09-08 23:15:10,3.0,490.0,928.0,0.0
8,2023-09-07 08:00:00,2023-09-08 23:15:10,3.0,490.0,836.0,0.0
9,2023-09-07 09:00:00,2023-09-08 23:15:10,3.0,490.0,719.0,0.0
10,2023-09-07 10:00:00,2023-09-08 23:15:10,3.0,490.0,667.0,0.0
11,2023-09-07 11:00:00,2023-09-08 23:15:10,3.0,490.0,531.0,0.0
12,2023-09-07 12:00:00,2023-09-08 23:15:10,3.0,490.0,544.0,0.0
13,2023-09-07 13:00:00,2023-09-08 23:15:10,3.0,490.0,573.0,0.0
14,2023-09-07 14:00:00,2023-09-08 23:15:10,3.0,446.87,559.0,60.0
15,2023-09-07 15:00:00,2023-09-08 23:15:10,3.0,380.29,544.0,178.0
16,2023-09-07 16:00:00,2023-09-08 23:15:10,3.0,360.29,474.0,195.0
17,2023-09-07 17:00:00,2023-09-08 23:15:10,3.0,369.19,534.0,199.0
18,2023-09-07 18:00:00,2023-09-08 23:15:10,3.0,391.87,714.0,202.0
19,2023-09-07 19:00:00,2023-09-08 23:15:10,3.0,404.36,835.0,199.0
20,2023-09-07 20:00:00,2023-09-08 23:15:10,3.0,408.83,892.0,199.0
21,2023-09-07 21:00:00,2023-09-08 23:15:10,3.0,416.21,991.0,197.0
22,2023-09-07 22:00:00,2023-09-08 23:15:10,3.0,429.86,1139.0,178.0
23,2023-09-07 23:00:00,2023-09-08 23:15:10,3.0,433.82,1142.0,165.0
