UTC time,creation_time (UTC),version,nat_gas,solar
2023-08-11 00:00:00,2023-08-13 18:27:37,3.0,1054.0,169.0
2023-08-11 01:00:00,2023-08-13 18:27:37,3.0,1044.0,136.0
2023-08-11 02:00:00,2023-08-13 18:27:37,3.0,1059.0,50.0
2023-08-11 03:00:00,2023-08-13 18:27:37,3.0,1056.0,45.0
2023-08-11 04:00:00,2023-08-13 18:27:37,3.0,1030.0,37.0
2023-08-11 05:00:00,2023-08-13 18:27:37,3.0,959.0,15.0
2023-08-11 06:00:00,2023-08-13 18:27:37,3.0,1005.0,1.0
2023-08-11 07:00:00,2023-08-13 18:27:37,3.0,923.0,0.0
2023-08-11 08:00:00,2023-08-13 18:27:37,3.0,923.0,0.0
2023-08-11 09:00:00,2023-08-13 18:27:37,3.0,923.0,0.0
2023-08-11 10:00:00,2023-08-13 18:27:37,3.0,923.0,0.0
2023-08-11 11:00:00,2023-08-13 18:27:37,3.0,923.0,0.0
2023-08-11 12:00:00,2023-08-13 18:27:37,3.0,923.0,0.0
2023-08-11 13:00:00,2023-08-13 18:27:37,3.0,923.0,0.0
2023-08-11 14:00:00,2023-08-13 18:27:37,3.0,923.0,0.0
2023-08-11 15:00:00,2023-08-13 18:27:37,3.0,923.0,0.0
2023-08-11 16:00:00,2023-08-13 18:27:37,3.0,923.0,0.0
2023-08-11 17:00:00,2023-08-13 18:27:37,3.0,923.0,0.0
2023-08-11 18:00:00,2023-08-13 18:27:37,3.0,923.0,0.0
2023-08-11 19:00:00,2023-08-13 18:27:37,3.0,923.0,0.0
2023-08-11 20:00:00,2023-08-13 18:27:37,3.0,923.0,0.0
2023-08-11 21:00:00,2023-08-13 18:27:37,3.0,923.0,0.0
2023-08-11 22:00:00,2023-08-13 18:27:37,3.0,923.0,0.0
2023-08-11 23:00:00,2023-08-13 18:27:37,3.0,923.0,0.0
