datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_solar_production_forecast
2023-09-09 00:00:00,2023-09-09 16:53:36,3.0,4.315485303698863,301.2177169617436,281.7366561325713,26.47685550745355,0.0940387072496892,1145.21259,8527.70973
2023-09-09 01:00:00,2023-09-09 16:53:36,3.0,4.315485303698863,301.2177169617436,281.7366561325713,26.47685550745355,0.0940387072496892,1171.18066,2684.13994
2023-09-09 02:00:00,2023-09-09 16:53:36,3.0,4.315485303698863,301.2177169617436,281.7366561325713,26.47685550745355,0.0940387072496892,1160.29891,119.58
2023-09-09 03:00:00,2023-09-09 16:53:36,3.0,4.315485303698863,301.2177169617436,281.7366561325713,26.47685550745355,0.0940387072496892,1126.92136,44.55
2023-09-09 04:00:00,2023-09-09 16:53:36,3.0,3.6692778017475858,298.9332690293445,283.1870667787384,26.47685550745355,0.0940387072496892,1063.44614,42.66
2023-09-09 05:00:00,2023-09-09 16:53:36,3.0,3.6692778017475858,298.9332690293445,283.1870667787384,26.47685550745355,0.0940387072496892,1001.95045,39.84
2023-09-09 06:00:00,2023-09-09 16:53:36,3.0,3.6692778017475858,298.9332690293445,283.1870667787384,26.47685550745355,0.0940387072496892,933.30701,37.41
2023-09-09 07:00:00,2023-09-09 16:53:36,3.0,3.104760959747457,296.9804375969337,284.0791662663703,13.23877171598178,0.1090295986069402,867.06163,31.56
2023-09-09 08:00:00,2023-09-09 16:53:36,3.0,3.104760959747457,296.9804375969337,284.0791662663703,13.23877171598178,0.1090295986069402,802.61402,32.55
2023-09-09 09:00:00,2023-09-09 16:53:36,3.0,3.104760959747457,296.9804375969337,284.0791662663703,13.23877171598178,0.1090295986069402,707.36719,33.21
2023-09-09 10:00:00,2023-09-09 16:53:36,3.0,2.4853093398207187,295.3725959299074,284.6496959428153,0.0,0.1102848042483615,660.91428,33.42
2023-09-09 11:00:00,2023-09-09 16:53:36,3.0,2.4853093398207187,295.3725959299074,284.6496959428153,0.0,0.1102848042483615,601.59726,32.64
2023-09-09 12:00:00,2023-09-09 16:53:36,3.0,2.4853093398207187,295.3725959299074,284.6496959428153,0.0,0.1102848042483615,565.21408,28.65
2023-09-09 13:00:00,2023-09-09 16:53:36,3.0,2.67226420805178,300.5587673010232,284.8812017966583,0.0,0.1107615612711263,586.73701,206.49
2023-09-09 14:00:00,2023-09-09 16:53:36,3.0,2.67226420805178,300.5587673010232,284.8812017966583,0.0,0.1107615612711263,578.48677,4731.02
2023-09-09 15:00:00,2023-09-09 16:53:36,3.0,2.67226420805178,300.5587673010232,284.8812017966583,0.0,0.1107615612711263,605.29431,9985.28002
