,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
0,2023-09-06 00:00:00,2023-09-08 18:25:38,3.0,313.41,1019.0,184.0
1,2023-09-06 01:00:00,2023-09-08 18:25:38,3.0,342.94,1090.0,86.0
2,2023-09-06 02:00:00,2023-09-08 18:25:38,3.0,368.68,1116.0,4.0
3,2023-09-06 03:00:00,2023-09-08 18:25:38,3.0,370.0,1114.0,0.0
4,2023-09-06 04:00:00,2023-09-08 18:25:38,3.0,370.0,987.0,0.0
5,2023-09-06 05:00:00,2023-09-08 18:25:38,3.0,370.0,1003.0,0.0
6,2023-09-06 06:00:00,2023-09-08 18:25:38,3.0,370.0,1120.0,0.0
7,2023-09-06 07:00:00,2023-09-08 18:25:38,3.0,370.0,868.0,0.0
8,2023-09-06 08:00:00,2023-09-08 18:25:38,3.0,370.0,680.0,0.0
9,2023-09-06 09:00:00,2023-09-08 18:25:38,3.0,370.0,545.0,0.0
10,2023-09-06 10:00:00,2023-09-08 18:25:38,3.0,370.0,525.0,0.0
11,2023-09-06 11:00:00,2023-09-08 18:25:38,3.0,370.0,517.0,0.0
12,2023-09-06 12:00:00,2023-09-08 18:25:38,3.0,370.0,515.0,0.0
13,2023-09-06 13:00:00,2023-09-08 18:25:38,3.0,370.0,523.0,0.0
14,2023-09-06 14:00:00,2023-09-08 18:25:38,3.0,326.01,504.0,68.0
15,2023-09-06 15:00:00,2023-09-08 18:25:38,3.0,264.86,461.0,183.0
16,2023-09-06 16:00:00,2023-09-08 18:25:38,3.0,243.23,378.0,197.0
17,2023-09-06 17:00:00,2023-09-08 18:25:38,3.0,252.94,430.0,199.0
18,2023-09-06 18:00:00,2023-09-08 18:25:38,3.0,275.84,583.0,199.0
19,2023-09-06 19:00:00,2023-09-08 18:25:38,3.0,288.46,704.0,199.0
20,2023-09-06 20:00:00,2023-09-08 18:25:38,3.0,297.02,814.0,200.0
21,2023-09-06 21:00:00,2023-09-08 18:25:38,3.0,306.07,948.0,198.0
22,2023-09-06 22:00:00,2023-09-08 18:25:38,3.0,317.55,1114.0,184.0
23,2023-09-06 23:00:00,2023-09-08 18:25:38,3.0,315.51,1106.0,191.0
