datetime,avg_wind_production_forecast
2023-06-27T00:00:00.000000000,4055.49998
2023-06-27T01:00:00.000000000,4104.36999
2023-06-27T02:00:00.000000000,4250.09999
2023-06-27T03:00:00.000000000,4194.19014
2023-06-27T04:00:00.000000000,4226.61014
2023-06-27T05:00:00.000000000,4272.15015
2023-06-27T06:00:00.000000000,4312.4001
2023-06-27T07:00:00.000000000,4406.75985
2023-06-27T08:00:00.000000000,4367.38992
2023-06-27T09:00:00.000000000,4311.55017
2023-06-27T10:00:00.000000000,4189.35992
2023-06-27T11:00:00.000000000,3994.89018
2023-06-27T12:00:00.000000000,3730.68012
2023-06-27T13:00:00.000000000,3335.16983
2023-06-27T14:00:00.000000000,2753.97003
2023-06-27T15:00:00.000000000,2145.65003
2023-06-27T16:00:00.000000000,1692.71994
2023-06-27T17:00:00.000000000,1415.58997
2023-06-27T18:00:00.000000000,1301.36003
2023-06-27T19:00:00.000000000,1378.38001
2023-06-27T20:00:00.000000000,1670.58004
2023-06-27T21:00:00.000000000,2076.47008
2023-06-27T22:00:00.000000000,2514.57994
2023-06-27T23:00:00.000000000,2920.32007
2023-06-28T00:00:00.000000000,457.74566
2023-06-28T01:00:00.000000000,470.1576
2023-06-28T02:00:00.000000000,463.16201
2023-06-28T03:00:00.000000000,464.55138
2023-06-28T04:00:00.000000000,469.36262
2023-06-28T05:00:00.000000000,464.46187
2023-06-28T06:00:00.000000000,465.77203
2023-06-28T07:00:00.000000000,459.58567
2023-06-28T08:00:00.000000000,446.21853
2023-06-28T09:00:00.000000000,415.18078
2023-06-28T10:00:00.000000000,433.02972
2023-06-28T11:00:00.000000000,422.68683
2023-06-28T12:00:00.000000000,422.79276
2023-06-28T13:00:00.000000000,427.27098
2023-06-28T14:00:00.000000000,451.26854
2023-06-28T15:00:00.000000000,471.44055
2023-06-28T16:00:00.000000000,473.44587
2023-06-28T17:00:00.000000000,492.92632
2023-06-28T18:00:00.000000000,479.05058
2023-06-28T19:00:00.000000000,492.28785
2023-06-28T20:00:00.000000000,464.86935
2023-06-28T21:00:00.000000000,436.43504
2023-06-28T22:00:00.000000000,420.43717
2023-06-28T23:00:00.000000000,445.48298
2023-06-29T00:00:00.000000000,457.74566
2023-06-29T01:00:00.000000000,470.1576
2023-06-29T02:00:00.000000000,463.16201
2023-06-29T03:00:00.000000000,464.55138
2023-06-29T04:00:00.000000000,469.36262
2023-06-29T05:00:00.000000000,464.46187
2023-06-29T06:00:00.000000000,465.77203
2023-06-29T07:00:00.000000000,459.58567
2023-06-29T08:00:00.000000000,446.21853
2023-06-29T09:00:00.000000000,415.18078
2023-06-29T10:00:00.000000000,433.02972
2023-06-29T11:00:00.000000000,422.68683
2023-06-29T12:00:00.000000000,422.79276
2023-06-29T13:00:00.000000000,427.27098
2023-06-29T14:00:00.000000000,451.26854
2023-06-29T15:00:00.000000000,471.44055
2023-06-29T16:00:00.000000000,473.44587
2023-06-29T17:00:00.000000000,492.92632
2023-06-29T18:00:00.000000000,479.05058
2023-06-29T19:00:00.000000000,492.28785
2023-06-29T20:00:00.000000000,464.86935
2023-06-29T21:00:00.000000000,436.43504
2023-06-29T22:00:00.000000000,420.43717
2023-06-29T23:00:00.000000000,445.48298
2023-06-30T00:00:00.000000000,457.74566
2023-06-30T01:00:00.000000000,470.1576
2023-06-30T02:00:00.000000000,463.16201
2023-06-30T03:00:00.000000000,464.55138
2023-06-30T04:00:00.000000000,469.36262
2023-06-30T05:00:00.000000000,464.46187
2023-06-30T06:00:00.000000000,465.77203
2023-06-30T07:00:00.000000000,459.58567
2023-06-30T08:00:00.000000000,446.21853
2023-06-30T09:00:00.000000000,415.18078
2023-06-30T10:00:00.000000000,433.02972
2023-06-30T11:00:00.000000000,422.68683
2023-06-30T12:00:00.000000000,422.79276
2023-06-30T13:00:00.000000000,427.27098
2023-06-30T14:00:00.000000000,451.26854
2023-06-30T15:00:00.000000000,471.44055
2023-06-30T16:00:00.000000000,473.44587
2023-06-30T17:00:00.000000000,492.92632
2023-06-30T18:00:00.000000000,479.05058
2023-06-30T19:00:00.000000000,492.28785
2023-06-30T20:00:00.000000000,464.86935
2023-06-30T21:00:00.000000000,436.43504
2023-06-30T22:00:00.000000000,420.43717
2023-06-30T23:00:00.000000000,445.48298
