,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
0,2023-09-03 00:00:00,2023-09-06 01:46:43,3.0,338.9,14199.0,3700.0,0.0,157.0,3666.0
1,2023-09-03 01:00:00,2023-09-06 01:46:43,3.0,340.14,13761.0,3698.0,0.0,28.0,3647.0
2,2023-09-03 02:00:00,2023-09-06 01:46:43,3.0,339.23,12572.0,3700.0,0.0,28.0,3723.0
3,2023-09-03 03:00:00,2023-09-06 01:46:43,3.0,336.11,11545.0,3701.0,0.0,28.0,3609.0
4,2023-09-03 04:00:00,2023-09-06 01:46:43,3.0,329.68,10430.0,3705.0,0.0,27.0,3301.0
5,2023-09-03 05:00:00,2023-09-06 01:46:43,3.0,322.34,9377.0,3709.0,0.0,28.0,2999.0
6,2023-09-03 06:00:00,2023-09-06 01:46:43,3.0,315.09,8706.0,3709.0,0.0,28.0,2691.0
7,2023-09-03 07:00:00,2023-09-06 01:46:43,3.0,311.33,8041.0,3712.0,0.0,28.0,2627.0
8,2023-09-03 08:00:00,2023-09-06 01:46:43,3.0,308.74,7463.0,3714.0,0.0,28.0,2622.0
9,2023-09-03 09:00:00,2023-09-06 01:46:43,3.0,306.68,7104.0,3716.0,0.0,28.0,2603.0
10,2023-09-03 10:00:00,2023-09-06 01:46:43,3.0,304.76,6979.0,3714.0,0.0,28.0,2535.0
11,2023-09-03 11:00:00,2023-09-06 01:46:43,3.0,305.0,7000.0,3714.0,0.0,28.0,2542.0
12,2023-09-03 12:00:00,2023-09-06 01:46:43,3.0,305.48,7157.0,3714.0,0.0,127.0,2640.0
13,2023-09-03 13:00:00,2023-09-06 01:46:43,3.0,292.91,7883.0,3714.0,0.0,984.0,2724.0
14,2023-09-03 14:00:00,2023-09-06 01:46:43,3.0,279.03,8774.0,3712.0,0.0,2123.0,2804.0
15,2023-09-03 15:00:00,2023-09-06 01:46:43,3.0,273.46,9752.0,3715.0,0.0,2857.0,2838.0
16,2023-09-03 16:00:00,2023-09-06 01:46:43,3.0,272.13,10625.0,3715.0,0.0,3295.0,2865.0
17,2023-09-03 17:00:00,2023-09-06 01:46:43,3.0,276.84,11499.0,3715.0,0.0,3486.0,3093.0
18,2023-09-03 18:00:00,2023-09-06 01:46:43,3.0,280.54,11906.0,3715.0,0.0,3606.0,3358.0
19,2023-09-03 19:00:00,2023-09-06 01:46:43,3.0,286.57,12635.0,3714.0,0.0,3509.0,3522.0
20,2023-09-03 20:00:00,2023-09-06 01:46:43,3.0,293.56,13178.0,3712.0,0.0,3322.0,3758.0
21,2023-09-03 21:00:00,2023-09-06 01:46:43,3.0,299.42,13459.0,3712.0,0.0,2995.0,3840.0
22,2023-09-03 22:00:00,2023-09-06 01:46:43,3.0,309.9,13921.0,3712.0,0.0,2345.0,3925.0
23,2023-09-03 23:00:00,2023-09-06 01:46:43,3.0,321.78,14105.0,3714.0,0.0,1347.0,3745.0
