datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-08-27 00:00:00,2023-08-28 00:48:23,3.0,3.723471927777098,301.3183534925283,296.0657571975344,0.0,0.1987061238363348,15101.24074,3753.0111,9369.94043,3823521.31659
2023-08-27 01:00:00,2023-08-28 00:48:23,3.0,3.723471927777098,301.3183534925283,296.0657571975344,0.0,0.1987061238363348,14467.92503,3757.26505,3632.77002,1482397.21609
2023-08-27 02:00:00,2023-08-28 00:48:23,3.0,3.723471927777098,301.3183534925283,296.0657571975344,0.0,0.1987061238363348,13627.67102,3766.33224,244.73,99865.13388
2023-08-27 03:00:00,2023-08-28 00:48:23,3.0,3.723471927777098,301.3183534925283,296.0657571975344,0.0,0.1987061238363348,12640.58781,3771.60209,0.0,0.0
2023-08-27 04:00:00,2023-08-28 00:48:23,3.0,3.548094022721349,300.6062077935628,296.0176934565062,0.0,0.1987061238363348,11490.33164,3771.00595,0.0,0.0
2023-08-27 05:00:00,2023-08-28 00:48:23,3.0,3.548094022721349,300.6062077935628,296.0176934565062,0.0,0.1987061238363348,10378.32631,3759.78275,0.0,0.0
2023-08-27 06:00:00,2023-08-28 00:48:23,3.0,3.548094022721349,300.6062077935628,296.0176934565062,0.0,0.1987061238363348,9050.73967,3764.30584,0.0,0.0
2023-08-27 07:00:00,2023-08-28 00:48:23,3.0,2.936909970265898,300.0907270919703,295.95552211296774,0.0,0.4090193193358923,7927.04047,3726.32918,0.0,0.0
2023-08-27 08:00:00,2023-08-28 00:48:23,3.0,2.936909970265898,300.0907270919703,295.95552211296774,0.0,0.4090193193358923,7197.33731,3727.24947,0.0,0.0
2023-08-27 09:00:00,2023-08-28 00:48:23,3.0,2.936909970265898,300.0907270919703,295.95552211296774,0.0,0.4090193193358923,6683.12599,3732.02164,0.0,0.0
2023-08-27 10:00:00,2023-08-28 00:48:23,3.0,2.7944349259067853,300.3243858328853,296.0894061377852,0.0,0.5646057707987906,6640.71856,3763.14402,0.0,0.0
2023-08-27 11:00:00,2023-08-28 00:48:23,3.0,2.7944349259067853,300.3243858328853,296.0894061377852,0.0,0.5646057707987906,6894.25711,3763.00732,0.0,0.0
2023-08-27 12:00:00,2023-08-28 00:48:23,3.0,2.7944349259067853,300.3243858328853,296.0894061377852,0.0,0.5646057707987906,7553.74076,3764.30726,0.0,0.0
2023-08-27 13:00:00,2023-08-28 00:48:23,3.0,2.935601631873973,302.7032024013229,295.8124678381421,8.499676599112245,0.6567395773276821,8593.53408,3761.48806,702.21997,286549.6368
2023-08-27 14:00:00,2023-08-28 00:48:23,3.0,2.935601631873973,302.7032024013229,295.8124678381421,8.499676599112245,0.6567395773276821,9775.26781,3754.92866,4997.52979,2039304.49796
2023-08-27 15:00:00,2023-08-28 00:48:23,3.0,2.935601631873973,302.7032024013229,295.8124678381421,8.499676599112245,0.6567395773276821,10841.55598,3755.59492,10348.94043,4223014.50409
2023-08-27 16:00:00,2023-08-28 00:48:23,3.0,3.0728099208282025,304.00434624779484,295.28054075064983,459.5124288435676,0.8130160352013944,12148.71475,3721.43117,12717.33984,5189469.48999
2023-08-27 17:00:00,2023-08-28 00:48:23,3.0,3.0728099208282025,304.00434624779484,295.28054075064983,459.5124288435676,0.8130160352013944,13114.75844,3748.39287,13469.11035,5496238.84283
2023-08-27 18:00:00,2023-08-28 00:48:23,3.0,3.0728099208282025,304.00434624779484,295.28054075064983,459.5124288435676,0.8130160352013944,14029.32789,3765.85155,13789.61035,5627022.87408
2023-08-27 19:00:00,2023-08-28 00:48:23,3.0,3.3440623922468147,303.97643961526364,295.3036506420449,666.7182590132545,1.1646268518545368,14545.98286,3735.84447,13862.83984,5656905.08374
2023-08-27 20:00:00,2023-08-28 00:48:23,3.0,3.3440623922468147,303.97643961526364,295.3036506420449,666.7182590132545,1.1646268518545368,15277.56979,3708.61552,13852.73047,5652779.8269
2023-08-27 21:00:00,2023-08-28 00:48:23,3.0,3.3440623922468147,303.97643961526364,295.3036506420449,666.7182590132545,1.1646268518545368,15377.76841,3710.32861,13740.50977,5606986.76624
2023-08-27 22:00:00,2023-08-28 00:48:23,3.0,3.521352528757251,302.3037004904502,295.9165352350546,732.5862421939225,1.5058387826521231,15512.73139,3709.29098,13348.76953,5447132.26685
2023-08-27 23:00:00,2023-08-28 00:48:23,3.0,3.521352528757251,302.3037004904502,295.9165352350546,732.5862421939225,1.5058387826521231,15191.08934,3729.90576,12406.74023,5062725.43689
2023-08-28 00:00:00,2023-08-28 00:48:23,3.0,3.521352528757251,302.3037004904502,295.9165352350546,732.5862421939225,1.5058387826521231,14703.71974,3738.32936,0.0,2079986.01791
2023-08-28 01:00:00,2023-08-28 00:48:23,3.0,3.596694088624237,301.46764849629744,296.4055824848316,475.4896525662159,1.85094523319144,13992.64944,3742.69852,0.0,2271395.22531
2023-08-28 02:00:00,2023-08-28 00:48:23,3.0,3.596694088624237,301.46764849629744,296.4055824848316,475.4896525662159,1.85094523319144,13086.35024,3751.75414,0.0,2055916.70639
2023-08-28 03:00:00,2023-08-28 00:48:23,3.0,3.596694088624237,301.46764849629744,296.4055824848316,475.4896525662159,1.85094523319144,12045.7611,3756.79923,0.0,1512743.27805
2023-08-28 04:00:00,2023-08-28 00:48:23,3.0,3.797624748696024,300.9891958315105,296.62391078885605,0.0,2.281425777670359,10887.7095,3756.26306,1903.42322,941282.13231
2023-08-28 05:00:00,2023-08-28 00:48:23,3.0,3.797624748696024,300.9891958315105,296.62391078885605,0.0,2.281425777670359,9815.84324,3745.37323,873.76135,455329.20825
2023-08-28 06:00:00,2023-08-28 00:48:23,3.0,3.797624748696024,300.9891958315105,296.62391078885605,0.0,2.281425777670359,8551.24647,3749.84107,0.0,66243.16491
2023-08-28 07:00:00,2023-08-28 00:48:23,3.0,3.242608976659767,300.68361429145466,296.64733125317844,0.0,2.642107848002864,7533.96522,3712.22964,942.29767,0.0
2023-08-28 08:00:00,2023-08-28 00:48:23,3.0,3.242608976659767,300.68361429145466,296.64733125317844,0.0,2.642107848002864,6910.71923,3713.17969,0.0,0.0
2023-08-28 09:00:00,2023-08-28 00:48:23,3.0,3.242608976659767,300.68361429145466,296.64733125317844,0.0,2.642107848002864,6521.86268,3717.87418,0.0,0.0
2023-08-28 10:00:00,2023-08-28 00:48:23,3.0,2.8079521962810428,300.9695338545224,296.7583974006767,0.0,3.0317896719900728,6592.77372,3748.73686,0.0,0.0
2023-08-28 11:00:00,2023-08-28 00:48:23,3.0,2.8079521962810428,300.9695338545224,296.7583974006767,0.0,3.0317896719900728,6917.12272,3748.5893,214.46718,35552.56362
2023-08-28 12:00:00,2023-08-28 00:48:23,3.0,2.8079521962810428,300.9695338545224,296.7583974006767,0.0,3.0317896719900728,7610.59266,3749.95227,0.0,241950.15396
2023-08-28 13:00:00,2023-08-28 00:48:23,3.0,3.011572253806684,303.1105735181459,296.48090827736473,7.779123662993596,3.299716195518947,8656.76581,3747.16967,0.0,330932.66021
2023-08-28 14:00:00,2023-08-28 00:48:23,3.0,3.011572253806684,303.1105735181459,296.48090827736473,7.779123662993596,3.299716195518947,9819.14779,3740.79324,0.0,291973.07733
2023-08-28 15:00:00,2023-08-28 00:48:23,3.0,3.011572253806684,303.1105735181459,296.48090827736473,7.779123662993596,3.299716195518947,10866.85192,3741.50577,0.0,139683.18846
