datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-08-16 00:00:00,2023-08-18 21:41:24,3.0,3.2413999761820373,301.6662463658608,297.18699615082085,0.042145055931049,0.9814961822770336,14938.46864,3731.63657,8190.2998,3342154.21405
2023-08-16 01:00:00,2023-08-18 21:41:24,3.0,3.2413999761820373,301.6662463658608,297.18699615082085,0.042145055931049,0.9814961822770336,14283.08166,3736.05837,3662.8501,1494671.76797
2023-08-16 02:00:00,2023-08-18 21:41:24,3.0,3.2413999761820373,301.6662463658608,297.18699615082085,0.042145055931049,0.9814961822770336,13484.83865,3745.10833,475.79001,194152.06036
2023-08-16 03:00:00,2023-08-18 21:41:24,3.0,3.2413999761820373,301.6662463658608,297.18699615082085,0.042145055931049,0.9814961822770336,12618.80498,3750.05096,0.0,0.0
2023-08-16 04:00:00,2023-08-18 21:41:24,3.0,3.4884446126504955,301.3584288091947,296.8798390886045,0.042145055931049,0.9814961822770336,11607.91392,3749.54217,0.0,0.0
2023-08-16 05:00:00,2023-08-18 21:41:24,3.0,3.4884446126504955,301.3584288091947,296.8798390886045,0.042145055931049,0.9814961822770336,10710.69262,3738.80438,0.0,0.0
2023-08-16 06:00:00,2023-08-18 21:41:24,3.0,3.4884446126504955,301.3584288091947,296.8798390886045,0.042145055931049,0.9814961822770336,9597.56162,3743.2472,0.0,0.0
2023-08-16 07:00:00,2023-08-18 21:41:24,3.0,3.102611749532406,301.0191995756959,296.58677051642667,0.0209185777196264,1.7578982457690966,8698.40996,3705.80222,0.0,0.0
2023-08-16 08:00:00,2023-08-18 21:41:24,3.0,3.102611749532406,301.0191995756959,296.58677051642667,0.0209185777196264,1.7578982457690966,8216.22203,3706.76572,0.0,0.0
2023-08-16 09:00:00,2023-08-18 21:41:24,3.0,3.102611749532406,301.0191995756959,296.58677051642667,0.0209185777196264,1.7578982457690966,7857.70627,3711.42503,0.0,0.0
2023-08-16 10:00:00,2023-08-18 21:41:24,3.0,2.968011231993741,301.19359444332133,296.6073751407479,0.0,2.305405023551536,8012.68738,3742.1692,0.0,0.0
2023-08-16 11:00:00,2023-08-18 21:41:24,3.0,2.968011231993741,301.19359444332133,296.6073751407479,0.0,2.305405023551536,8337.14436,3742.01668,0.0,0.0
2023-08-16 12:00:00,2023-08-18 21:41:24,3.0,2.968011231993741,301.19359444332133,296.6073751407479,0.0,2.305405023551536,9053.78388,3743.40822,0.01,4.08062
2023-08-16 13:00:00,2023-08-18 21:41:24,3.0,3.149214614823116,303.2440584596461,296.31437600593983,8.309548440537123,2.875707065563708,10100.86231,3740.64238,685.96997,279918.62117
2023-08-16 14:00:00,2023-08-18 21:41:24,3.0,3.149214614823116,303.2440584596461,296.31437600593983,8.309548440537123,2.875707065563708,11241.21814,3734.34953,4165.9502,1699968.05157
2023-08-16 15:00:00,2023-08-18 21:41:24,3.0,3.149214614823116,303.2440584596461,296.31437600593983,8.309548440537123,2.875707065563708,12208.93703,3735.08307,8486.33008,3462953.0675
2023-08-16 16:00:00,2023-08-18 21:41:24,3.0,3.725704078553768,304.14896302796745,295.95238100522886,388.7899407521346,3.630093448255677,13393.66911,3701.38065,10756.40039,4389283.6344
2023-08-16 17:00:00,2023-08-18 21:41:24,3.0,3.725704078553768,304.14896302796745,295.95238100522886,388.7899407521346,3.630093448255677,14190.36784,3728.11027,11638.41992,4749202.72937
2023-08-16 18:00:00,2023-08-18 21:41:24,3.0,3.725704078553768,304.14896302796745,295.95238100522886,388.7899407521346,3.630093448255677,14901.14673,3745.30688,11976.42969,4887131.83936
2023-08-16 19:00:00,2023-08-18 21:41:24,3.0,4.697523500930808,303.04082187837884,296.1470056191538,569.2242204811333,4.687593778454645,15174.19087,3715.70164,11939.23047,4871952.23315
2023-08-16 20:00:00,2023-08-18 21:41:24,3.0,4.697523500930808,303.04082187837884,296.1470056191538,569.2242204811333,4.687593778454645,15683.05929,3688.91111,11719.30957,4782210.76154
2023-08-16 21:00:00,2023-08-18 21:41:24,3.0,4.697523500930808,303.04082187837884,296.1470056191538,569.2242204811333,4.687593778454645,15600.94843,3690.63837,11342.2002,4628326.5672
2023-08-16 22:00:00,2023-08-18 21:41:24,3.0,4.65363376144559,300.90913980374546,295.9471991793389,588.2491541875787,6.293559401668357,15560.03944,3689.71855,10684.54004,4359960.11969
2023-08-16 23:00:00,2023-08-18 21:41:24,3.0,4.65363376144559,300.90913980374546,295.9471991793389,588.2491541875787,6.293559401668357,15069.0295,3709.98722,9596.75,3916073.79688
2023-08-17 00:00:00,2023-08-18 21:41:24,3.0,4.65363376144559,300.90913980374546,295.9471991793389,588.2491541875787,6.293559401668357,14656.58772,3717.53231,0.0,1700926.44055
2023-08-17 01:00:00,2023-08-18 21:41:24,3.0,4.139231681172426,300.1603341978981,295.81171641065805,382.2132890088577,9.835840094659025,13950.1858,3722.06485,0.0,1771266.61249
2023-08-17 02:00:00,2023-08-18 21:41:24,3.0,4.139231681172426,300.1603341978981,295.81171641065805,382.2132890088577,9.835840094659025,13094.21223,3731.10347,0.0,1544636.21169
2023-08-17 03:00:00,2023-08-18 21:41:24,3.0,4.139231681172426,300.1603341978981,295.81171641065805,382.2132890088577,9.835840094659025,12161.03212,3735.83031,0.0,1115443.52611
2023-08-17 04:00:00,2023-08-18 21:41:24,3.0,4.067726038654048,300.1512608407189,295.879479381328,0.0327950356905684,12.500027908683602,11112.6091,3735.3789,1633.80115,682184.91016
2023-08-17 05:00:00,2023-08-18 21:41:24,3.0,4.067726038654048,300.1512608407189,295.879479381328,0.0327950356905684,12.500027908683602,10194.866,3724.96172,746.75568,333898.41084
2023-08-17 06:00:00,2023-08-18 21:41:24,3.0,4.067726038654048,300.1512608407189,295.879479381328,0.0327950356905684,12.500027908683602,9079.11607,3729.35118,0.0,62541.26918
2023-08-17 07:00:00,2023-08-18 21:41:24,3.0,4.259538360085751,300.19320311510467,295.942231022041,0.016492149688547,13.360269092448812,8207.0428,3692.25704,837.4621,0.0
2023-08-17 08:00:00,2023-08-18 21:41:24,3.0,4.259538360085751,300.19320311510467,295.942231022041,0.016492149688547,13.360269092448812,7745.1385,3693.2491,0.0,0.0
2023-08-17 09:00:00,2023-08-18 21:41:24,3.0,4.259538360085751,300.19320311510467,295.942231022041,0.016492149688547,13.360269092448812,7443.47391,3697.83381,0.0,0.0
2023-08-17 10:00:00,2023-08-18 21:41:24,3.0,4.209084109108538,300.5573959166572,296.1542129282135,0.0,14.019563272325922,7634.91381,3728.32889,0.0,0.0
2023-08-17 11:00:00,2023-08-18 21:41:24,3.0,4.209084109108538,300.5573959166572,296.1542129282135,0.0,14.019563272325922,7994.59666,3728.16552,223.40324,9600.54032
2023-08-17 12:00:00,2023-08-18 21:41:24,3.0,4.209084109108538,300.5573959166572,296.1542129282135,0.0,14.019563272325922,8721.3377,3729.61726,0.0,133400.29866
2023-08-17 13:00:00,2023-08-18 21:41:24,3.0,4.68312125070764,302.5862042447196,296.22600962988554,7.87340537589651,14.929627037096868,9769.3569,3726.88683,0.0,179710.0625
2023-08-17 14:00:00,2023-08-18 21:41:24,3.0,4.68312125070764,302.5862042447196,296.22600962988554,7.87340537589651,14.929627037096868,10903.07404,3720.77011,0.0,158291.98663
2023-08-17 15:00:00,2023-08-18 21:41:24,3.0,4.68312125070764,302.5862042447196,296.22600962988554,7.87340537589651,14.929627037096868,11878.61572,3721.5478,0.0,78890.87331
2023-08-17 16:00:00,2023-08-18 21:41:24,3.0,4.714877110655221,303.47356484973454,296.14087117392984,368.32276494592367,16.101756541782812,13075.50025,3688.14971,0.0,0.0
2023-08-17 17:00:00,2023-08-18 21:41:24,3.0,4.714877110655221,303.47356484973454,296.14087117392984,368.32276494592367,16.101756541782812,13885.57841,3714.72657,1139.10315,0.0
2023-08-17 18:00:00,2023-08-18 21:41:24,3.0,4.714877110655221,303.47356484973454,296.14087117392984,368.32276494592367,16.101756541782812,14628.60109,3731.75037,0.0,0.0
2023-08-17 19:00:00,2023-08-18 21:41:24,3.0,4.376159992987543,303.2570477849281,296.2713667024049,534.3768448277685,17.1646132204804,14958.46606,3702.41002,0.0,140119.51945
2023-08-17 20:00:00,2023-08-18 21:41:24,3.0,4.376159992987543,303.2570477849281,296.2713667024049,534.3768448277685,17.1646132204804,15483.31881,3675.90894,953.5387,354260.41577
2023-08-17 21:00:00,2023-08-18 21:41:24,3.0,4.376159992987543,303.2570477849281,296.2713667024049,534.3768448277685,17.1646132204804,15404.25216,3677.64565,311.58957,610590.21503
2023-08-17 22:00:00,2023-08-18 21:41:24,3.0,3.9382618315272446,302.11622283283793,296.4885175229392,567.7890207852925,17.88635457442613,15366.0161,3676.80327,843.24579,925111.06175
2023-08-17 23:00:00,2023-08-18 21:41:24,3.0,3.9382618315272446,302.11622283283793,296.4885175229392,567.7890207852925,17.88635457442613,14868.31718,3696.84363,0.0,1251243.3588
2023-08-18 00:00:00,2023-08-18 21:41:24,3.0,3.9382618315272446,302.11622283283793,296.4885175229392,567.7890207852925,17.88635457442613,14407.739,3704.56887,0.0,970800.61243
2023-08-18 01:00:00,2023-08-18 21:41:24,3.0,3.5133183631093976,301.3735533961664,296.5462684067899,372.7348080766336,18.73734769470272,13679.54094,3709.20363,0.0,999396.46881
2023-08-18 02:00:00,2023-08-18 21:41:24,3.0,3.5133183631093976,301.3735533961664,296.5462684067899,372.7348080766336,18.73734769470272,12797.31143,3718.23162,0.0,863268.07408
2023-08-18 03:00:00,2023-08-18 21:41:24,3.0,3.5133183631093976,301.3735533961664,296.5462684067899,372.7348080766336,18.73734769470272,11832.83718,3722.75991,48.94268,620334.84914
