,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
0,2023-08-16 00:00:00,2023-08-18 21:54:43,3.0,347.02,15595.0,3716.0,0.0,255.0,4472.0
1,2023-08-16 01:00:00,2023-08-18 21:54:43,3.0,348.66,15269.0,3717.0,0.0,28.0,4329.0
2,2023-08-16 02:00:00,2023-08-18 21:54:43,3.0,346.64,14352.0,3716.0,0.0,28.0,4215.0
3,2023-08-16 03:00:00,2023-08-18 21:54:43,3.0,343.58,13138.0,3715.0,0.0,28.0,4057.0
4,2023-08-16 04:00:00,2023-08-18 21:54:43,3.0,337.96,11817.0,3717.0,0.0,28.0,3742.0
5,2023-08-16 05:00:00,2023-08-18 21:54:43,3.0,331.54,10655.0,3720.0,0.0,28.0,3421.0
6,2023-08-16 06:00:00,2023-08-18 21:54:43,3.0,328.64,9716.0,3722.0,0.0,28.0,3371.0
7,2023-08-16 07:00:00,2023-08-18 21:54:43,3.0,325.93,9018.0,3723.0,0.0,28.0,3313.0
8,2023-08-16 08:00:00,2023-08-18 21:54:43,3.0,324.64,8572.0,3724.0,0.0,28.0,3312.0
9,2023-08-16 09:00:00,2023-08-18 21:54:43,3.0,323.77,8344.0,3728.0,0.0,28.0,3305.0
10,2023-08-16 10:00:00,2023-08-18 21:54:43,3.0,324.44,8550.0,3729.0,0.0,28.0,3310.0
11,2023-08-16 11:00:00,2023-08-18 21:54:43,3.0,326.18,9145.0,3727.0,0.0,28.0,3312.0
12,2023-08-16 12:00:00,2023-08-18 21:54:43,3.0,323.43,9254.0,3731.0,0.0,176.0,3310.0
13,2023-08-16 13:00:00,2023-08-18 21:54:43,3.0,307.38,9753.0,3733.0,0.0,1136.0,3310.0
14,2023-08-16 14:00:00,2023-08-18 21:54:43,3.0,292.5,10585.0,3732.0,0.0,2260.0,3300.0
15,2023-08-16 15:00:00,2023-08-18 21:54:43,3.0,289.88,11943.0,3731.0,0.0,2844.0,3329.0
16,2023-08-16 16:00:00,2023-08-18 21:54:43,3.0,289.65,12954.0,3729.0,0.0,3360.0,3548.0
17,2023-08-16 17:00:00,2023-08-18 21:54:43,3.0,292.37,13740.0,3729.0,0.0,3546.0,3752.0
18,2023-08-16 18:00:00,2023-08-18 21:54:43,3.0,300.64,14666.0,3727.0,0.0,3218.0,3903.0
19,2023-08-16 19:00:00,2023-08-18 21:54:43,3.0,309.69,15161.0,3724.0,0.0,2761.0,4123.0
20,2023-08-16 20:00:00,2023-08-18 21:54:43,3.0,313.36,14876.0,3722.0,0.0,2416.0,4131.0
21,2023-08-16 21:00:00,2023-08-18 21:54:43,3.0,315.15,14672.0,3723.0,0.0,2189.0,4073.0
22,2023-08-16 22:00:00,2023-08-18 21:54:43,3.0,321.36,14929.0,3723.0,0.0,1543.0,3809.0
23,2023-08-16 23:00:00,2023-08-18 21:54:43,3.0,332.11,14788.0,3728.0,0.0,773.0,3847.0
