datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-08-19 00:00:00,2023-08-20 14:50:47,3.0,3.2446270968083675,301.3086358780852,296.4820710612173,0.0182237982747789,0.2359502171280927,13394.54037,3775.98399,8531.07031,3481209.87939
2023-08-19 01:00:00,2023-08-20 14:50:47,3.0,3.2446270968083675,301.3086358780852,296.4820710612173,0.0182237982747789,0.2359502171280927,12716.33807,3780.05732,3836.45996,1565515.44281
2023-08-19 02:00:00,2023-08-20 14:50:47,3.0,3.2446270968083675,301.3086358780852,296.4820710612173,0.0182237982747789,0.2359502171280927,11857.59765,3789.1434,451.45001,184219.82061
2023-08-19 03:00:00,2023-08-20 14:50:47,3.0,3.2446270968083675,301.3086358780852,296.4820710612173,0.0182237982747789,0.2359502171280927,10894.5072,3794.7648,0.07,28.56438
2023-08-19 04:00:00,2023-08-20 14:50:47,3.0,3.117073409798658,301.01806256196426,296.37270260786033,0.0182237982747789,0.2359502171280927,9835.8732,3794.07493,0.0,0.0
2023-08-19 05:00:00,2023-08-20 14:50:47,3.0,3.117073409798658,301.01806256196426,296.37270260786033,0.0182237982747789,0.2359502171280927,8872.3597,3782.32973,0.0,0.0
2023-08-19 06:00:00,2023-08-20 14:50:47,3.0,3.117073409798658,301.01806256196426,296.37270260786033,0.0182237982747789,0.2359502171280927,7761.79513,3786.93923,0.0,0.0
2023-08-19 07:00:00,2023-08-20 14:50:47,3.0,2.594244196668151,300.68856168975867,296.17864248867795,0.008912046906984,0.5757971683105467,6909.36427,3748.39145,15.75,6426.98438
2023-08-19 08:00:00,2023-08-20 14:50:47,3.0,2.594244196668151,300.68856168975867,296.17864248867795,0.008912046906984,0.5757971683105467,6397.14174,3749.26524,12.57,5129.3455
2023-08-19 09:00:00,2023-08-20 14:50:47,3.0,2.594244196668151,300.68856168975867,296.17864248867795,0.008912046906984,0.5757971683105467,6130.43306,3754.15876,7.95,3244.0968
