datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-08-08 00:00:00,2023-08-08 18:44:47,3.0,3.584851828962665,302.6210746742976,298.08900371162173,0.2489528222022909,0.9577713592062522,15560.59858,3694.71595,10235.61035,4176768.74908
2023-08-08 01:00:00,2023-08-08 18:44:47,3.0,3.584851828962665,302.6210746742976,298.08900371162173,0.2489528222022909,0.9577713592062522,14853.49847,3699.42815,5271.91016,2151268.83813
2023-08-08 02:00:00,2023-08-08 18:44:47,3.0,3.584851828962665,302.6210746742976,298.08900371162173,0.2489528222022909,0.9577713592062522,14005.13543,3708.44789,931.16998,379975.55115
2023-08-08 03:00:00,2023-08-08 18:44:47,3.0,3.584851828962665,302.6210746742976,298.08900371162173,0.2489528222022909,0.9577713592062522,13083.08563,3712.82554,0.0,0.0
2023-08-08 04:00:00,2023-08-08 18:44:47,3.0,3.4616796472979487,302.20567490327915,297.93813500047395,0.2489528222022909,0.9577713592062522,12022.19731,3712.46715,0.0,0.0
2023-08-08 05:00:00,2023-08-08 18:44:47,3.0,3.4616796472979487,302.20567490327915,297.93813500047395,0.2489528222022909,0.9577713592062522,11095.00134,3702.56868,0.0,0.0
2023-08-08 06:00:00,2023-08-08 18:44:47,3.0,3.4616796472979487,302.20567490327915,297.93813500047395,0.2489528222022909,0.9577713592062522,9933.07199,3706.8722,0.0,0.0
2023-08-08 07:00:00,2023-08-08 18:44:47,3.0,3.899308658040844,301.87093697633463,297.9246997162247,0.124358951385576,1.2561661426552155,8996.19904,3670.34515,0.0,0.0
2023-08-08 08:00:00,2023-08-08 18:44:47,3.0,3.899308658040844,301.87093697633463,297.9246997162247,0.124358951385576,1.2561661426552155,8510.91363,3671.38373,0.0,0.0
2023-08-08 09:00:00,2023-08-08 18:44:47,3.0,3.899308658040844,301.87093697633463,297.9246997162247,0.124358951385576,1.2561661426552155,8141.2942,3675.84779,0.0,0.0
2023-08-08 10:00:00,2023-08-08 18:44:47,3.0,4.029985776547921,302.21774005354945,298.0378197674464,0.0,1.4232246686761354,8320.97217,3705.93939,0.0,0.0
2023-08-08 11:00:00,2023-08-08 18:44:47,3.0,4.029985776547921,302.21774005354945,298.0378197674464,0.0,1.4232246686761354,8665.6492,3705.75878,0.0,0.0
2023-08-08 12:00:00,2023-08-08 18:44:47,3.0,4.029985776547921,302.21774005354945,298.0378197674464,0.0,1.4232246686761354,9425.18798,3707.3085,0.08,32.645
2023-08-08 13:00:00,2023-08-08 18:44:47,3.0,4.0242897304886185,304.39994340892576,297.59814689693803,11.84443477713761,1.588605814372778,10528.13463,3704.63497,1253.94995,511689.95195
