,UTC time,carbon_intensity,nat_gas,solar,other,hydro
32,2019-01-02 08:00:00,351.46,730.0,1.0,17.0,326.0
33,2019-01-02 09:00:00,296.26,563.0,2.0,17.0,424.0
34,2019-01-02 10:00:00,260.63,473.0,1.0,18.0,491.0
35,2019-01-02 11:00:00,275.53,469.0,1.0,16.0,426.0
36,2019-01-02 12:00:00,279.51,475.0,1.0,18.0,420.0
37,2019-01-02 13:00:00,292.15,530.0,1.0,17.0,416.0
38,2019-01-02 14:00:00,310.83,655.0,1.0,19.0,434.0
39,2019-01-02 15:00:00,286.37,649.0,1.0,16.0,528.0
40,2019-01-02 16:00:00,292.02,653.0,3.0,18.0,507.0
41,2019-01-02 17:00:00,285.65,609.0,38.0,16.0,466.0
42,2019-01-02 18:00:00,316.91,641.0,89.0,19.0,321.0
43,2019-01-02 19:00:00,337.34,636.0,94.0,18.0,243.0
44,2019-01-02 20:00:00,326.16,574.0,97.0,17.0,242.0
45,2019-01-02 21:00:00,341.92,692.0,101.0,16.0,246.0
46,2019-01-02 22:00:00,356.78,763.0,95.0,18.0,235.0
47,2019-01-02 23:00:00,365.61,919.0,93.0,16.0,263.0
48,2019-01-03 00:00:00,365.08,933.0,59.0,18.0,304.0
49,2019-01-03 01:00:00,338.43,982.0,12.0,19.0,484.0
50,2019-01-03 02:00:00,300.04,1065.0,0.0,18.0,759.0
51,2019-01-03 03:00:00,292.28,1081.0,0.0,16.0,821.0
52,2019-01-03 04:00:00,343.38,1065.0,0.0,18.0,509.0
53,2019-01-03 05:00:00,351.23,1061.0,0.0,16.0,467.0
54,2019-01-03 06:00:00,333.99,999.0,0.0,18.0,524.0
55,2019-01-03 07:00:00,349.91,1016.0,0.0,17.0,455.0
56,2019-01-03 08:00:00,375.9,1010.0,0.0,19.0,345.0
57,2019-01-03 09:00:00,401.62,980.0,0.0,16.0,242.0
58,2019-01-03 10:00:00,400.49,961.0,0.0,17.0,242.0
59,2019-01-03 11:00:00,404.09,959.0,0.0,17.0,230.0
60,2019-01-03 12:00:00,389.25,956.0,0.0,18.0,279.0
61,2019-01-03 13:00:00,370.84,960.0,0.0,16.0,345.0
62,2019-01-03 14:00:00,351.51,974.0,0.0,18.0,431.0
63,2019-01-03 15:00:00,333.78,981.0,0.0,18.0,516.0
64,2019-01-03 16:00:00,327.99,1000.0,4.0,17.0,550.0
65,2019-01-03 17:00:00,337.37,1000.0,36.0,16.0,472.0
66,2019-01-03 18:00:00,344.01,991.0,91.0,17.0,386.0
67,2019-01-03 19:00:00,349.6,979.0,105.0,14.0,339.0
68,2019-01-03 20:00:00,366.33,974.0,90.0,16.0,283.0
69,2019-01-03 21:00:00,371.91,965.0,88.0,15.0,259.0
70,2019-01-03 22:00:00,369.7,916.0,100.0,19.0,243.0
71,2019-01-03 23:00:00,362.47,957.0,56.0,17.0,325.0
72,2019-01-04 00:00:00,367.18,970.0,23.0,19.0,344.0
73,2019-01-04 01:00:00,330.06,1012.0,12.0,16.0,537.0
74,2019-01-04 02:00:00,333.64,1098.0,1.0,19.0,576.0
75,2019-01-04 03:00:00,330.6,1103.0,1.0,17.0,593.0
76,2019-01-04 04:00:00,328.87,1055.0,1.0,20.0,581.0
77,2019-01-04 05:00:00,344.19,1039.0,1.0,16.0,490.0
78,2019-01-04 06:00:00,351.26,1009.0,1.0,18.0,446.0
79,2019-01-04 07:00:00,368.55,1003.0,1.0,16.0,368.0
80,2019-01-04 08:00:00,398.03,998.0,1.0,18.0,259.0
81,2019-01-04 09:00:00,412.8,979.0,1.0,17.0,206.0
82,2019-01-04 10:00:00,426.4,964.0,1.0,20.0,165.0
83,2019-01-04 11:00:00,425.16,965.0,1.0,16.0,166.0
84,2019-01-04 12:00:00,426.82,959.0,1.0,17.0,161.0
85,2019-01-04 13:00:00,404.46,963.0,1.0,16.0,228.0
86,2019-01-04 14:00:00,372.61,989.0,1.0,18.0,349.0
87,2019-01-04 15:00:00,336.93,978.0,1.0,16.0,496.0
88,2019-01-04 16:00:00,335.66,1012.0,2.0,16.0,518.0
89,2019-01-04 17:00:00,349.58,1019.0,20.0,16.0,438.0
90,2019-01-04 18:00:00,353.11,1010.0,64.0,15.0,376.0
91,2019-01-04 19:00:00,352.42,982.0,87.0,1.0,331.0
92,2019-01-04 20:00:00,358.74,960.0,86.0,9.0,305.0
93,2019-01-04 21:00:00,378.55,945.0,90.0,15.0,226.0
94,2019-01-04 22:00:00,377.81,898.0,100.0,19.0,208.0
95,2019-01-04 23:00:00,378.97,909.0,93.0,19.0,214.0
96,2019-01-05 00:00:00,372.52,940.0,70.0,18.0,268.0
97,2019-01-05 01:00:00,356.99,964.0,7.0,17.0,396.0
98,2019-01-05 02:00:00,340.68,1015.0,0.0,18.0,499.0
99,2019-01-05 03:00:00,331.46,1031.0,0.0,17.0,552.0
100,2019-01-05 04:00:00,335.39,1031.0,0.0,18.0,533.0
101,2019-01-05 05:00:00,362.68,1019.0,0.0,18.0,401.0
102,2019-01-05 06:00:00,356.3,1005.0,0.0,19.0,424.0
103,2019-01-05 07:00:00,366.98,1005.0,0.0,16.0,376.0
104,2019-01-05 08:00:00,389.68,991.0,0.0,19.0,288.0
105,2019-01-05 09:00:00,402.26,976.0,0.0,16.0,239.0
106,2019-01-05 10:00:00,418.07,954.0,0.0,18.0,187.0
107,2019-01-05 11:00:00,424.53,952.0,0.0,18.0,168.0
108,2019-01-05 12:00:00,411.89,954.0,0.0,16.0,204.0
109,2019-01-05 13:00:00,413.83,956.0,0.0,18.0,200.0
110,2019-01-05 14:00:00,410.47,972.0,0.0,16.0,212.0
111,2019-01-05 15:00:00,397.77,959.0,0.0,19.0,252.0
112,2019-01-05 16:00:00,376.02,974.0,0.0,17.0,331.0
113,2019-01-05 17:00:00,370.12,975.0,3.0,19.0,353.0
114,2019-01-05 18:00:00,350.99,971.0,2.0,16.0,428.0
115,2019-01-05 19:00:00,340.74,1002.0,6.0,18.0,487.0
116,2019-01-05 20:00:00,349.94,1004.0,6.0,16.0,443.0
117,2019-01-05 21:00:00,350.89,999.0,10.0,18.0,435.0
118,2019-01-05 22:00:00,357.8,996.0,17.0,18.0,397.0
119,2019-01-05 23:00:00,359.72,998.0,8.0,17.0,397.0
120,2019-01-06 00:00:00,367.67,1018.0,3.0,17.0,376.0
121,2019-01-06 01:00:00,358.99,1022.0,0.0,17.0,417.0
122,2019-01-06 02:00:00,338.33,1043.0,0.0,18.0,524.0
123,2019-01-06 03:00:00,323.63,1034.0,0.0,19.0,598.0
124,2019-01-06 04:00:00,330.55,1023.0,0.0,19.0,555.0
125,2019-01-06 05:00:00,353.54,1027.0,0.0,14.0,440.0
126,2019-01-06 06:00:00,375.32,997.0,0.0,19.0,343.0
127,2019-01-06 07:00:00,388.2,1014.0,0.0,17.0,298.0
128,2019-01-06 08:00:00,401.99,938.0,0.0,16.0,231.0
129,2019-01-06 09:00:00,410.45,804.0,0.0,18.0,179.0
130,2019-01-06 10:00:00,429.63,775.0,0.0,16.0,126.0
131,2019-01-06 11:00:00,423.49,748.0,0.0,18.0,137.0
132,2019-01-06 12:00:00,419.92,736.0,0.0,18.0,143.0
133,2019-01-06 13:00:00,428.0,740.0,0.0,17.0,125.0
134,2019-01-06 14:00:00,425.83,779.0,0.0,17.0,136.0
135,2019-01-06 15:00:00,396.66,847.0,0.0,17.0,226.0
136,2019-01-06 16:00:00,390.38,915.0,0.0,18.0,264.0
137,2019-01-06 17:00:00,379.74,956.0,8.0,18.0,305.0
138,2019-01-06 18:00:00,366.4,975.0,8.0,18.0,362.0
139,2019-01-06 19:00:00,360.63,994.0,14.0,16.0,385.0
140,2019-01-06 20:00:00,359.79,999.0,6.0,18.0,400.0
141,2019-01-06 21:00:00,362.62,1020.0,6.0,18.0,396.0
142,2019-01-06 22:00:00,376.99,1028.0,21.0,16.0,324.0
143,2019-01-06 23:00:00,353.13,1024.0,3.0,18.0,442.0
144,2019-01-07 00:00:00,342.98,1043.0,4.0,17.0,496.0
145,2019-01-07 01:00:00,344.42,1096.0,1.0,18.0,517.0
146,2019-01-07 02:00:00,332.91,1118.0,1.0,18.0,589.0
147,2019-01-07 03:00:00,331.82,1101.0,1.0,11.0,578.0
148,2019-01-07 04:00:00,370.28,995.0,1.0,1.0,344.0
149,2019-01-07 05:00:00,348.63,1021.0,1.0,4.0,448.0
150,2019-01-07 06:00:00,363.85,970.0,1.0,12.0,371.0
151,2019-01-07 07:00:00,404.7,959.0,1.0,13.0,224.0
152,2019-01-07 08:00:00,426.42,842.0,1.0,19.0,145.0
153,2019-01-07 09:00:00,423.95,835.0,1.0,16.0,148.0
154,2019-01-07 10:00:00,430.79,804.0,1.0,18.0,128.0
155,2019-01-07 11:00:00,428.47,755.0,1.0,18.0,126.0
156,2019-01-07 12:00:00,426.12,762.0,1.0,16.0,131.0
157,2019-01-07 13:00:00,428.54,857.0,1.0,16.0,140.0
158,2019-01-07 14:00:00,411.16,976.0,1.0,15.0,209.0
159,2019-01-07 15:00:00,384.48,1005.0,1.0,18.0,309.0
160,2019-01-07 16:00:00,359.6,1008.0,1.0,18.0,409.0
161,2019-01-07 17:00:00,371.82,1008.0,8.0,17.0,351.0
162,2019-01-07 18:00:00,380.63,1016.0,30.0,13.0,295.0
163,2019-01-07 19:00:00,378.83,941.0,49.0,18.0,265.0
164,2019-01-07 20:00:00,376.98,975.0,55.0,17.0,276.0
165,2019-01-07 21:00:00,376.04,956.0,69.0,20.0,263.0
166,2019-01-07 22:00:00,379.18,952.0,61.0,17.0,255.0
167,2019-01-07 23:00:00,386.17,992.0,37.0,19.0,266.0
168,2019-01-08 00:00:00,373.13,1021.0,22.0,17.0,337.0
169,2019-01-08 01:00:00,357.92,1062.0,8.0,17.0,430.0
170,2019-01-08 02:00:00,350.03,1101.0,0.0,18.0,492.0
171,2019-01-08 03:00:00,348.12,1114.0,0.0,16.0,505.0
172,2019-01-08 04:00:00,366.37,1109.0,0.0,18.0,418.0
173,2019-01-08 05:00:00,368.81,1083.0,0.0,16.0,396.0
174,2019-01-08 06:00:00,368.52,1071.0,0.0,17.0,394.0
175,2019-01-08 07:00:00,394.46,1043.0,0.0,17.0,283.0
176,2019-01-08 08:00:00,412.91,1019.0,0.0,19.0,216.0
177,2019-01-08 09:00:00,434.33,914.0,0.0,17.0,135.0
178,2019-01-08 10:00:00,430.98,842.0,0.0,18.0,134.0
179,2019-01-08 11:00:00,437.13,866.0,0.0,16.0,121.0
180,2019-01-08 12:00:00,433.51,843.0,0.0,18.0,128.0
181,2019-01-08 13:00:00,433.95,858.0,0.0,18.0,129.0
182,2019-01-08 14:00:00,404.26,956.0,0.0,16.0,228.0
183,2019-01-08 15:00:00,346.76,952.0,0.0,16.0,440.0
184,2019-01-08 16:00:00,342.86,1023.0,0.0,16.0,490.0
185,2019-01-08 17:00:00,371.87,1017.0,8.0,15.0,352.0
186,2019-01-08 18:00:00,374.82,1009.0,16.0,17.0,332.0
187,2019-01-08 19:00:00,367.43,999.0,16.0,17.0,358.0
188,2019-01-08 20:00:00,364.95,997.0,26.0,15.0,356.0
189,2019-01-08 21:00:00,363.42,976.0,19.0,19.0,365.0
190,2019-01-08 22:00:00,357.79,981.0,17.0,15.0,388.0
191,2019-01-08 23:00:00,369.7,974.0,13.0,16.0,342.0
192,2019-01-09 00:00:00,360.58,987.0,5.0,18.0,393.0
193,2019-01-09 01:00:00,354.22,1007.0,3.0,16.0,428.0
194,2019-01-09 02:00:00,356.68,1054.0,1.0,17.0,439.0
195,2019-01-09 03:00:00,360.71,1075.0,1.0,19.0,431.0
196,2019-01-09 04:00:00,362.93,1067.0,1.0,16.0,415.0
197,2019-01-09 05:00:00,373.21,1041.0,1.0,19.0,365.0
198,2019-01-09 06:00:00,379.82,1032.0,1.0,16.0,333.0
199,2019-01-09 07:00:00,399.15,1008.0,1.0,16.0,256.0
200,2019-01-09 08:00:00,418.52,972.0,1.0,18.0,188.0
201,2019-01-09 09:00:00,423.12,896.0,1.0,17.0,161.0
202,2019-01-09 10:00:00,420.64,825.0,1.0,18.0,156.0
203,2019-01-09 11:00:00,413.37,786.0,1.0,18.0,167.0
204,2019-01-09 12:00:00,410.78,764.0,1.0,18.0,169.0
205,2019-01-09 13:00:00,413.4,837.0,1.0,14.0,174.0
206,2019-01-09 14:00:00,416.28,968.0,1.0,18.0,194.0
207,2019-01-09 15:00:00,367.99,1008.0,1.0,17.0,373.0
208,2019-01-09 16:00:00,365.27,1046.0,1.0,18.0,399.0
209,2019-01-09 17:00:00,391.13,1015.0,9.0,18.0,280.0
210,2019-01-09 18:00:00,399.98,1027.0,24.0,16.0,236.0
211,2019-01-09 19:00:00,397.25,1036.0,47.0,11.0,222.0
212,2019-01-09 20:00:00,402.85,1002.0,53.0,16.0,193.0
213,2019-01-09 21:00:00,388.84,951.0,64.0,16.0,217.0
214,2019-01-09 22:00:00,388.05,851.0,59.0,19.0,199.0
215,2019-01-09 23:00:00,397.53,949.0,41.0,17.0,210.0
216,2019-01-10 00:00:00,402.45,1002.0,19.0,18.0,228.0
217,2019-01-10 01:00:00,387.66,1031.0,7.0,18.0,299.0
218,2019-01-10 02:00:00,361.6,1083.0,1.0,18.0,429.0
219,2019-01-10 03:00:00,381.81,1104.0,1.0,17.0,348.0
220,2019-01-10 04:00:00,373.58,1039.0,1.0,16.0,360.0
221,2019-01-10 05:00:00,383.47,1043.0,1.0,18.0,324.0
222,2019-01-10 06:00:00,382.07,1021.0,1.0,16.0,321.0
223,2019-01-10 07:00:00,379.58,1007.0,1.0,18.0,328.0
224,2019-01-10 08:00:00,395.57,947.0,1.0,15.0,252.0
225,2019-01-10 09:00:00,386.72,753.0,1.0,18.0,229.0
226,2019-01-10 10:00:00,403.97,724.0,1.0,18.0,177.0
227,2019-01-10 11:00:00,385.75,712.0,1.0,17.0,219.0
228,2019-01-10 12:00:00,378.68,718.0,1.0,15.0,238.0
229,2019-01-10 13:00:00,372.58,766.0,1.0,18.0,274.0
230,2019-01-10 14:00:00,391.29,906.0,1.0,16.0,256.0
231,2019-01-10 15:00:00,384.02,1026.0,1.0,17.0,316.0
232,2019-01-10 16:00:00,381.06,1067.0,3.0,16.0,337.0
233,2019-01-10 17:00:00,395.74,1043.0,11.0,17.0,268.0
234,2019-01-10 18:00:00,393.75,1057.0,40.0,14.0,249.0
235,2019-01-10 19:00:00,408.73,1061.0,32.0,16.0,206.0
236,2019-01-10 20:00:00,408.71,1006.0,47.0,17.0,181.0
237,2019-01-10 21:00:00,401.63,930.0,53.0,17.0,181.0
238,2019-01-10 22:00:00,404.76,949.0,43.0,17.0,185.0
239,2019-01-10 23:00:00,403.16,968.0,36.0,17.0,201.0
240,2019-01-11 00:00:00,397.31,1008.0,13.0,16.0,251.0
241,2019-01-11 01:00:00,358.19,1053.0,4.0,18.0,430.0
242,2019-01-11 02:00:00,340.3,1121.0,0.0,18.0,551.0
243,2019-01-11 03:00:00,368.23,1127.0,0.0,18.0,416.0
244,2019-01-11 04:00:00,367.87,1097.0,0.0,18.0,407.0
245,2019-01-11 05:00:00,384.77,1095.0,0.0,19.0,336.0
246,2019-01-11 06:00:00,400.23,1074.0,0.0,16.0,269.0
247,2019-01-11 07:00:00,397.9,968.0,0.0,18.0,253.0
248,2019-01-11 08:00:00,415.51,906.0,0.0,16.0,184.0
249,2019-01-11 09:00:00,429.95,933.0,0.0,18.0,150.0
250,2019-01-11 10:00:00,432.03,841.0,0.0,16.0,130.0
251,2019-01-11 11:00:00,428.17,823.0,0.0,18.0,138.0
252,2019-01-11 12:00:00,423.14,803.0,0.0,18.0,147.0
253,2019-01-11 13:00:00,422.5,841.0,0.0,18.0,155.0
254,2019-01-11 14:00:00,418.2,920.0,0.0,16.0,179.0
255,2019-01-11 15:00:00,371.77,1050.0,0.0,17.0,373.0
256,2019-01-11 16:00:00,356.55,1045.0,3.0,14.0,431.0
257,2019-01-11 17:00:00,378.8,1049.0,11.0,15.0,332.0
258,2019-01-11 18:00:00,386.63,1060.0,30.0,14.0,286.0
259,2019-01-11 19:00:00,389.76,1041.0,57.0,17.0,246.0
260,2019-01-11 20:00:00,387.25,973.0,79.0,13.0,212.0
261,2019-01-11 21:00:00,367.2,879.0,81.0,15.0,253.0
262,2019-01-11 22:00:00,354.31,871.0,72.0,13.0,304.0
263,2019-01-11 23:00:00,379.08,876.0,35.0,18.0,257.0
264,2019-01-12 00:00:00,361.79,901.0,16.0,17.0,344.0
265,2019-01-12 01:00:00,357.38,1051.0,6.0,19.0,432.0
266,2019-01-12 02:00:00,298.01,1094.0,1.0,18.0,792.0
267,2019-01-12 03:00:00,312.89,1098.0,1.0,20.0,699.0
268,2019-01-12 04:00:00,340.5,1085.0,1.0,18.0,532.0
269,2019-01-12 05:00:00,345.06,1086.0,1.0,16.0,507.0
270,2019-01-12 06:00:00,377.19,1047.0,1.0,17.0,349.0
271,2019-01-12 07:00:00,400.74,1068.0,1.0,15.0,264.0
272,2019-01-12 08:00:00,429.19,959.0,1.0,18.0,155.0
273,2019-01-12 09:00:00,433.66,874.0,1.0,15.0,129.0
274,2019-01-12 10:00:00,430.47,849.0,1.0,19.0,136.0
275,2019-01-12 11:00:00,431.42,828.0,1.0,15.0,128.0
276,2019-01-12 12:00:00,426.27,800.0,1.0,15.0,136.0
277,2019-01-12 13:00:00,426.44,815.0,1.0,18.0,140.0
278,2019-01-12 14:00:00,416.5,874.0,1.0,17.0,175.0
279,2019-01-12 15:00:00,391.74,879.0,1.0,18.0,249.0
280,2019-01-12 16:00:00,386.62,955.0,3.0,18.0,285.0
281,2019-01-12 17:00:00,375.74,909.0,19.0,18.0,294.0
282,2019-01-12 18:00:00,385.76,925.0,59.0,15.0,224.0
283,2019-01-12 19:00:00,379.32,861.0,94.0,18.0,196.0
284,2019-01-12 20:00:00,370.31,825.0,110.0,17.0,198.0
285,2019-01-12 21:00:00,368.1,764.0,98.0,18.0,196.0
286,2019-01-12 22:00:00,358.14,749.0,112.0,17.0,208.0
287,2019-01-12 23:00:00,356.68,744.0,100.0,17.0,222.0
288,2019-01-13 00:00:00,369.5,818.0,73.0,17.0,233.0
289,2019-01-13 01:00:00,388.31,901.0,19.0,18.0,249.0
290,2019-01-13 02:00:00,336.74,1023.0,1.0,16.0,519.0
291,2019-01-13 03:00:00,331.95,1053.0,1.0,18.0,561.0
292,2019-01-13 04:00:00,365.1,1074.0,1.0,19.0,411.0
293,2019-01-13 05:00:00,365.38,1069.0,1.0,16.0,405.0
294,2019-01-13 06:00:00,378.99,1051.0,1.0,18.0,344.0
295,2019-01-13 07:00:00,404.78,1049.0,1.0,17.0,247.0
296,2019-01-13 08:00:00,423.44,1007.0,1.0,19.0,180.0
297,2019-01-13 09:00:00,427.73,993.0,1.0,16.0,163.0
298,2019-01-13 10:00:00,429.84,978.0,1.0,18.0,156.0
299,2019-01-13 11:00:00,423.86,997.0,1.0,16.0,175.0
300,2019-01-13 12:00:00,425.46,906.0,1.0,18.0,157.0
301,2019-01-13 13:00:00,427.36,913.0,1.0,18.0,153.0
302,2019-01-13 14:00:00,426.01,974.0,1.0,16.0,165.0
303,2019-01-13 15:00:00,395.3,977.0,1.0,18.0,263.0
304,2019-01-13 16:00:00,385.32,987.0,2.0,16.0,298.0
305,2019-01-13 17:00:00,382.21,978.0,47.0,18.0,266.0
306,2019-01-13 18:00:00,370.59,912.0,94.0,18.0,243.0
307,2019-01-13 19:00:00,357.04,849.0,104.0,17.0,259.0
308,2019-01-13 20:00:00,354.97,819.0,98.0,15.0,258.0
309,2019-01-13 21:00:00,362.7,893.0,88.0,18.0,271.0
310,2019-01-13 22:00:00,353.88,833.0,102.0,16.0,265.0
311,2019-01-13 23:00:00,366.79,840.0,75.0,18.0,249.0
312,2019-01-14 00:00:00,391.39,968.0,36.0,18.0,241.0
313,2019-01-14 01:00:00,386.72,1014.0,8.0,16.0,295.0
314,2019-01-14 02:00:00,363.86,1078.0,1.0,16.0,415.0
315,2019-01-14 03:00:00,354.86,1103.0,1.0,10.0,460.0
316,2019-01-14 04:00:00,353.89,1107.0,1.0,4.0,460.0
317,2019-01-14 05:00:00,362.64,1106.0,1.0,1.0,416.0
318,2019-01-14 06:00:00,378.34,1073.0,1.0,2.0,339.0
319,2019-01-14 07:00:00,404.48,1064.0,1.0,1.0,239.0
320,2019-01-14 08:00:00,436.06,1044.0,1.0,2.0,137.0
321,2019-01-14 09:00:00,430.55,1005.0,1.0,3.0,148.0
322,2019-01-14 10:00:00,425.26,929.0,1.0,3.0,151.0
323,2019-01-14 11:00:00,426.45,905.0,1.0,3.0,144.0
324,2019-01-14 12:00:00,422.4,928.0,1.0,5.0,160.0
325,2019-01-14 13:00:00,418.22,1022.0,1.0,4.0,188.0
326,2019-01-14 14:00:00,383.17,1049.0,1.0,9.0,319.0
327,2019-01-14 15:00:00,348.24,1075.0,1.0,11.0,481.0
328,2019-01-14 16:00:00,328.69,1084.0,1.0,14.0,590.0
329,2019-01-14 17:00:00,348.39,1082.0,22.0,15.0,468.0
330,2019-01-14 18:00:00,350.93,1083.0,34.0,17.0,447.0
331,2019-01-14 19:00:00,344.69,1084.0,32.0,16.0,479.0
332,2019-01-14 20:00:00,341.45,1068.0,44.0,18.0,479.0
333,2019-01-14 21:00:00,346.79,1061.0,27.0,16.0,463.0
334,2019-01-14 22:00:00,340.89,1056.0,11.0,18.0,507.0
335,2019-01-14 23:00:00,350.11,1059.0,9.0,16.0,463.0
336,2019-01-15 00:00:00,351.53,1067.0,12.0,18.0,459.0
337,2019-01-15 01:00:00,346.46,1079.0,2.0,16.0,496.0
338,2019-01-15 02:00:00,320.83,1126.0,0.0,19.0,666.0
339,2019-01-15 03:00:00,326.35,1114.0,0.0,17.0,624.0
340,2019-01-15 04:00:00,351.47,1108.0,0.0,20.0,490.0
341,2019-01-15 05:00:00,363.49,1098.0,0.0,17.0,426.0
342,2019-01-15 06:00:00,366.04,1066.0,0.0,15.0,401.0
343,2019-01-15 07:00:00,388.37,1067.0,0.0,18.0,313.0
344,2019-01-15 08:00:00,415.12,1045.0,0.0,15.0,211.0
345,2019-01-15 09:00:00,414.45,857.0,0.0,18.0,179.0
346,2019-01-15 10:00:00,412.35,791.0,0.0,16.0,170.0
347,2019-01-15 11:00:00,406.79,760.0,0.0,18.0,179.0
348,2019-01-15 12:00:00,403.19,799.0,0.0,18.0,197.0
349,2019-01-15 13:00:00,401.68,832.0,0.0,17.0,208.0
350,2019-01-15 14:00:00,405.25,1023.0,0.0,15.0,239.0
351,2019-01-15 15:00:00,364.32,1054.0,0.0,18.0,407.0
352,2019-01-15 16:00:00,335.59,1066.0,0.0,16.0,547.0
353,2019-01-15 17:00:00,348.31,1074.0,4.0,18.0,485.0
354,2019-01-15 18:00:00,381.49,1084.0,10.0,15.0,333.0
355,2019-01-15 19:00:00,367.73,1062.0,12.0,15.0,381.0
356,2019-01-15 20:00:00,356.21,1037.0,14.0,14.0,419.0
357,2019-01-15 21:00:00,354.87,1029.0,17.0,16.0,421.0
358,2019-01-15 22:00:00,352.95,1036.0,10.0,13.0,436.0
359,2019-01-15 23:00:00,358.65,1030.0,7.0,15.0,413.0
360,2019-01-16 00:00:00,367.4,1045.0,6.0,15.0,382.0
361,2019-01-16 01:00:00,356.82,1043.0,2.0,17.0,433.0
362,2019-01-16 02:00:00,335.86,1064.0,1.0,18.0,546.0
363,2019-01-16 03:00:00,356.38,1078.0,1.0,17.0,450.0
364,2019-01-16 04:00:00,361.28,1053.0,1.0,19.0,420.0
365,2019-01-16 05:00:00,352.23,1029.0,1.0,17.0,449.0
366,2019-01-16 06:00:00,354.28,1003.0,1.0,17.0,429.0
367,2019-01-16 07:00:00,370.2,1019.0,1.0,14.0,365.0
368,2019-01-16 08:00:00,384.45,909.0,1.0,18.0,281.0
369,2019-01-16 09:00:00,380.52,819.0,1.0,15.0,264.0
370,2019-01-16 10:00:00,379.43,822.0,1.0,18.0,271.0
371,2019-01-16 11:00:00,382.04,812.0,1.0,17.0,259.0
372,2019-01-16 12:00:00,386.69,861.0,1.0,17.0,259.0
373,2019-01-16 13:00:00,379.31,824.0,1.0,18.0,272.0
374,2019-01-16 14:00:00,377.82,913.0,1.0,17.0,304.0
375,2019-01-16 15:00:00,335.53,995.0,1.0,15.0,510.0
376,2019-01-16 16:00:00,337.57,1033.0,1.0,18.0,522.0
377,2019-01-16 17:00:00,367.49,1021.0,6.0,16.0,374.0
378,2019-01-16 18:00:00,368.51,1002.0,5.0,17.0,365.0
379,2019-01-16 19:00:00,355.34,985.0,15.0,18.0,405.0
380,2019-01-16 20:00:00,360.41,1030.0,17.0,18.0,399.0
381,2019-01-16 21:00:00,354.03,1036.0,6.0,16.0,438.0
382,2019-01-16 22:00:00,351.11,1035.0,5.0,18.0,454.0
383,2019-01-16 23:00:00,365.28,1021.0,4.0,19.0,388.0
384,2019-01-17 00:00:00,338.87,1105.0,2.0,17.0,548.0
385,2019-01-17 01:00:00,347.32,1097.0,1.0,20.0,505.0
386,2019-01-17 02:00:00,364.46,1115.0,1.0,15.0,425.0
387,2019-01-17 03:00:00,352.84,882.0,1.0,19.0,387.0
388,2019-01-17 04:00:00,353.03,889.0,1.0,16.0,386.0
389,2019-01-17 05:00:00,305.95,780.0,1.0,17.0,532.0
390,2019-01-17 06:00:00,300.94,750.0,1.0,18.0,537.0
391,2019-01-17 07:00:00,325.72,750.0,1.0,19.0,431.0
392,2019-01-17 08:00:00,327.27,677.0,1.0,16.0,382.0
