UTC time,coal,nat_gas,hydro,wind,biomass,unknown
2023-02-19 17:00:00,3007.0,159.0,1410.0,229.0,30.0,27.0
2023-02-19 18:00:00,2993.0,162.0,1371.0,271.0,30.0,27.0
2023-02-19 19:00:00,3024.0,161.0,1249.0,316.0,30.0,27.0
2023-02-19 20:00:00,3060.0,161.0,838.0,355.0,30.0,27.0
2023-02-19 21:00:00,3042.0,165.0,743.0,360.0,30.0,27.0
2023-02-19 22:00:00,3067.0,164.0,769.0,362.0,30.0,27.0
2023-02-19 23:00:00,3052.0,164.0,828.0,364.0,30.0,27.0
2023-02-20 00:00:00,3020.0,161.0,748.0,360.0,30.0,27.0
2023-02-20 01:00:00,3006.0,163.0,502.0,353.0,30.0,27.0
2023-02-20 02:00:00,3025.0,163.0,352.0,350.0,30.0,27.0
2023-02-20 03:00:00,2990.0,157.0,338.0,356.0,30.0,27.0
2023-02-20 04:00:00,2999.0,155.0,526.0,308.0,30.0,27.0
2023-02-20 05:00:00,3225.0,153.0,932.0,240.0,30.0,27.0
2023-02-20 06:00:00,3323.0,158.0,1351.0,162.0,30.0,27.0
2023-02-20 07:00:00,3333.0,162.0,1535.0,72.0,30.0,27.0
2023-02-20 08:00:00,3335.0,163.0,1403.0,53.0,30.0,27.0
2023-02-20 09:00:00,3326.0,161.0,1223.0,50.0,30.0,27.0
2023-02-20 10:00:00,3317.0,164.0,1033.0,32.0,30.0,27.0
2023-02-20 11:00:00,3223.0,165.0,898.0,25.0,30.0,27.0
2023-02-20 12:00:00,3264.0,159.0,765.0,20.0,30.0,27.0
2023-02-20 13:00:00,3145.0,159.0,695.0,1.0,30.0,27.0
2023-02-20 14:00:00,3145.0,165.0,933.0,0.0,30.0,27.0
2023-02-20 15:00:00,3124.0,163.0,1215.0,2.0,30.0,27.0
2023-02-20 16:00:00,3185.0,159.0,1721.0,32.0,30.0,27.0
2023-02-20 17:00:00,3189.0,158.0,1730.0,112.0,30.0,27.0
2023-02-20 18:00:00,3226.0,164.0,1687.0,142.0,30.0,27.0
2023-02-20 19:00:00,3131.0,159.0,1712.0,115.0,30.0,27.0
2023-02-20 20:00:00,3104.0,160.0,1378.0,135.0,30.0,27.0
2023-02-20 21:00:00,3060.0,127.0,920.0,146.0,30.0,27.0
2023-02-20 22:00:00,3089.0,126.0,874.0,139.0,30.0,27.0
2023-02-20 23:00:00,3066.0,172.0,791.0,77.0,30.0,27.0
2023-02-21 00:00:00,3102.0,156.0,521.0,79.0,30.0,27.0
2023-02-21 01:00:00,3102.0,182.0,470.0,119.0,30.0,27.0
2023-02-21 02:00:00,3025.0,214.0,477.0,161.0,30.0,27.0
2023-02-21 03:00:00,3047.0,216.0,598.0,179.0,30.0,27.0
2023-02-21 04:00:00,3058.0,215.0,595.0,171.0,30.0,27.0
2023-02-21 05:00:00,3017.0,217.0,1041.0,224.0,30.0,27.0
2023-02-21 06:00:00,3032.0,216.0,1537.0,186.0,30.0,27.0
2023-02-21 07:00:00,3047.0,219.0,1578.0,186.0,30.0,27.0
2023-02-21 08:00:00,3011.0,213.0,1015.0,103.0,30.0,27.0
2023-02-21 09:00:00,3060.0,209.0,910.0,81.0,30.0,27.0
2023-02-21 10:00:00,3027.0,211.0,1007.0,45.0,30.0,27.0
2023-02-21 11:00:00,3045.0,204.0,1016.0,28.0,30.0,27.0
2023-02-21 12:00:00,3048.0,212.0,914.0,42.0,30.0,27.0
2023-02-21 13:00:00,3038.0,212.0,795.0,63.0,30.0,27.0
2023-02-21 14:00:00,3028.0,213.0,809.0,62.0,30.0,27.0
2023-02-21 15:00:00,3052.0,210.0,1024.0,72.0,30.0,27.0
2023-02-21 16:00:00,3046.0,212.0,1649.0,64.0,30.0,27.0
2023-02-21 17:00:00,3046.0,218.0,1733.0,62.0,30.0,27.0
2023-02-21 18:00:00,3037.0,218.0,1748.0,89.0,30.0,27.0
2023-02-21 19:00:00,3027.0,217.0,1675.0,131.0,30.0,27.0
2023-02-21 20:00:00,3042.0,209.0,1444.0,207.0,30.0,27.0
2023-02-21 21:00:00,3038.0,209.0,1322.0,170.0,30.0,27.0
2023-02-21 22:00:00,3044.0,205.0,857.0,110.0,30.0,27.0
2023-02-21 23:00:00,3038.0,208.0,815.0,42.0,30.0,27.0
2023-02-22 00:00:00,3034.0,208.0,689.0,6.0,30.0,27.0
2023-02-22 01:00:00,3034.0,212.0,724.0,2.0,30.0,27.0
2023-02-22 02:00:00,3027.0,209.0,665.0,12.0,30.0,27.0
2023-02-22 03:00:00,3025.0,215.0,615.0,40.0,30.0,27.0
2023-02-22 04:00:00,3025.0,215.0,647.0,92.0,30.0,27.0
2023-02-22 05:00:00,3013.0,219.0,1315.0,99.0,30.0,27.0
2023-02-22 06:00:00,2992.0,222.0,1564.0,73.0,30.0,27.0
2023-02-22 07:00:00,2954.0,215.0,1721.0,40.0,30.0,27.0
2023-02-22 08:00:00,2966.0,217.0,1730.0,8.0,30.0,27.0
2023-02-22 09:00:00,2985.0,215.0,1636.0,0.0,30.0,27.0
2023-02-22 10:00:00,3035.0,215.0,1220.0,1.0,30.0,27.0
2023-02-22 11:00:00,3042.0,214.0,987.0,4.0,30.0,27.0
2023-02-22 12:00:00,3069.0,207.0,833.0,19.0,30.0,27.0
2023-02-22 13:00:00,3071.0,213.0,674.0,26.0,30.0,27.0
2023-02-22 14:00:00,3063.0,213.0,661.0,28.0,30.0,27.0
2023-02-22 15:00:00,3050.0,216.0,1186.0,14.0,30.0,27.0
2023-02-22 16:00:00,3043.0,214.0,1716.0,8.0,30.0,27.0
2023-02-22 17:00:00,3032.0,219.0,1808.0,9.0,30.0,27.0
2023-02-22 18:00:00,3050.0,217.0,1829.0,7.0,30.0,27.0
2023-02-22 19:00:00,3017.0,213.0,1824.0,4.0,30.0,27.0
2023-02-22 20:00:00,2981.0,213.0,1831.0,2.0,30.0,27.0
2023-02-22 21:00:00,2955.0,203.0,1613.0,0.0,30.0,27.0
2023-02-22 22:00:00,2918.0,204.0,1501.0,0.0,30.0,27.0
2023-02-22 23:00:00,2938.0,208.0,1181.0,0.0,30.0,27.0
2023-02-23 00:00:00,2976.0,208.0,880.0,0.0,30.0,27.0
2023-02-23 01:00:00,2971.0,212.0,617.0,0.0,30.0,27.0
2023-02-23 02:00:00,3002.0,215.0,502.0,0.0,30.0,27.0
2023-02-23 03:00:00,2954.0,217.0,513.0,0.0,30.0,27.0
2023-02-23 04:00:00,2923.0,220.0,1080.0,0.0,30.0,27.0
2023-02-23 05:00:00,2929.0,224.0,1384.0,5.0,30.0,27.0
2023-02-23 06:00:00,2919.0,225.0,1781.0,20.0,30.0,27.0
2023-02-23 07:00:00,2901.0,225.0,1804.0,62.0,30.0,27.0
2023-02-23 08:00:00,2911.0,219.0,1792.0,55.0,30.0,27.0
2023-02-23 09:00:00,2947.0,226.0,1818.0,46.0,30.0,27.0
2023-02-23 10:00:00,2947.0,219.0,1524.0,49.0,30.0,27.0
2023-02-23 11:00:00,2928.0,218.0,1143.0,54.0,30.0,27.0
2023-02-23 12:00:00,2920.0,220.0,1030.0,56.0,30.0,27.0
2023-02-23 13:00:00,2969.0,222.0,1043.0,59.0,30.0,27.0
2023-02-23 14:00:00,2976.0,220.0,1184.0,72.0,30.0,27.0
2023-02-23 15:00:00,2980.0,222.0,1461.0,104.0,30.0,27.0
2023-02-23 16:00:00,2987.0,220.0,1698.0,144.0,30.0,27.0
2023-02-23 17:00:00,3007.0,220.0,1720.0,217.0,30.0,27.0
2023-02-23 18:00:00,2989.0,218.0,1737.0,286.0,30.0,27.0
2023-02-23 19:00:00,2984.0,219.0,1792.0,313.0,30.0,27.0
2023-02-23 20:00:00,2974.0,221.0,1656.0,332.0,30.0,27.0
2023-02-23 21:00:00,2958.0,216.0,1563.0,349.0,30.0,27.0
2023-02-23 22:00:00,2932.0,213.0,1602.0,331.0,30.0,27.0
2023-02-23 23:00:00,2996.0,216.0,1589.0,312.0,30.0,27.0
2023-02-24 00:00:00,3016.0,215.0,910.0,327.0,30.0,27.0
2023-02-24 01:00:00,2982.0,218.0,605.0,351.0,30.0,27.0
2023-02-24 02:00:00,2968.0,218.0,433.0,355.0,30.0,27.0
2023-02-24 03:00:00,2986.0,221.0,379.0,349.0,30.0,27.0
2023-02-24 04:00:00,2993.0,217.0,628.0,336.0,30.0,27.0
2023-02-24 05:00:00,2978.0,222.0,1468.0,327.0,30.0,27.0
2023-02-24 06:00:00,2976.0,221.0,1648.0,320.0,30.0,27.0
2023-02-24 07:00:00,2953.0,217.0,1773.0,304.0,30.0,27.0
2023-02-24 08:00:00,2888.0,222.0,1849.0,263.0,30.0,27.0
2023-02-24 09:00:00,2928.0,214.0,1772.0,205.0,30.0,27.0
2023-02-24 10:00:00,2986.0,207.0,1505.0,154.0,30.0,27.0
2023-02-24 11:00:00,3018.0,204.0,1249.0,115.0,30.0,27.0
2023-02-24 12:00:00,3019.0,166.0,1132.0,90.0,30.0,27.0
2023-02-24 13:00:00,2992.0,161.0,1091.0,88.0,30.0,27.0
2023-02-24 14:00:00,2993.0,163.0,1384.0,62.0,30.0,27.0
2023-02-24 15:00:00,2999.0,165.0,1620.0,66.0,30.0,27.0
2023-02-24 16:00:00,2992.0,162.0,1819.0,105.0,30.0,27.0
2023-02-24 17:00:00,2969.0,160.0,1826.0,166.0,30.0,27.0
2023-02-24 18:00:00,2980.0,157.0,1789.0,297.0,30.0,27.0
2023-02-24 19:00:00,2979.0,160.0,1729.0,313.0,30.0,27.0
2023-02-24 20:00:00,2938.0,161.0,1606.0,270.0,30.0,27.0
2023-02-24 21:00:00,2809.0,143.0,1338.0,208.0,30.0,27.0
2023-02-24 22:00:00,2758.0,128.0,1321.0,194.0,30.0,27.0
2023-02-24 23:00:00,2785.0,129.0,1318.0,174.0,30.0,27.0
2023-02-25 00:00:00,2791.0,130.0,1258.0,166.0,30.0,27.0
2023-02-25 01:00:00,2797.0,129.0,1083.0,165.0,30.0,27.0
2023-02-25 02:00:00,2780.0,128.0,914.0,204.0,30.0,27.0
2023-02-25 03:00:00,2772.0,128.0,742.0,322.0,30.0,27.0
2023-02-25 04:00:00,2762.0,129.0,712.0,364.0,30.0,27.0
2023-02-25 05:00:00,2770.0,131.0,796.0,356.0,30.0,27.0
2023-02-25 06:00:00,2767.0,131.0,1193.0,344.0,30.0,27.0
2023-02-25 07:00:00,2754.0,132.0,1371.0,351.0,30.0,27.0
2023-02-25 08:00:00,2732.0,133.0,1594.0,346.0,30.0,27.0
2023-02-25 09:00:00,2706.0,133.0,1751.0,221.0,30.0,27.0
2023-02-25 10:00:00,2701.0,133.0,1750.0,50.0,30.0,27.0
2023-02-25 11:00:00,2746.0,127.0,1746.0,36.0,30.0,27.0
2023-02-25 12:00:00,2771.0,129.0,1520.0,272.0,30.0,27.0
2023-02-25 13:00:00,2773.0,129.0,1364.0,350.0,30.0,27.0
2023-02-25 14:00:00,2767.0,129.0,1311.0,304.0,30.0,27.0
2023-02-25 15:00:00,2734.0,130.0,1405.0,217.0,30.0,27.0
2023-02-25 16:00:00,2723.0,128.0,1833.0,130.0,30.0,27.0
2023-02-25 17:00:00,2738.0,129.0,1930.0,167.0,30.0,27.0
2023-02-25 18:00:00,2781.0,130.0,1823.0,182.0,30.0,27.0
2023-02-25 19:00:00,2733.0,131.0,1809.0,102.0,30.0,27.0
2023-02-25 20:00:00,2695.0,138.0,1726.0,93.0,30.0,27.0
2023-02-25 21:00:00,2754.0,137.0,1598.0,86.0,30.0,27.0
2023-02-25 22:00:00,2811.0,139.0,1338.0,42.0,30.0,27.0
2023-02-25 23:00:00,2777.0,140.0,1189.0,48.0,30.0,27.0
2023-02-26 00:00:00,2797.0,134.0,1158.0,58.0,30.0,27.0
2023-02-26 01:00:00,2756.0,136.0,1186.0,82.0,30.0,27.0
2023-02-26 02:00:00,2729.0,137.0,1048.0,134.0,30.0,27.0
2023-02-26 03:00:00,2677.0,137.0,961.0,176.0,30.0,27.0
2023-02-26 04:00:00,2687.0,156.0,914.0,224.0,30.0,27.0
2023-02-26 05:00:00,2682.0,153.0,943.0,210.0,30.0,27.0
2023-02-26 06:00:00,2554.0,154.0,1411.0,196.0,30.0,27.0
2023-02-26 07:00:00,2372.0,152.0,1587.0,190.0,30.0,27.0
2023-02-26 08:00:00,2358.0,153.0,1496.0,201.0,30.0,27.0
2023-02-26 09:00:00,2446.0,148.0,1544.0,190.0,30.0,27.0
2023-02-26 10:00:00,2439.0,147.0,1726.0,151.0,30.0,27.0
2023-02-26 11:00:00,2425.0,148.0,1755.0,138.0,30.0,27.0
2023-02-26 12:00:00,2470.0,146.0,1629.0,133.0,30.0,27.0
2023-02-26 13:00:00,2610.0,148.0,1404.0,123.0,30.0,27.0
2023-02-26 14:00:00,2709.0,146.0,1216.0,130.0,30.0,27.0
2023-02-26 15:00:00,2729.0,149.0,1295.0,91.0,30.0,27.0
2023-02-26 16:00:00,2714.0,149.0,1572.0,120.0,30.0,27.0
2023-02-26 17:00:00,2733.0,150.0,1663.0,150.0,30.0,27.0
2023-02-26 18:00:00,2720.0,147.0,1653.0,129.0,30.0,27.0
2023-02-26 19:00:00,2670.0,148.0,1700.0,97.0,30.0,27.0
2023-02-26 20:00:00,2689.0,136.0,1714.0,58.0,30.0,27.0
2023-02-26 21:00:00,2706.0,133.0,1638.0,62.0,30.0,27.0
2023-02-26 22:00:00,2731.0,134.0,1605.0,50.0,30.0,27.0
2023-02-26 23:00:00,2690.0,131.0,1668.0,39.0,30.0,27.0
2023-02-27 00:00:00,2701.0,131.0,1620.0,109.0,30.0,27.0
2023-02-27 01:00:00,2635.0,132.0,1422.0,166.0,30.0,27.0
2023-02-27 02:00:00,2608.0,132.0,1200.0,213.0,30.0,27.0
2023-02-27 03:00:00,2509.0,150.0,1286.0,197.0,30.0,27.0
2023-02-27 04:00:00,2604.0,153.0,1683.0,163.0,30.0,27.0
2023-02-27 05:00:00,2760.0,155.0,1796.0,153.0,30.0,27.0
2023-02-27 06:00:00,2765.0,175.0,2026.0,95.0,30.0,27.0
2023-02-27 07:00:00,2895.0,187.0,2018.0,56.0,30.0,27.0
2023-02-27 08:00:00,2999.0,184.0,1960.0,29.0,30.0,27.0
2023-02-27 09:00:00,3123.0,190.0,1908.0,22.0,30.0,27.0
2023-02-27 10:00:00,3137.0,193.0,1950.0,9.0,30.0,27.0
2023-02-27 11:00:00,3177.0,195.0,2079.0,5.0,30.0,27.0
2023-02-27 12:00:00,3204.0,192.0,1944.0,0.0,30.0,27.0
2023-02-27 13:00:00,3235.0,189.0,1900.0,3.0,30.0,27.0
2023-02-27 14:00:00,3215.0,192.0,1864.0,10.0,30.0,27.0
2023-02-27 15:00:00,3241.0,192.0,1861.0,17.0,30.0,27.0
2023-02-27 16:00:00,3159.0,186.0,1956.0,15.0,30.0,27.0
2023-02-27 17:00:00,3198.0,192.0,2034.0,7.0,30.0,27.0
2023-02-27 18:00:00,3338.0,187.0,2063.0,17.0,30.0,27.0
2023-02-27 19:00:00,3428.0,194.0,1981.0,17.0,30.0,27.0
2023-02-27 20:00:00,3441.0,193.0,1948.0,8.0,30.0,27.0
2023-02-27 21:00:00,3240.0,191.0,1942.0,8.0,30.0,27.0
2023-02-27 22:00:00,3056.0,166.0,1927.0,14.0,30.0,27.0
2023-02-27 23:00:00,2963.0,159.0,1925.0,18.0,30.0,27.0
2023-02-28 00:00:00,2932.0,128.0,1766.0,24.0,30.0,27.0
2023-02-28 01:00:00,2954.0,129.0,1757.0,35.0,30.0,27.0
2023-02-28 02:00:00,2957.0,137.0,1762.0,21.0,30.0,27.0
2023-02-28 03:00:00,2986.0,155.0,1770.0,6.0,30.0,27.0
2023-02-28 04:00:00,3005.0,164.0,1782.0,4.0,30.0,27.0
2023-02-28 05:00:00,3227.0,189.0,1914.0,0.0,30.0,27.0
2023-02-28 06:00:00,3324.0,187.0,1935.0,0.0,30.0,27.0
2023-02-28 07:00:00,3343.0,182.0,1961.0,0.0,30.0,27.0
2023-02-28 08:00:00,3331.0,190.0,1979.0,0.0,30.0,27.0
2023-02-28 09:00:00,3299.0,191.0,1975.0,0.0,30.0,27.0
2023-02-28 10:00:00,3311.0,187.0,1975.0,0.0,30.0,27.0
2023-02-28 11:00:00,3296.0,190.0,1945.0,0.0,30.0,27.0
2023-02-28 12:00:00,3076.0,190.0,2026.0,0.0,30.0,27.0
2023-02-28 13:00:00,3024.0,194.0,2048.0,0.0,30.0,27.0
2023-02-28 14:00:00,3062.0,188.0,2049.0,0.0,30.0,27.0
2023-02-28 15:00:00,3078.0,190.0,2048.0,3.0,30.0,27.0
2023-02-28 16:00:00,3235.0,191.0,2046.0,8.0,30.0,27.0
2023-02-28 17:00:00,3324.0,191.0,2016.0,15.0,30.0,27.0
2023-02-28 18:00:00,3337.0,190.0,2017.0,21.0,30.0,27.0
2023-02-28 19:00:00,3155.0,191.0,2045.0,14.0,30.0,27.0
2023-02-28 20:00:00,3104.0,197.0,2035.0,2.0,30.0,27.0
2023-02-28 21:00:00,3132.0,189.0,2037.0,0.0,30.0,27.0
2023-02-28 22:00:00,3110.0,185.0,1988.0,9.0,30.0,27.0
2023-02-28 23:00:00,2891.0,186.0,1914.0,12.0,30.0,27.0
2023-03-01 00:00:00,2844.0,181.0,1899.0,9.0,30.0,27.0
2023-03-01 01:00:00,2978.0,143.0,1800.0,8.0,30.0,27.0
2023-03-01 02:00:00,2932.0,131.0,1668.0,14.0,30.0,27.0
2023-03-01 03:00:00,2995.0,149.0,1645.0,15.0,30.0,27.0
2023-03-01 04:00:00,2989.0,168.0,1676.0,9.0,30.0,27.0
2023-03-01 05:00:00,3081.0,180.0,1924.0,0.0,30.0,27.0
2023-03-01 06:00:00,3254.0,193.0,2032.0,5.0,30.0,27.0
2023-03-01 07:00:00,3270.0,192.0,2034.0,6.0,30.0,27.0
2023-03-01 08:00:00,3334.0,192.0,2042.0,8.0,30.0,27.0
2023-03-01 09:00:00,3255.0,193.0,2040.0,18.0,30.0,27.0
2023-03-01 10:00:00,3275.0,195.0,2039.0,16.0,30.0,27.0
2023-03-01 11:00:00,3241.0,194.0,2039.0,41.0,30.0,27.0
2023-03-01 12:00:00,3247.0,194.0,2035.0,72.0,30.0,27.0
2023-03-01 13:00:00,3239.0,195.0,1911.0,87.0,30.0,27.0
2023-03-01 14:00:00,3291.0,193.0,1796.0,101.0,30.0,27.0
2023-03-01 15:00:00,3293.0,193.0,1799.0,98.0,30.0,27.0
2023-03-01 16:00:00,3343.0,191.0,1833.0,113.0,30.0,27.0
2023-03-01 17:00:00,3350.0,196.0,1940.0,101.0,30.0,27.0
2023-03-01 18:00:00,3332.0,193.0,1966.0,101.0,30.0,27.0
2023-03-01 19:00:00,3345.0,192.0,1875.0,147.0,30.0,27.0
2023-03-01 20:00:00,3274.0,189.0,1830.0,192.0,30.0,27.0
2023-03-01 21:00:00,3204.0,192.0,1832.0,211.0,30.0,27.0
2023-03-01 22:00:00,3096.0,193.0,1822.0,183.0,30.0,27.0
2023-03-01 23:00:00,3082.0,192.0,1826.0,190.0,30.0,27.0
2023-03-02 00:00:00,3057.0,152.0,1801.0,193.0,30.0,27.0
2023-03-02 01:00:00,2980.0,135.0,1753.0,195.0,30.0,27.0
2023-03-02 02:00:00,2973.0,134.0,1616.0,198.0,30.0,27.0
2023-03-02 03:00:00,2965.0,155.0,1621.0,132.0,30.0,27.0
2023-03-02 04:00:00,2916.0,157.0,1611.0,170.0,30.0,27.0
2023-03-02 05:00:00,3012.0,184.0,1832.0,185.0,30.0,27.0
2023-03-02 06:00:00,3168.0,192.0,1894.0,200.0,30.0,27.0
2023-03-02 07:00:00,3236.0,191.0,1923.0,228.0,30.0,27.0
2023-03-02 08:00:00,3268.0,193.0,1980.0,218.0,30.0,27.0
2023-03-02 09:00:00,3309.0,192.0,1948.0,244.0,30.0,27.0
2023-03-02 10:00:00,3290.0,193.0,1920.0,293.0,30.0,27.0
2023-03-02 11:00:00,3279.0,193.0,1885.0,284.0,30.0,27.0
2023-03-02 12:00:00,3284.0,191.0,1841.0,283.0,30.0,27.0
2023-03-02 13:00:00,3317.0,191.0,1870.0,263.0,30.0,27.0
2023-03-02 14:00:00,3312.0,194.0,1881.0,219.0,30.0,27.0
2023-03-02 15:00:00,3260.0,194.0,1831.0,167.0,30.0,27.0
2023-03-02 16:00:00,3296.0,187.0,1903.0,111.0,30.0,27.0
2023-03-02 17:00:00,3351.0,193.0,2101.0,136.0,30.0,27.0
2023-03-02 18:00:00,3305.0,191.0,2089.0,145.0,30.0,27.0
2023-03-02 19:00:00,3339.0,192.0,2048.0,151.0,30.0,27.0
2023-03-02 20:00:00,3351.0,195.0,1907.0,149.0,30.0,27.0
2023-03-02 21:00:00,3304.0,191.0,1827.0,143.0,30.0,27.0
2023-03-02 22:00:00,3260.0,194.0,1829.0,124.0,30.0,27.0
2023-03-02 23:00:00,3083.0,193.0,1824.0,115.0,30.0,27.0
2023-03-03 00:00:00,3031.0,194.0,1798.0,100.0,30.0,27.0
2023-03-03 01:00:00,3088.0,194.0,1795.0,64.0,30.0,27.0
2023-03-03 02:00:00,3074.0,193.0,1652.0,62.0,30.0,27.0
2023-03-03 03:00:00,3073.0,192.0,1616.0,60.0,30.0,27.0
2023-03-03 04:00:00,3071.0,192.0,1611.0,45.0,30.0,27.0
2023-03-03 05:00:00,3062.0,194.0,1826.0,36.0,30.0,27.0
2023-03-03 06:00:00,3045.0,193.0,1951.0,35.0,30.0,27.0
2023-03-03 07:00:00,3113.0,194.0,2007.0,10.0,30.0,27.0
2023-03-03 08:00:00,3070.0,194.0,2011.0,0.0,30.0,27.0
2023-03-03 09:00:00,3063.0,194.0,1981.0,0.0,30.0,27.0
2023-03-03 10:00:00,3125.0,194.0,1904.0,0.0,30.0,27.0
2023-03-03 11:00:00,3146.0,194.0,1917.0,0.0,30.0,27.0
2023-03-03 12:00:00,3139.0,194.0,2003.0,0.0,30.0,27.0
2023-03-03 13:00:00,3039.0,197.0,2010.0,0.0,30.0,27.0
2023-03-03 14:00:00,2933.0,191.0,2035.0,0.0,30.0,27.0
2023-03-03 15:00:00,3060.0,193.0,1928.0,0.0,30.0,27.0
2023-03-03 16:00:00,3052.0,191.0,1944.0,0.0,30.0,27.0
2023-03-03 17:00:00,3084.0,196.0,1959.0,0.0,30.0,27.0
2023-03-03 18:00:00,3020.0,189.0,2012.0,0.0,30.0,27.0
2023-03-03 19:00:00,3010.0,194.0,2023.0,0.0,30.0,27.0
2023-03-03 20:00:00,2860.0,194.0,2066.0,0.0,30.0,27.0
2023-03-03 21:00:00,2902.0,192.0,2057.0,5.0,30.0,27.0
2023-03-03 22:00:00,2805.0,191.0,2027.0,15.0,30.0,27.0
2023-03-03 23:00:00,2496.0,194.0,1880.0,15.0,30.0,27.0
2023-03-04 00:00:00,2436.0,156.0,1810.0,1.0,30.0,27.0
2023-03-04 01:00:00,2419.0,138.0,1796.0,3.0,30.0,27.0
2023-03-04 02:00:00,2402.0,134.0,1797.0,2.0,30.0,27.0
2023-03-04 03:00:00,2428.0,135.0,1873.0,12.0,30.0,27.0
2023-03-04 04:00:00,2441.0,136.0,1894.0,18.0,30.0,27.0
2023-03-04 05:00:00,2473.0,151.0,1874.0,15.0,30.0,27.0
2023-03-04 06:00:00,2476.0,154.0,1893.0,9.0,30.0,27.0
2023-03-04 07:00:00,2556.0,194.0,1936.0,3.0,30.0,27.0
2023-03-04 08:00:00,2550.0,192.0,1894.0,5.0,30.0,27.0
2023-03-04 09:00:00,2539.0,193.0,1884.0,11.0,30.0,27.0
2023-03-04 10:00:00,2529.0,195.0,1887.0,13.0,30.0,27.0
2023-03-04 11:00:00,2509.0,201.0,1865.0,19.0,30.0,27.0
2023-03-04 12:00:00,2391.0,190.0,1884.0,12.0,30.0,27.0
2023-03-04 13:00:00,2426.0,194.0,1860.0,9.0,30.0,27.0
2023-03-04 14:00:00,2447.0,193.0,1876.0,4.0,30.0,27.0
2023-03-04 15:00:00,2476.0,195.0,1932.0,5.0,30.0,27.0
2023-03-04 16:00:00,2492.0,194.0,1949.0,16.0,30.0,27.0
2023-03-04 17:00:00,2497.0,193.0,1923.0,51.0,30.0,27.0
2023-03-04 18:00:00,2472.0,193.0,1919.0,96.0,30.0,27.0
2023-03-04 19:00:00,2492.0,193.0,1943.0,93.0,30.0,27.0
2023-03-04 20:00:00,2464.0,192.0,1944.0,79.0,30.0,27.0
2023-03-04 21:00:00,2441.0,194.0,1893.0,99.0,30.0,27.0
2023-03-04 22:00:00,2480.0,193.0,1886.0,106.0,30.0,27.0
2023-03-04 23:00:00,2435.0,190.0,1840.0,191.0,30.0,27.0
2023-03-05 00:00:00,2433.0,155.0,1840.0,234.0,30.0,27.0
2023-03-05 01:00:00,2411.0,145.0,1818.0,200.0,30.0,27.0
2023-03-05 02:00:00,2391.0,145.0,1616.0,314.0,30.0,27.0
2023-03-05 03:00:00,2337.0,144.0,1566.0,344.0,30.0,27.0
2023-03-05 04:00:00,2319.0,152.0,1607.0,319.0,30.0,27.0
2023-03-05 05:00:00,2320.0,156.0,1777.0,246.0,30.0,27.0
2023-03-05 06:00:00,2314.0,155.0,1832.0,116.0,30.0,27.0
2023-03-05 07:00:00,2377.0,158.0,1838.0,79.0,30.0,27.0
2023-03-05 08:00:00,2395.0,144.0,1844.0,74.0,30.0,27.0
2023-03-05 09:00:00,2426.0,132.0,1841.0,70.0,30.0,27.0
2023-03-05 10:00:00,2481.0,146.0,1839.0,87.0,30.0,27.0
2023-03-05 11:00:00,2482.0,185.0,1885.0,85.0,30.0,27.0
2023-03-05 12:00:00,2442.0,202.0,1894.0,88.0,30.0,27.0
2023-03-05 13:00:00,2277.0,193.0,1877.0,120.0,30.0,27.0
2023-03-05 14:00:00,2004.0,194.0,1877.0,87.0,30.0,27.0
2023-03-05 15:00:00,1996.0,191.0,1874.0,59.0,30.0,27.0
2023-03-05 16:00:00,1977.0,192.0,1921.0,46.0,30.0,27.0
2023-03-05 17:00:00,2036.0,192.0,1949.0,49.0,30.0,27.0
2023-03-05 18:00:00,2129.0,193.0,1947.0,42.0,30.0,27.0
2023-03-05 19:00:00,2249.0,192.0,1936.0,28.0,30.0,27.0
2023-03-05 20:00:00,2377.0,193.0,1948.0,33.0,30.0,27.0
2023-03-05 21:00:00,2451.0,193.0,1890.0,16.0,30.0,27.0
2023-03-05 22:00:00,2503.0,192.0,1883.0,6.0,30.0,27.0
2023-03-05 23:00:00,2541.0,157.0,1883.0,0.0,30.0,27.0
2023-03-06 00:00:00,2534.0,139.0,1836.0,0.0,30.0,27.0
2023-03-06 01:00:00,2513.0,135.0,1794.0,0.0,30.0,27.0
2023-03-06 02:00:00,2508.0,135.0,1629.0,0.0,30.0,27.0
2023-03-06 03:00:00,2470.0,152.0,1632.0,0.0,30.0,27.0
2023-03-06 04:00:00,2476.0,164.0,1628.0,7.0,30.0,27.0
2023-03-06 05:00:00,2522.0,188.0,1856.0,22.0,30.0,27.0
2023-03-06 06:00:00,2616.0,189.0,2108.0,44.0,30.0,27.0
2023-03-06 07:00:00,2667.0,193.0,2069.0,84.0,30.0,27.0
2023-03-06 08:00:00,2715.0,193.0,2015.0,113.0,30.0,27.0
2023-03-06 09:00:00,2670.0,189.0,1916.0,158.0,30.0,27.0
2023-03-06 10:00:00,2513.0,191.0,1840.0,210.0,30.0,27.0
2023-03-06 11:00:00,2524.0,144.0,1810.0,213.0,30.0,27.0
2023-03-06 12:00:00,2526.0,162.0,1808.0,147.0,30.0,27.0
2023-03-06 13:00:00,2529.0,195.0,1813.0,80.0,30.0,27.0
2023-03-06 14:00:00,2535.0,191.0,1881.0,55.0,30.0,27.0
2023-03-06 15:00:00,2516.0,194.0,1975.0,49.0,30.0,27.0
