,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,wind,biomass,solar
21970,07/04/2021 10:00:00,649.91,11604.17,1890.77,18.33,653.55,434.47,56.48,0.03
21971,07/04/2021 11:00:00,648.05,11625.67,1839.4,0,526.25,633.92,58.83,0.03
21972,07/04/2021 12:00:00,658.27,11462.5,1456.24,0,236.22,838.05,59.43,0.03
21973,07/04/2021 13:00:00,654.71,11188.33,1344.47,0,229.07,924.78,60.78,0.03
21974,07/04/2021 14:00:00,649.73,10562.33,1322.84,0,228.9,936.6,57.5,0.03
21975,07/04/2021 15:00:00,654.69,10083.5,866.81,0,228.9,955.05,61.08,0.03
21976,07/04/2021 16:00:00,652.88,9810,739.21,0,229.47,1001.53,58.32,0.03
21977,07/04/2021 17:00:00,648.44,9768.33,741.01,0,229.32,1072.62,60.35,0.03
21978,07/04/2021 18:00:00,655.71,9874,743.21,0,229.62,960.68,56.27,0.03
21979,07/04/2021 19:00:00,672.11,10453.17,804.79,0,229.4,713.37,62.37,0
21980,07/04/2021 20:00:00,667.87,11137,1231.17,0,231.53,699.58,56.13,0
21981,07/04/2021 21:00:00,658.69,11501.33,1403.06,67,270.43,730.73,56.2,70.89
21982,07/04/2021 22:00:00,599.02,11414.33,1452.67,64.17,306.75,583.02,59.75,1541.83
21983,07/04/2021 23:00:00,525.05,10700.83,1675.95,0,267.87,482.8,62.37,3480.38
21984,07/05/2021 00:00:00,489.35,10235.5,803.26,0,172.55,274.75,58.97,4959
21985,07/05/2021 01:00:00,442.94,9382.33,455.26,0,172.57,230.35,55.8,6182.33
21986,07/05/2021 02:00:00,434.09,9136.83,453.74,0,172.88,201.64,57.98,6360.5
21987,07/05/2021 03:00:00,434.33,9061,454.52,0,172.91,325.3,54.6,6174.17
21988,07/05/2021 04:00:00,451.33,9664.67,453.39,0,187.06,419.83,58.13,5863
21989,07/05/2021 05:00:00,482.31,10173.67,599.59,0,219.65,396.55,59.07,5042.67
21990,07/05/2021 06:00:00,544.06,10961.5,1087.82,0,222.98,416.38,58.92,3304.42
21991,07/05/2021 07:00:00,598.35,11568.17,2476.63,109.12,573.25,405.27,63.72,1102.88
21992,07/05/2021 08:00:00,612.63,11554.33,3006.8,555.5,797.18,507.93,64,32.04
21993,07/05/2021 09:00:00,604.63,11506.67,2850.03,668.37,840.33,723.28,67.62,0
21994,07/05/2021 10:00:00,603.39,11537.67,2869.52,668.7,825.37,773.92,66.68,0
21995,07/05/2021 11:00:00,607.36,11479.33,2928.22,547.15,615.63,878.08,65.38,0
21996,07/05/2021 12:00:00,627.38,11395.83,2603.5,52.05,300.32,957.05,65.18,0
21997,07/05/2021 13:00:00,639.32,11265.5,2045.23,0,286.65,935.6,42.68,0
21998,07/05/2021 14:00:00,645.16,11022,2005.4,0,270.85,802.85,32.97,0
21999,07/05/2021 15:00:00,650.24,10802,1614.43,0,229.32,865.02,33.32,0
22000,07/05/2021 16:00:00,668.22,10667,792.76,0,212.56,866.07,32.75,0
22001,07/05/2021 17:00:00,694.19,10301.17,744.26,0,172.51,423.47,32.97,0
22002,07/05/2021 18:00:00,700.85,10313.83,743.49,0,172.94,313.1,33.45,0
22003,07/05/2021 19:00:00,692.86,10466.5,916.48,0,172.72,381.18,33.25,0
22004,07/05/2021 20:00:00,681.62,11195.5,1268.66,37.17,210.19,453.07,29.03,0
22005,07/05/2021 21:00:00,652.78,11334.33,1981.97,159.88,280.45,566.3,30.37,65.59
22006,07/05/2021 22:00:00,593.73,11199.5,2084.03,384.42,306.5,584.65,29.88,1308.42
22007,07/05/2021 23:00:00,534.18,10703.67,2050.42,41.33,259.6,620.72,32.18,2972.18
22008,07/06/2021 00:00:00,508.07,10405.17,1297.62,0,172.98,479.47,23.72,4130.8
22009,07/06/2021 01:00:00,483.39,9937.33,839.42,0,172.5,267.73,26.95,5022.25
22010,07/06/2021 02:00:00,461.09,9402.67,712.44,0,172.79,278.78,26.08,5477.15
22011,07/06/2021 03:00:00,467.59,9323.33,639.21,0,172.79,146.28,25.78,5352.3
22012,07/06/2021 04:00:00,481.48,9681.17,635.33,0,186.8,60.95,23.97,5181.27
22013,07/06/2021 05:00:00,534.11,10531.17,816.78,0,221.23,37.83,23.67,3920.1
22014,07/06/2021 06:00:00,572.98,11159.33,1748.52,0,224.43,42.78,32.52,2723.37
22015,07/06/2021 07:00:00,617.51,11574,2793.35,290.03,590.32,92.39,27.18,741.74
22016,07/06/2021 08:00:00,618.68,11548.33,3367.05,658.58,861.55,144.33,31.97,20.17
22017,07/06/2021 09:00:00,619.9,11576,3380.93,641.12,853.47,147.79,30.65,0.03
22018,07/06/2021 10:00:00,619.74,11620.67,3302.18,698.22,879.3,146.61,32.48,0
22019,07/06/2021 11:00:00,632.96,11675.5,3062.32,553.48,641.03,199.43,32.3,0
22020,07/06/2021 12:00:00,655.41,11593.5,2810.93,212.94,300.23,213.22,31.58,0
22021,07/06/2021 13:00:00,670.63,11403.5,2083.42,27.7,288.17,256.77,29.92,0
22022,07/06/2021 14:00:00,674.12,11018.33,1895.48,0,271.05,245.1,32.45,0
22023,07/06/2021 15:00:00,690.22,10736.67,1289.32,0,230.42,222,34.83,0
22024,07/06/2021 16:00:00,699.38,10495.67,862.59,0,212.53,233.92,56.98,0
22025,07/06/2021 17:00:00,707.03,10246.83,607.25,0,172.44,248.4,57.4,0
22026,07/06/2021 18:00:00,711.22,10503.5,560.71,0,172.64,225.17,53.65,0
22027,07/06/2021 19:00:00,707.58,10593.33,695.1,0,174.17,225.27,53.7,0
22028,07/06/2021 20:00:00,679,11014.5,1477.1,196.03,246.62,246.47,69.8,0
22029,07/06/2021 21:00:00,650.62,11133.17,2270.08,529.87,305.85,246.23,81.28,60.06
22030,07/06/2021 22:00:00,583.25,10602,2701.75,543.87,283.57,224.08,74.78,1477.37
22031,07/06/2021 23:00:00,520.07,10385.83,2239.32,94.75,252.66,209.96,79.27,3582.55
22032,07/07/2021 00:00:00,490.14,10053.17,1011.26,0,172.48,208.95,79.12,4826.68
22033,07/07/2021 01:00:00,470.09,9855,376.66,0,172.66,213.25,66.53,5544.9
22034,07/07/2021 02:00:00,448.85,9271.5,348.66,0,172.75,212.58,48.5,5932
22035,07/07/2021 03:00:00,454.1,9470.17,322.06,0,172.91,180.33,50.32,5916.17
22036,07/07/2021 04:00:00,480.99,9801,430.58,0,186.85,130.8,56.67,5211.58
22037,07/07/2021 05:00:00,514.01,10029.67,1023.05,0,219.98,90.75,51.02,4151.48
22038,07/07/2021 06:00:00,561.5,10596.17,1928.77,0,223.82,74.6,52.77,2736.83
22039,07/07/2021 07:00:00,612.7,10797.33,2685.48,123.5,538.53,121.22,46.35,784.29
22040,07/07/2021 08:00:00,616.84,11195.17,3153.83,640.47,778.2,250.45,67.95,20.58
22041,07/07/2021 09:00:00,609.02,11216.17,3121.73,646.47,769.9,498.32,71.5,0.08
22042,07/07/2021 10:00:00,606.83,11132.83,3064.23,652.38,684.9,669.3,43.95,0.08
22043,07/07/2021 11:00:00,616.13,10928.33,2696.95,430.27,538.62,738.4,50.53,0.08
22044,07/07/2021 12:00:00,638.49,10864.17,2436.77,56.83,301.22,679.92,40.87,0.08
22045,07/07/2021 13:00:00,646.15,10589.33,1989.73,0,286.57,672.77,56.07,0.08
22046,07/07/2021 14:00:00,665.72,10344.83,1163.73,0,269.43,624.4,54.23,0.08
22047,07/07/2021 15:00:00,675.38,10175,829.7,0,229.62,618.88,51.05,0.08
22048,07/07/2021 16:00:00,681.74,10153.83,537.95,0,214.9,655.78,48.8,0.08
22049,07/07/2021 17:00:00,679.44,9872.5,531.08,0,172.78,697.77,58.02,0.08
22050,07/07/2021 18:00:00,678,9706.67,527.17,0,172.87,717.22,44.35,0.08
22051,07/07/2021 19:00:00,678.73,9928.83,586.78,0,177.2,723.85,20.83,0.08
22052,07/07/2021 20:00:00,661.24,10541.83,1255.73,0,237.6,762.53,21.25,0.08
22053,07/07/2021 21:00:00,636.83,10733.67,1723.45,636.48,369.95,687.2,20.9,45.08
22054,07/07/2021 22:00:00,579.38,10536,2019.77,711.75,670.93,676,19.62,975.23
22055,07/07/2021 23:00:00,531.07,9887.33,1577.18,710.27,679.15,615.18,19.05,2303.17
22056,07/08/2021 00:00:00,511.35,9474.83,1422.48,573.85,253.27,531.17,18.97,3292.32
22057,07/08/2021 01:00:00,501.79,9810.67,1462.83,138.98,172.82,435.02,18.6,4011.32
22058,07/08/2021 02:00:00,499.05,10183.33,1159.53,11.61,172.7,430.35,18.12,4401.53
22059,07/08/2021 03:00:00,508.15,10182,1264.72,0,172.59,339,19.28,4171.75
22060,07/08/2021 04:00:00,523.66,10105.17,1476.88,0,209.08,419.57,19.03,3479.68
22061,07/08/2021 05:00:00,547.62,10082.83,2005.92,0,240.75,407.85,19,2592.12
22062,07/08/2021 06:00:00,580.4,10300.33,2450.43,0,239.6,493.67,19.53,1546.33
22063,07/08/2021 07:00:00,609.92,10662.67,2711.6,155.53,478.37,512.6,18.67,495.4
22064,07/08/2021 08:00:00,607.12,10565.67,3101.15,514.78,706.67,542.83,13.25,16.06
22065,07/08/2021 09:00:00,597.49,10596.33,2903.62,528.62,692.55,863.63,50.83,0
22066,07/08/2021 10:00:00,593.1,10632.5,2887.15,536.83,642.67,1030.1,63.82,0
22067,07/08/2021 11:00:00,604.87,10599.33,2667.27,338.77,522.58,989.53,59.22,0
22068,07/08/2021 12:00:00,617.09,10500,2585.52,274.4,299.47,950.98,52.08,0
22069,07/08/2021 13:00:00,628.95,10325.83,1965.3,199.8,285.93,922.97,62.72,0
22070,07/08/2021 14:00:00,646.14,10159.5,1015.43,196.62,285.88,927.38,69.9,0
22071,07/08/2021 15:00:00,652.11,9927.67,804.87,48.6,285.67,917.05,73.18,0
22072,07/08/2021 16:00:00,663.04,9955.83,655.22,0,254.55,841.45,70.4,0
22073,07/08/2021 17:00:00,673.66,9929.17,561.27,0,197.99,759.13,62.38,0
22074,07/08/2021 18:00:00,674.82,9839.5,587.8,0,172.64,746.13,57.68,0
22075,07/08/2021 19:00:00,690.91,10217.33,767.92,0,172.47,430.15,62.45,0
22076,07/08/2021 20:00:00,668.1,10585.67,1395.63,209.07,213.4,476.88,61.13,0
22077,07/08/2021 21:00:00,631.01,10723,2270.9,464,306.35,693.35,76.98,10.41
22078,07/08/2021 22:00:00,618.26,10766,2313,683.8,306.28,477.52,82.48,438.44
22079,07/08/2021 23:00:00,587.29,10591.5,2259.25,366,380.77,388.33,82.58,1314.27
22080,07/09/2021 00:00:00,549.9,10319.67,2259.02,71.63,682.62,315.45,77.27,2109.73
22081,07/09/2021 01:00:00,539.76,10377,2227.57,0,237.99,330.08,79.63,2885.92
22082,07/09/2021 02:00:00,530.61,10186.5,2111.62,0,174.13,424.4,81.45,3084.7
22083,07/09/2021 03:00:00,509.88,9962.17,1614.13,0,198.61,471.03,68.02,3706.35
22084,07/09/2021 04:00:00,482.94,9680.83,1462.28,0,212.71,604.22,57.72,4337.37
22085,07/09/2021 05:00:00,492.84,9800.67,1721.47,0,220.88,582.83,59.75,4020.33
22086,07/09/2021 06:00:00,522.61,10427.5,1860.53,0,224.67,725.82,58.18,3184.6
22087,07/09/2021 07:00:00,593.52,11530.83,2358.28,0,602.1,643.37,69.82,1031.01
22088,07/09/2021 08:00:00,615.39,11503.83,2737.62,418.18,771.35,592.33,76.98,28.76
22089,07/09/2021 09:00:00,612.32,11547.5,2767.07,464.67,807.88,644.88,80.72,0.01
22090,07/09/2021 10:00:00,615.06,11613.67,2665.37,465.33,809.28,613.18,94.05,0.01
22091,07/09/2021 11:00:00,621.67,11679.67,2587.48,110.58,811.1,608.45,93.6,0.01
22092,07/09/2021 12:00:00,643.28,11603.17,2465.67,0,390.15,573.75,93.9,0.01
22093,07/09/2021 13:00:00,659.98,11378.83,1836.28,0,306.33,524.02,87.27,0.01
22094,07/09/2021 14:00:00,669.43,11121.33,1088.7,0,302.77,626.45,88.43,0.01
22095,07/09/2021 15:00:00,679.08,10752.67,425.84,0,295.97,710.55,80.9,0.01
22096,07/09/2021 16:00:00,673.15,10350.67,395.66,0,256.08,823.92,77.23,0.01
22097,07/09/2021 17:00:00,671.6,10178.83,397.04,0,229.03,873.67,58.83,0.01
22098,07/09/2021 18:00:00,667.2,10071.83,399.84,0,229.03,938.07,55.6,0.01
22099,07/09/2021 19:00:00,663.11,9797.33,519.06,0,229.03,910.72,62.3,0.01
22100,07/09/2021 20:00:00,666,10156.17,584.09,0,228.78,873.28,71.83,0.01
22101,07/09/2021 21:00:00,661.39,10419.83,837.86,26.09,197.81,804.9,82.15,89.49
22102,07/09/2021 22:00:00,579.3,10303.67,809.72,14.98,172.56,727,83.28,1934.03
22103,07/09/2021 23:00:00,499.73,9964.17,632.92,0,172.8,499.43,82.77,4270.23
22104,07/10/2021 00:00:00,451.42,9452.17,457.19,0,172.47,463.05,80.63,5662.5
22105,07/10/2021 01:00:00,418.77,8739.33,307.95,0,155.96,553.63,75.35,6300.25
22106,07/10/2021 02:00:00,404.14,8094.67,239.03,0,100.12,657.8,76.03,6273.6
22107,07/10/2021 03:00:00,395.32,8017,240.35,0,121.98,789.63,63.65,6404.83
22108,07/10/2021 04:00:00,404.28,8385.17,239.95,0,177.72,791.32,59.88,6328.83
22109,07/10/2021 05:00:00,444.21,9201.17,299.15,0,233.5,752.9,12.37,5492.5
22110,07/10/2021 06:00:00,498.13,9820.33,962.32,0,243.73,797.08,57.65,3816.68
22111,07/10/2021 07:00:00,575.35,11090.83,1961.93,44.81,716.85,802.83,80.3,1246.05
22112,07/10/2021 08:00:00,600.53,11262.33,2594.22,148.8,873.13,944,92,37.43
22113,07/10/2021 09:00:00,599.98,11282.83,2614.08,151.89,870.7,994.25,92.73,0.42
22114,07/10/2021 10:00:00,598.45,11291.67,2591.32,92.8,868.58,1066.85,93.18,0.42
22115,07/10/2021 11:00:00,610.67,11153,2299.6,92.22,610.62,1085.13,94.05,0.42
22116,07/10/2021 12:00:00,629.31,11230.17,2023.55,16.65,306.85,1092.25,93.3,0.18
22117,07/10/2021 13:00:00,640.87,11162.33,1450.68,0,306.78,1064.83,90.02,0.14
22118,07/10/2021 14:00:00,662.03,11011.33,530.78,0,305.38,1004.4,85.47,0.14
22119,07/10/2021 15:00:00,671.95,10634.83,235.66,0,306.4,896.47,84.57,0.14
22120,07/10/2021 16:00:00,665.66,10000,234.76,0,302.57,944.07,66.12,0.14
22121,07/10/2021 17:00:00,665.71,9835.67,235,0,295.37,937.45,55.72,0.14
22122,07/10/2021 18:00:00,666.6,9714.83,235.78,0,275.78,921.85,58.45,0.14
22123,07/10/2021 19:00:00,682.36,9507.33,235.45,0,228.37,680.65,59.9,5.02
22124,07/10/2021 20:00:00,688.01,10042,236.16,0,228.3,654.05,59.13,0.14
22125,07/10/2021 21:00:00,689.11,10445.83,235.95,16.16,212.82,592.68,68.27,84.9
22126,07/10/2021 22:00:00,608.66,10398.33,235.85,39.29,172.61,508.18,77.25,1721.8
22127,07/10/2021 23:00:00,525.09,10113.83,234.85,0,172.28,320.55,85.32,3876.98
22128,07/11/2021 00:00:00,467.39,9388,236.13,0,172.09,255.72,77.37,5322.83
22129,07/11/2021 01:00:00,442.7,9332,235.15,0,172.26,191.53,81.28,6205
22130,07/11/2021 02:00:00,432.17,9182.83,236.33,0,165.28,146.61,72.83,6547.17
22131,07/11/2021 03:00:00,434.55,9203,235.86,0,172.35,114.04,75.62,6495.33
22132,07/11/2021 04:00:00,450.8,9234,248.58,0,186.03,100.2,73.83,5928.83
22133,07/11/2021 05:00:00,483.03,9394.67,387,0,220.1,86.41,57.25,4932.5
22134,07/11/2021 06:00:00,541.36,10075.67,880.81,0,223.72,69.8,58.4,3438.53
22135,07/11/2021 07:00:00,615.62,10987,2020.82,0,554.75,79.48,82.63,1053.69
22136,07/11/2021 08:00:00,634.15,11256,2519.85,211.03,854.17,125.17,92.72,36.28
22137,07/11/2021 09:00:00,615.42,11169.83,2894.73,543.48,951.83,239.61,93.07,0.21
22138,07/11/2021 10:00:00,636.72,11004.83,2404.28,357.17,614.73,288.79,90.5,0.2
22139,07/11/2021 11:00:00,638.69,10794.33,2309.27,216.99,535.68,373.22,90.48,0.2
22140,07/11/2021 12:00:00,658,10765.17,1797.46,61.95,307.15,462.4,88.57,0.2
22141,07/11/2021 13:00:00,656.83,10481,1448.63,0,307.02,614.3,92.18,0.2
22142,07/11/2021 14:00:00,676.01,10350.67,562.09,0,251.22,696,84.18,0.2
22143,07/11/2021 15:00:00,674.64,9676.83,405.01,0,230.57,719.33,91.47,0.05
22144,07/11/2021 16:00:00,680.48,9673.17,399.86,0,212.8,669.67,65.42,0
22145,07/11/2021 17:00:00,692.96,9599.83,396.26,0,172.78,513.2,58.1,0
22146,07/11/2021 18:00:00,696.36,9547.5,398.26,0,172.64,454.3,58.92,0
22147,07/11/2021 19:00:00,694.06,9696.17,416.89,0.86,172.87,492.17,61.15,0
22148,07/11/2021 20:00:00,669.46,10076.67,1294.7,60.57,209.93,476.28,73.67,0
22149,07/11/2021 21:00:00,649.1,10928.5,1947.78,295.93,301.53,455.32,90.42,71.54
22150,07/11/2021 22:00:00,584.34,10777.83,1940.65,600.25,305.5,303.52,80.93,1654.85
22151,07/11/2021 23:00:00,527.92,10275.83,891.19,262.82,232.82,228.52,91.02,3637.87
22152,07/12/2021 00:00:00,481.95,9439.83,308.84,0,172.79,185.7,83.95,4931.83
22153,07/12/2021 01:00:00,446.49,8625.67,240.71,0,167.93,91.95,83.92,5671.5
22154,07/12/2021 02:00:00,436.38,8328.67,239.16,0,172.5,50.44,78.38,5838.83
22155,07/12/2021 03:00:00,452.25,8743.5,240.68,0,172.84,27.46,77.7,5628.17
22156,07/12/2021 04:00:00,480.11,9162.83,409.84,0,186.23,19.37,75.17,4966.97
22157,07/12/2021 05:00:00,518.98,9606.33,868.01,0,220.52,22.05,65.25,3904.35
22158,07/12/2021 06:00:00,561.67,10160.67,1684.37,1.31,224.25,37.32,60.62,2690.4
22159,07/12/2021 07:00:00,609.91,10946.33,2311.25,502.9,502.58,42.53,78.77,992.56
22160,07/12/2021 08:00:00,620.26,11055.83,3307.07,738.93,721,53.24,94.9,32.04
22161,07/12/2021 09:00:00,618.99,10929.33,2970.82,733.87,776.45,173.94,91.62,0.22
22162,07/12/2021 10:00:00,621.67,10986.33,2854.15,733.53,668.18,276.12,90.15,0.22
22163,07/12/2021 11:00:00,628.7,10969,2635.15,377.01,536.3,451.82,84.65,0.22
22164,07/12/2021 12:00:00,651.16,10922.67,2361.12,123.05,299.25,379.8,80.52,0.22
22165,07/12/2021 13:00:00,662.41,10638,1897.97,41.41,285.88,340.43,86.87,0.18
22166,07/12/2021 14:00:00,677.39,10195.83,1142.38,0,268.93,377.95,78.03,0.18
22167,07/12/2021 15:00:00,684.86,9827.17,770.8,0,229.38,415.32,79.02,0.06
22168,07/12/2021 16:00:00,686.01,9756.5,603.32,0,212.39,484.8,77.22,0
22169,07/12/2021 17:00:00,685.2,9491.17,568.31,0,172.5,522.43,79.78,0
22170,07/12/2021 18:00:00,687.65,9385.17,710.23,0,172.98,409.48,76.97,0
22171,07/12/2021 19:00:00,681.82,9299.17,900.81,137.65,174.31,348.47,75.77,0
22172,07/12/2021 20:00:00,674.63,10136.83,1299.08,149.49,242.77,314.98,78.9,0
22173,07/12/2021 21:00:00,643.39,10745.33,2140.27,544.71,353.27,328.28,92.43,63.19
22174,07/12/2021 22:00:00,571.75,10363,2668.53,498.94,428.53,287.62,90.62,1519.03
22175,07/12/2021 23:00:00,513.2,9547.33,1420.73,0,233.93,314.17,65.42,3581.43
22176,07/13/2021 00:00:00,464.16,8774.83,794.79,0,172.55,240.5,76.45,4941.92
22177,07/13/2021 01:00:00,427.78,8027.5,734.41,0,127.68,164.76,80.72,5762.08
22178,07/13/2021 02:00:00,429.13,8000.67,700.39,0,92.28,116.43,82.4,5781.02
