datetime,avg_nat_gas_production_forecast
2023-06-27T00:00:00.000000000,14685.78138
2023-06-27T01:00:00.000000000,13949.71985
2023-06-27T02:00:00.000000000,13048.79018
2023-06-27T03:00:00.000000000,12049.66252
2023-06-27T04:00:00.000000000,10946.54058
2023-06-27T05:00:00.000000000,9971.23927
2023-06-27T06:00:00.000000000,8802.38057
2023-06-27T07:00:00.000000000,7891.12529
2023-06-27T08:00:00.000000000,7389.4828
2023-06-27T09:00:00.000000000,7081.2091
2023-06-27T10:00:00.000000000,7255.81338
2023-06-27T11:00:00.000000000,7621.92562
2023-06-27T12:00:00.000000000,8350.87141
2023-06-27T13:00:00.000000000,9409.28649
2023-06-27T14:00:00.000000000,10559.53823
2023-06-27T15:00:00.000000000,11568.8066
2023-06-27T16:00:00.000000000,12808.69837
2023-06-27T17:00:00.000000000,13664.70596
2023-06-27T18:00:00.000000000,14470.37904
2023-06-27T19:00:00.000000000,14876.53566
2023-06-27T20:00:00.000000000,15457.73146
2023-06-27T21:00:00.000000000,15409.93824
2023-06-27T22:00:00.000000000,15405.8142
2023-06-27T23:00:00.000000000,14925.51669
2023-06-28T00:00:00.000000000,14495.3821
2023-06-28T01:00:00.000000000,13735.81891
2023-06-28T02:00:00.000000000,12808.16586
2023-06-28T03:00:00.000000000,11778.26992
2023-06-28T04:00:00.000000000,10659.65106
2023-06-28T05:00:00.000000000,9676.93965
2023-06-28T06:00:00.000000000,8511.32264
2023-06-28T07:00:00.000000000,7618.23425
2023-06-28T08:00:00.000000000,7129.0393
2023-06-28T09:00:00.000000000,6852.36001
2023-06-28T10:00:00.000000000,7045.73916
2023-06-28T11:00:00.000000000,7429.46358
2023-06-28T12:00:00.000000000,8161.23245
2023-06-28T13:00:00.000000000,9216.48054
2023-06-28T14:00:00.000000000,10359.23639
2023-06-28T15:00:00.000000000,11368.44782
2023-06-28T16:00:00.000000000,12609.54662
2023-06-28T17:00:00.000000000,13469.32915
2023-06-28T18:00:00.000000000,14288.03257
2023-06-28T19:00:00.000000000,14721.64479
2023-06-28T20:00:00.000000000,15308.03852
2023-06-28T21:00:00.000000000,15262.55878
2023-06-28T22:00:00.000000000,15259.20837
2023-06-28T23:00:00.000000000,14778.43456
2023-06-29T00:00:00.000000000,14330.24918
2023-06-29T01:00:00.000000000,13560.71465
2023-06-29T02:00:00.000000000,12621.19243
2023-06-29T03:00:00.000000000,11577.67742
2023-06-29T04:00:00.000000000,10454.16533
2023-06-29T05:00:00.000000000,9469.98803
2023-06-29T06:00:00.000000000,8310.82184
2023-06-29T07:00:00.000000000,7432.27186
2023-06-29T08:00:00.000000000,6951.43592
2023-06-29T09:00:00.000000000,6695.02179
2023-06-29T10:00:00.000000000,6898.1748
2023-06-29T11:00:00.000000000,7291.01559
2023-06-29T12:00:00.000000000,8021.14993
2023-06-29T13:00:00.000000000,9069.98565
2023-06-29T14:00:00.000000000,10203.56893
2023-06-29T15:00:00.000000000,11208.17928
2023-06-29T16:00:00.000000000,12444.33383
2023-06-29T17:00:00.000000000,13303.30131
2023-06-29T18:00:00.000000000,14126.13469
2023-06-29T19:00:00.000000000,14574.59667
2023-06-29T20:00:00.000000000,15161.38092
2023-06-29T21:00:00.000000000,15119.12585
2023-06-29T22:00:00.000000000,15116.39228
2023-06-29T23:00:00.000000000,14639.93627
2023-06-30T00:00:00.000000000,14188.81319
2023-06-30T01:00:00.000000000,13415.63388
2023-06-30T02:00:00.000000000,12471.42849
2023-06-30T03:00:00.000000000,11422.76509
2023-06-30T04:00:00.000000000,10299.46453
2023-06-30T05:00:00.000000000,9316.91066
2023-06-30T06:00:00.000000000,8165.50588
2023-06-30T07:00:00.000000000,7299.35093
2023-06-30T08:00:00.000000000,6825.10782
2023-06-30T09:00:00.000000000,6583.00725
2023-06-30T10:00:00.000000000,6791.91438
2023-06-30T11:00:00.000000000,7189.80001
2023-06-30T12:00:00.000000000,7916.74444
2023-06-30T13:00:00.000000000,8958.38825
2023-06-30T14:00:00.000000000,10082.77085
2023-06-30T15:00:00.000000000,11081.05388
2023-06-30T16:00:00.000000000,12309.84567
2023-06-30T17:00:00.000000000,13165.76746
2023-06-30T18:00:00.000000000,13988.23252
2023-06-30T19:00:00.000000000,14444.53579
2023-06-30T20:00:00.000000000,15029.15448
2023-06-30T21:00:00.000000000,14989.77795
2023-06-30T22:00:00.000000000,14987.11537
2023-06-30T23:00:00.000000000,14516.1635
