UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-06-04 00:00:00,2024-07-17 00:00:00,3.1,2.922785230294588,296.4736115077618,290.17636938583115,525.6993121110374,1.0038105760309246,3532.92109,6989.59459,8400.81794,0.0,2710.44453,56.00416,0.0,699.99544
2023-06-04 01:00:00,2024-07-17 00:00:00,3.1,2.118776952201375,292.3966059294692,288.8772544525902,8.35961133088389,0.5801687680059218,3455.06647,6842.53669,8400.59372,0.0,2411.36635,42.69701,0.0,582.67299
2023-06-04 02:00:00,2024-07-17 00:00:00,3.1,2.118776952201375,292.3966059294692,288.8772544525902,8.35961133088389,0.5801687680059218,3332.57497,6589.11607,8390.35834,0.0,1839.45447,39.95182,0.0,573.39462
2023-06-04 03:00:00,2024-07-17 00:00:00,3.1,2.118776952201375,292.3966059294692,288.8772544525902,8.35961133088389,0.5801687680059218,3230.53744,6147.09876,8468.44814,0.0,1159.86908,33.07068,0.0,513.67859
2023-06-04 04:00:00,2024-07-17 00:00:00,3.1,1.8518310868972168,290.67918925052595,288.4596677428657,4.1799345785094335,0.7736626339988094,3152.18863,5817.70509,8357.20001,0.0,455.66813,0.0,0.0,515.77349
2023-06-04 05:00:00,2024-07-17 00:00:00,3.1,1.8518310868972168,290.67918925052595,288.4596677428657,4.1799345785094335,0.7736626339988094,3046.20909,5563.32102,8359.17058,0.0,0.0,123.69309,0.0,449.37453
2023-06-04 06:00:00,2024-07-17 00:00:00,3.1,1.8518310868972168,290.67918925052595,288.4596677428657,4.1799345785094335,0.7736626339988094,2964.50087,5265.28675,8354.84216,0.0,0.0,91.7515,0.0,403.22249
2023-06-04 07:00:00,2024-07-17 00:00:00,3.1,1.6967097296820248,289.50895678666086,288.00222016162104,0.0,0.0959021052600085,2886.91743,4905.57173,8350.46823,0.0,0.0,141.83419,0.0,367.25746
2023-06-04 08:00:00,2024-07-17 00:00:00,3.1,1.6967097296820248,289.50895678666086,288.00222016162104,0.0,0.0959021052600085,2844.89648,4660.15343,8318.59691,0.0,0.0,103.47806,0.0,410.0946
2023-06-04 09:00:00,2024-07-17 00:00:00,3.1,1.6967097296820248,289.50895678666086,288.00222016162104,0.0,0.0959021052600085,2847.99819,4653.09409,8318.85953,0.0,0.0,45.17144,0.0,448.92062
2023-06-04 10:00:00,2024-07-17 00:00:00,3.1,1.5939504462637422,291.1564442390263,288.96952563962265,20.02528602018416,0.1409929600738403,2839.32162,4707.22141,8320.63195,0.0,0.0,39.83768,0.0,375.60574
2023-06-04 11:00:00,2024-07-17 00:00:00,3.1,1.5939504462637422,291.1564442390263,288.96952563962265,20.02528602018416,0.1409929600738403,2838.2497,4783.77998,8344.44703,0.0,342.48074,46.06297,0.0,419.34929
2023-06-04 12:00:00,2024-07-17 00:00:00,3.1,1.5939504462637422,291.1564442390263,288.96952563962265,20.02528602018416,0.1409929600738403,2835.62383,5064.72701,8419.8737,0.0,700.33637,39.72668,0.0,358.10318
2023-06-04 13:00:00,2024-07-17 00:00:00,3.1,2.0118284029503943,297.7662258812724,289.3867914607146,490.03205160593257,0.0124779574455844,2818.37833,5363.78974,8342.36222,0.0,973.34103,0.8962,0.0,348.48246
2023-06-04 14:00:00,2024-07-17 00:00:00,3.1,2.0118284029503943,297.7662258812724,289.3867914607146,490.03205160593257,0.0124779574455844,2859.9188,5727.21399,8326.90202,0.0,1298.7515,36.41608,0.0,295.56424
2023-06-04 15:00:00,2024-07-17 00:00:00,3.1,2.0118284029503943,297.7662258812724,289.3867914607146,490.03205160593257,0.0124779574455844,2901.43717,5948.44907,8323.22824,0.0,1431.61911,66.96119,0.0,274.40808
2023-06-04 16:00:00,2024-07-17 00:00:00,3.1,2.0265818671541336,302.0015681460203,288.782523708368,697.876559978519,0.1115942702455378,3009.73934,6260.54327,8320.75851,0.0,1720.29906,120.72922,0.0,297.62972
2023-06-04 17:00:00,2024-07-17 00:00:00,3.1,2.0265818671541336,302.0015681460203,288.782523708368,697.876559978519,0.1115942702455378,3148.01257,6600.4563,8327.68607,0.0,1977.87135,40.43665,0.0,325.28067
2023-06-04 18:00:00,2024-07-17 00:00:00,3.1,2.0265818671541336,302.0015681460203,288.782523708368,697.876559978519,0.1115942702455378,3290.64596,7045.2151,8322.2669,0.0,2264.46643,114.72111,0.0,243.01895
2023-06-04 19:00:00,2024-07-17 00:00:00,3.1,2.458974313284481,301.6184026596556,288.5335693402248,769.863537167936,0.1052705018193794,3387.21118,7314.29182,8322.26595,0.0,2494.85231,102.22428,0.0,304.17087
2023-06-04 20:00:00,2024-07-17 00:00:00,3.1,2.458974313284481,301.6184026596556,288.5335693402248,769.863537167936,0.1052705018193794,3428.81376,7475.52384,8321.92843,0.0,2736.40391,135.0267,0.0,292.9745
2023-06-04 21:00:00,2024-07-17 00:00:00,3.1,2.458974313284481,301.6184026596556,288.5335693402248,769.863537167936,0.1052705018193794,3507.05007,7679.96675,8331.50016,0.0,2949.42807,147.79286,0.0,346.68851
2023-06-04 22:00:00,2024-07-17 00:00:00,3.1,2.6451255667418607,295.9202347884568,290.31577547411206,527.7258161150804,1.124104746752642,3513.65706,7669.63981,8345.01113,0.0,3040.07771,113.01625,0.0,285.53249
2023-06-04 23:00:00,2024-07-17 00:00:00,3.1,2.6451255667418607,295.9202347884568,290.31577547411206,527.7258161150804,1.124104746752642,3519.49692,7595.52138,8345.18652,0.0,2920.46687,54.65964,0.0,241.76797
2023-06-05 00:00:00,2024-07-17 00:00:00,3.1,2.6451255667418607,295.9202347884568,290.31577547411206,527.7258161150804,1.124104746752642,3801.98223,6918.44538,8421.79828,0.0,2983.99875,56.00416,0.0,317.30211
2023-06-05 01:00:00,2024-07-17 00:00:00,3.1,1.974369913899812,291.84585263145027,288.426399268363,8.818619697717779,0.8104052719905828,3730.82102,6792.74902,8421.51197,0.0,2666.67228,42.69701,0.0,236.72346
2023-06-05 02:00:00,2024-07-17 00:00:00,3.1,1.974369913899812,291.84585263145027,288.426399268363,8.818619697717779,0.8104052719905828,3601.81558,6571.92519,8411.20927,0.0,2056.97948,39.95182,0.0,245.94819
2023-06-05 03:00:00,2024-07-17 00:00:00,3.1,1.974369913899812,291.84585263145027,288.426399268363,8.818619697717779,0.8104052719905828,3487.71665,6168.85438,8490.21207,0.0,1332.73297,33.07068,0.0,209.23413
2023-06-05 04:00:00,2024-07-17 00:00:00,3.1,1.7014434843632396,290.37379639450273,287.6087148423322,4.409237660972416,0.9869551353409376,3399.86711,5873.40185,8377.75231,0.0,579.06801,0.0,0.0,236.22065
2023-06-05 05:00:00,2024-07-17 00:00:00,3.1,1.7014434843632396,290.37379639450273,287.6087148423322,4.409237660972416,0.9869551353409376,3274.88058,5644.12352,8379.6821,0.0,0.0,123.69309,0.0,175.86032
2023-06-05 06:00:00,2024-07-17 00:00:00,3.1,1.7014434843632396,290.37379639450273,287.6087148423322,4.409237660972416,0.9869551353409376,3167.8457,5376.29475,8375.3205,0.0,0.0,91.7515,0.0,174.05523
2023-06-05 07:00:00,2024-07-17 00:00:00,3.1,1.572490021838999,289.32031118733715,286.9841149793701,0.0,0.0106520541063924,3065.65722,5048.69034,8370.89159,0.0,0.0,141.83419,0.0,132.91686
2023-06-05 08:00:00,2024-07-17 00:00:00,3.1,1.572490021838999,289.32031118733715,286.9841149793701,0.0,0.0106520541063924,2999.81471,4825.68383,8338.62587,0.0,0.0,103.47806,0.0,162.88712
2023-06-05 09:00:00,2024-07-17 00:00:00,3.1,1.572490021838999,289.32031118733715,286.9841149793701,0.0,0.0106520541063924,2983.89286,4825.98418,8338.8098,0.0,0.0,45.17144,0.0,192.12018
2023-06-05 10:00:00,2024-07-17 00:00:00,3.1,1.4212134410943662,291.2512024220602,287.89579176628393,20.99708514505793,0.0456453010381063,2946.02498,4879.24707,8340.49926,0.0,200.18038,39.83768,0.0,153.80706
2023-06-05 11:00:00,2024-07-17 00:00:00,3.1,1.4212134410943662,291.2512024220602,287.89579176628393,20.99708514505793,0.0456453010381063,2919.16205,4943.70694,8364.33946,0.0,602.64195,46.06297,0.0,206.68489
2023-06-05 12:00:00,2024-07-17 00:00:00,3.1,1.4212134410943662,291.2512024220602,287.89579176628393,20.99708514505793,0.0456453010381063,2892.75883,5200.5625,8440.1904,0.0,999.92403,39.72668,0.0,152.03541
2023-06-05 13:00:00,2024-07-17 00:00:00,3.1,2.0994365012230967,298.1255406629389,288.101121599178,498.8228136992616,0.0202490547848782,2853.11422,5472.28334,8362.1096,0.0,1285.05335,0.8962,0.0,171.91265
2023-06-05 14:00:00,2024-07-17 00:00:00,3.1,2.0994365012230967,298.1255406629389,288.101121599178,498.8228136992616,0.0202490547848782,2888.79251,5797.21327,8346.51335,0.0,1608.50377,36.41608,0.0,112.36632
2023-06-05 15:00:00,2024-07-17 00:00:00,3.1,2.0994365012230967,298.1255406629389,288.101121599178,498.8228136992616,0.0202490547848782,2929.81205,5981.24456,8342.79359,0.0,1719.56261,66.96119,0.0,109.1854
2023-06-05 16:00:00,2024-07-17 00:00:00,3.1,2.496333781847406,301.8067744616234,286.68355445674257,704.1893432879804,0.0554364572776091,3048.68842,6259.24415,8340.31059,0.0,1962.36441,120.72922,0.0,124.93116
2023-06-05 17:00:00,2024-07-17 00:00:00,3.1,2.496333781847406,301.8067744616234,286.68355445674257,704.1893432879804,0.0554364572776091,3213.25348,6570.49141,8347.20355,0.0,2177.03706,40.43665,0.0,167.62751
2023-06-05 18:00:00,2024-07-17 00:00:00,3.1,2.496333781847406,301.8067744616234,286.68355445674257,704.1893432879804,0.0554364572776091,3384.47216,6980.66579,8341.71184,0.0,2429.00119,114.72111,0.0,77.29684
2023-06-05 19:00:00,2024-07-17 00:00:00,3.1,2.8239210591779305,301.0418240839923,286.7868737691581,742.9071756105327,0.0494516202761668,3506.16336,7222.71515,8341.70331,0.0,2643.27538,102.22428,0.0,117.40195
2023-06-05 20:00:00,2024-07-17 00:00:00,3.1,2.8239210591779305,301.0418240839923,286.7868737691581,742.9071756105327,0.0494516202761668,3570.4117,7361.71957,8341.36011,0.0,2886.23946,135.0267,0.0,141.11644
2023-06-05 21:00:00,2024-07-17 00:00:00,3.1,2.8239210591779305,301.0418240839923,286.7868737691581,742.9071756105327,0.0494516202761668,3681.76784,7558.12946,8350.9726,0.0,3128.09852,147.79286,0.0,165.72391
2023-06-05 22:00:00,2024-07-17 00:00:00,3.1,2.41744136188146,296.27698212433893,289.39154077084487,526.3603904911213,0.4233119969710606,3715.99186,7548.99206,8364.50064,0.0,3254.06843,113.01625,0.0,123.25482
2023-06-05 23:00:00,2024-07-17 00:00:00,3.1,2.41744136188146,296.27698212433893,289.39154077084487,526.3603904911213,0.4233119969710606,3743.57132,7481.44843,8364.63526,0.0,3155.26195,54.65964,0.0,93.87076
2023-06-06 00:00:00,2024-07-17 00:00:00,3.1,2.41744136188146,296.27698212433893,289.39154077084487,526.3603904911213,0.4233119969710606,3908.854,6670.12486,8408.44802,0.0,3179.47035,56.00416,0.0,128.35577
2023-06-06 01:00:00,2024-07-17 00:00:00,3.1,1.8733123535724283,292.02990455639144,287.539697845611,10.215877415207183,0.4180956646020449,3831.98268,6561.99168,8408.20104,0.0,2844.38734,42.69701,0.0,100.49467
2023-06-06 02:00:00,2024-07-17 00:00:00,3.1,1.8733123535724283,292.02990455639144,287.539697845611,10.215877415207183,0.4180956646020449,3694.43283,6369.03026,8397.94149,0.0,2203.17611,39.95182,0.0,99.31719
2023-06-06 03:00:00,2024-07-17 00:00:00,3.1,1.8733123535724283,292.02990455639144,287.539697845611,10.215877415207183,0.4180956646020449,3574.43857,6003.1837,8476.36264,0.0,1444.05508,33.07068,0.0,90.57001
2023-06-06 04:00:00,2024-07-17 00:00:00,3.1,1.6338661025252772,290.61458183002105,286.98855375589426,5.107765335236996,0.6614363855812272,3483.08795,5739.11664,8364.67413,0.0,662.59392,0.0,0.0,96.78277
2023-06-06 05:00:00,2024-07-17 00:00:00,3.1,1.6338661025252772,290.61458183002105,286.98855375589426,5.107765335236996,0.6614363855812272,3355.12503,5535.44409,8366.63,0.0,0.0,123.69309,0.0,79.50989
2023-06-06 06:00:00,2024-07-17 00:00:00,3.1,1.6338661025252772,290.61458183002105,286.98855375589426,5.107765335236996,0.6614363855812272,3247.66359,5295.50909,8362.28973,0.0,0.0,91.7515,0.0,77.56235
2023-06-06 07:00:00,2024-07-17 00:00:00,3.1,1.4420389418413566,289.55547271745434,286.54079222505146,0.0,0.0597273964098938,3146.31805,4995.79547,8357.8959,0.0,0.0,141.83419,0.0,66.43919
