Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
35616,2023-01-26 00:00:00,2024-07-17 00:00:00,3.1,179.64,515.0,234.0
35617,2023-01-26 01:00:00,2024-07-17 00:00:00,3.1,144.36,701.0,235.0
35618,2023-01-26 02:00:00,2024-07-17 00:00:00,3.1,190.58,470.0,233.0
35619,2023-01-26 03:00:00,2024-07-17 00:00:00,3.1,263.92,277.0,235.0
35620,2023-01-26 04:00:00,2024-07-17 00:00:00,3.1,349.48,151.0,234.0
35621,2023-01-26 05:00:00,2024-07-17 00:00:00,3.1,347.37,154.0,235.0
35622,2023-01-26 06:00:00,2024-07-17 00:00:00,3.1,325.79,179.0,234.0
35623,2023-01-26 07:00:00,2024-07-17 00:00:00,3.1,327.78,178.0,236.0
35624,2023-01-26 08:00:00,2024-07-17 00:00:00,3.1,325.0,180.0,234.0
35625,2023-01-26 09:00:00,2024-07-17 00:00:00,3.1,297.63,219.0,235.0
35626,2023-01-26 10:00:00,2024-07-17 00:00:00,3.1,297.02,219.0,234.0
35627,2023-01-26 11:00:00,2024-07-17 00:00:00,3.1,321.73,185.0,235.0
35628,2023-01-26 12:00:00,2024-07-17 00:00:00,3.1,314.98,194.0,235.0
35629,2023-01-26 13:00:00,2024-07-17 00:00:00,3.1,112.79,963.0,235.0
35630,2023-01-26 14:00:00,2024-07-17 00:00:00,3.1,89.76,1265.0,234.0
35631,2023-01-26 15:00:00,2024-07-17 00:00:00,3.1,86.84,1321.0,235.0
35632,2023-01-26 16:00:00,2024-07-17 00:00:00,3.1,95.77,1176.0,235.0
35633,2023-01-26 17:00:00,2024-07-17 00:00:00,3.1,119.37,897.0,235.0
35634,2023-01-26 18:00:00,2024-07-17 00:00:00,3.1,216.67,387.0,234.0
35635,2023-01-26 19:00:00,2024-07-17 00:00:00,3.1,253.52,298.0,235.0
35636,2023-01-26 20:00:00,2024-07-17 00:00:00,3.1,253.52,298.0,235.0
35637,2023-01-26 21:00:00,2024-07-17 00:00:00,3.1,280.93,246.0,235.0
35638,2023-01-26 22:00:00,2024-07-17 00:00:00,3.1,295.03,223.0,235.0
35639,2023-01-26 23:00:00,2024-07-17 00:00:00,3.1,282.67,242.0,234.0
