Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
39792,2023-07-19 00:00:00,2024-07-17 00:00:00,3.1,134.71,1205.0,236.0
39793,2023-07-19 01:00:00,2024-07-17 00:00:00,3.1,180.2,782.0,235.0
39794,2023-07-19 02:00:00,2024-07-17 00:00:00,3.1,274.57,399.0,235.0
39795,2023-07-19 03:00:00,2024-07-17 00:00:00,3.1,357.04,242.0,235.0
39796,2023-07-19 04:00:00,2024-07-17 00:00:00,3.1,356.85,233.0,226.0
39797,2023-07-19 05:00:00,2024-07-17 00:00:00,3.1,335.02,230.0,196.0
39798,2023-07-19 06:00:00,2024-07-17 00:00:00,3.1,369.55,175.0,183.0
39799,2023-07-19 07:00:00,2024-07-17 00:00:00,3.1,371.55,172.0,182.0
39800,2023-07-19 08:00:00,2024-07-17 00:00:00,3.1,368.7,173.0,180.0
39801,2023-07-19 09:00:00,2024-07-17 00:00:00,3.1,369.73,171.0,179.0
39802,2023-07-19 10:00:00,2024-07-17 00:00:00,3.1,368.7,173.0,180.0
39803,2023-07-19 11:00:00,2024-07-17 00:00:00,3.1,454.18,104.0,182.0
39804,2023-07-19 12:00:00,2024-07-17 00:00:00,3.1,490.82,82.0,183.0
39805,2023-07-19 13:00:00,2024-07-17 00:00:00,3.1,440.16,128.0,205.0
39806,2023-07-19 14:00:00,2024-07-17 00:00:00,3.1,464.06,126.0,235.0
39807,2023-07-19 15:00:00,2024-07-17 00:00:00,3.1,386.69,203.0,235.0
39808,2023-07-19 16:00:00,2024-07-17 00:00:00,3.1,405.67,182.0,236.0
39809,2023-07-19 17:00:00,2024-07-17 00:00:00,3.1,343.07,264.0,236.0
39810,2023-07-19 18:00:00,2024-07-17 00:00:00,3.1,177.99,800.0,236.0
39811,2023-07-19 19:00:00,2024-07-17 00:00:00,3.1,133.72,1218.0,236.0
39812,2023-07-19 20:00:00,2024-07-17 00:00:00,3.1,133.14,1231.0,237.0
39813,2023-07-19 21:00:00,2024-07-17 00:00:00,3.1,130.26,1260.0,235.0
39814,2023-07-19 22:00:00,2024-07-17 00:00:00,3.1,132.01,1241.0,236.0
39815,2023-07-19 23:00:00,2024-07-17 00:00:00,3.1,131.63,1241.0,235.0
