UTC time,hydro,other
2023-01-04 00:00:00,304.0,0.0
2023-01-04 01:00:00,406.0,0.0
2023-01-04 02:00:00,316.0,0.0
2023-01-04 03:00:00,264.0,0.0
2023-01-04 04:00:00,242.0,0.0
2023-01-04 05:00:00,222.0,0.0
2023-01-04 06:00:00,196.0,0.0
2023-01-04 07:00:00,180.0,0.0
2023-01-04 08:00:00,176.0,0.0
2023-01-04 09:00:00,176.0,0.0
2023-01-04 10:00:00,135.0,0.0
2023-01-04 11:00:00,132.0,0.0
2023-01-04 12:00:00,166.0,0.0
2023-01-04 13:00:00,675.0,0.0
2023-01-04 14:00:00,710.0,0.0
2023-01-04 15:00:00,626.0,0.0
2023-01-04 16:00:00,616.0,0.0
2023-01-04 17:00:00,305.0,0.0
2023-01-04 18:00:00,292.0,0.0
2023-01-04 19:00:00,289.0,0.0
2023-01-04 20:00:00,267.0,0.0
2023-01-04 21:00:00,218.0,0.0
2023-01-04 22:00:00,217.0,0.0
2023-01-04 23:00:00,222.0,0.0
