UTC time,hydro,other
2023-05-14 00:00:00,591.0,0.0
2023-05-14 01:00:00,485.0,0.0
2023-05-14 02:00:00,425.0,0.0
2023-05-14 03:00:00,192.0,0.0
2023-05-14 04:00:00,222.0,0.0
2023-05-14 05:00:00,219.0,0.0
2023-05-14 06:00:00,215.0,0.0
2023-05-14 07:00:00,247.0,0.0
2023-05-14 08:00:00,250.0,0.0
2023-05-14 09:00:00,257.0,0.0
2023-05-14 10:00:00,313.0,0.0
2023-05-14 11:00:00,351.0,0.0
2023-05-14 12:00:00,353.0,0.0
2023-05-14 13:00:00,401.0,0.0
2023-05-14 14:00:00,400.0,0.0
2023-05-14 15:00:00,396.0,0.0
2023-05-14 16:00:00,436.0,0.0
2023-05-14 17:00:00,440.0,0.0
2023-05-14 18:00:00,441.0,0.0
2023-05-14 19:00:00,513.0,0.0
2023-05-14 20:00:00,515.0,0.0
2023-05-14 21:00:00,542.0,0.0
2023-05-14 22:00:00,938.0,0.0
2023-05-14 23:00:00,860.0,0.0
