UTC time,hydro,other
2023-05-26 00:00:00,953.0,0.0
2023-05-26 01:00:00,836.0,0.0
2023-05-26 02:00:00,593.0,0.0
2023-05-26 03:00:00,422.0,0.0
2023-05-26 04:00:00,326.0,0.0
2023-05-26 05:00:00,318.0,0.0
2023-05-26 06:00:00,335.0,0.0
2023-05-26 07:00:00,422.0,0.0
2023-05-26 08:00:00,418.0,0.0
2023-05-26 09:00:00,420.0,0.0
2023-05-26 10:00:00,423.0,0.0
2023-05-26 11:00:00,425.0,0.0
2023-05-26 12:00:00,425.0,0.0
2023-05-26 13:00:00,419.0,0.0
2023-05-26 14:00:00,444.0,0.0
2023-05-26 15:00:00,527.0,0.0
2023-05-26 16:00:00,600.0,0.0
2023-05-26 17:00:00,616.0,0.0
2023-05-26 18:00:00,642.0,0.0
2023-05-26 19:00:00,690.0,0.0
2023-05-26 20:00:00,730.0,0.0
2023-05-26 21:00:00,734.0,0.0
2023-05-26 22:00:00,837.0,0.0
2023-05-26 23:00:00,773.0,0.0
