UTC time,hydro,other
2023-06-22 00:00:00,733.0,235.0
2023-06-22 01:00:00,362.0,235.0
2023-06-22 02:00:00,332.0,235.0
2023-06-22 03:00:00,255.0,229.0
2023-06-22 04:00:00,179.0,197.0
2023-06-22 05:00:00,177.0,191.0
2023-06-22 06:00:00,165.0,187.0
2023-06-22 07:00:00,165.0,185.0
2023-06-22 08:00:00,176.0,182.0
2023-06-22 09:00:00,158.0,183.0
2023-06-22 10:00:00,152.0,182.0
2023-06-22 11:00:00,153.0,181.0
2023-06-22 12:00:00,236.0,190.0
2023-06-22 13:00:00,261.0,191.0
2023-06-22 14:00:00,265.0,200.0
2023-06-22 15:00:00,267.0,201.0
2023-06-22 16:00:00,389.0,201.0
2023-06-22 17:00:00,412.0,203.0
2023-06-22 18:00:00,411.0,205.0
2023-06-22 19:00:00,771.0,204.0
2023-06-22 20:00:00,1072.0,204.0
2023-06-22 21:00:00,1286.0,203.0
2023-06-22 22:00:00,1319.0,204.0
2023-06-22 23:00:00,1272.0,205.0
