Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
35712,2023-01-30 00:00:00,2024-07-17 00:00:00,3.1,194.26,701.0,236.0
35713,2023-01-30 01:00:00,2024-07-17 00:00:00,3.1,195.73,693.0,236.0
35714,2023-01-30 02:00:00,2024-07-17 00:00:00,3.1,305.67,329.0,235.0
35715,2023-01-30 03:00:00,2024-07-17 00:00:00,3.1,352.9,248.0,235.0
35716,2023-01-30 04:00:00,2024-07-17 00:00:00,3.1,411.22,176.0,236.0
35717,2023-01-30 05:00:00,2024-07-17 00:00:00,3.1,426.18,160.0,235.0
35718,2023-01-30 06:00:00,2024-07-17 00:00:00,3.1,427.2,159.0,235.0
35719,2023-01-30 07:00:00,2024-07-17 00:00:00,3.1,452.86,136.0,236.0
35720,2023-01-30 08:00:00,2024-07-17 00:00:00,3.1,451.04,137.0,235.0
35721,2023-01-30 09:00:00,2024-07-17 00:00:00,3.1,455.18,134.0,236.0
35722,2023-01-30 10:00:00,2024-07-17 00:00:00,3.1,450.57,138.0,236.0
35723,2023-01-30 11:00:00,2024-07-17 00:00:00,3.1,436.24,151.0,236.0
35724,2023-01-30 12:00:00,2024-07-17 00:00:00,3.1,207.37,634.0,236.0
35725,2023-01-30 13:00:00,2024-07-17 00:00:00,3.1,132.07,1235.0,235.0
35726,2023-01-30 14:00:00,2024-07-17 00:00:00,3.1,118.45,1447.0,235.0
35727,2023-01-30 15:00:00,2024-07-17 00:00:00,3.1,120.28,1421.0,236.0
35728,2023-01-30 16:00:00,2024-07-17 00:00:00,3.1,124.04,1353.0,235.0
35729,2023-01-30 17:00:00,2024-07-17 00:00:00,3.1,150.88,1017.0,235.0
35730,2023-01-30 18:00:00,2024-07-17 00:00:00,3.1,193.36,703.0,235.0
35731,2023-01-30 19:00:00,2024-07-17 00:00:00,3.1,250.94,467.0,236.0
35732,2023-01-30 20:00:00,2024-07-17 00:00:00,3.1,251.92,462.0,235.0
35733,2023-01-30 21:00:00,2024-07-17 00:00:00,3.1,252.56,462.0,236.0
35734,2023-01-30 22:00:00,2024-07-17 00:00:00,3.1,284.85,374.0,235.0
35735,2023-01-30 23:00:00,2024-07-17 00:00:00,3.1,214.96,602.0,237.0
