UTC time,hydro,other
2023-11-08 00:00:00,500.0,0.0
2023-11-08 01:00:00,343.0,0.0
2023-11-08 02:00:00,266.0,0.0
2023-11-08 03:00:00,186.0,0.0
2023-11-08 04:00:00,18.0,0.0
2023-11-08 05:00:00,25.0,0.0
2023-11-08 06:00:00,24.0,0.0
2023-11-08 07:00:00,9.0,0.0
2023-11-08 08:00:00,7.0,0.0
2023-11-08 09:00:00,7.0,0.0
2023-11-08 10:00:00,7.0,0.0
2023-11-08 11:00:00,8.0,0.0
2023-11-08 12:00:00,31.0,0.0
2023-11-08 13:00:00,65.0,0.0
2023-11-08 14:00:00,220.0,0.0
2023-11-08 15:00:00,195.0,0.0
2023-11-08 16:00:00,73.0,0.0
2023-11-08 17:00:00,17.0,0.0
2023-11-08 18:00:00,19.0,0.0
2023-11-08 19:00:00,40.0,0.0
2023-11-08 20:00:00,59.0,0.0
2023-11-08 21:00:00,109.0,0.0
2023-11-08 22:00:00,271.0,0.0
2023-11-08 23:00:00,424.0,0.0
