UTC time,hydro,other
2023-01-08 00:00:00,449.0,236.0
2023-01-08 01:00:00,429.0,235.0
2023-01-08 02:00:00,334.0,235.0
2023-01-08 03:00:00,327.0,236.0
2023-01-08 04:00:00,225.0,235.0
2023-01-08 05:00:00,220.0,235.0
2023-01-08 06:00:00,220.0,236.0
2023-01-08 07:00:00,170.0,235.0
2023-01-08 08:00:00,166.0,235.0
2023-01-08 09:00:00,116.0,237.0
2023-01-08 10:00:00,92.0,235.0
2023-01-08 11:00:00,100.0,236.0
2023-01-08 12:00:00,99.0,235.0
2023-01-08 13:00:00,107.0,236.0
2023-01-08 14:00:00,186.0,235.0
2023-01-08 15:00:00,198.0,234.0
2023-01-08 16:00:00,355.0,236.0
2023-01-08 17:00:00,417.0,236.0
2023-01-08 18:00:00,285.0,236.0
2023-01-08 19:00:00,71.0,235.0
2023-01-08 20:00:00,63.0,237.0
2023-01-08 21:00:00,60.0,235.0
2023-01-08 22:00:00,62.0,235.0
2023-01-08 23:00:00,62.0,236.0
