Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
37800,2023-04-27 00:00:00,2024-07-17 00:00:00,3.1,0.0,603.0,0.0
37801,2023-04-27 01:00:00,2024-07-17 00:00:00,3.1,0.0,706.0,0.0
37802,2023-04-27 02:00:00,2024-07-17 00:00:00,3.1,0.0,654.0,0.0
37803,2023-04-27 03:00:00,2024-07-17 00:00:00,3.1,0.0,545.0,0.0
37804,2023-04-27 04:00:00,2024-07-17 00:00:00,3.1,0.0,490.0,0.0
37805,2023-04-27 05:00:00,2024-07-17 00:00:00,3.1,0.0,493.0,0.0
37806,2023-04-27 06:00:00,2024-07-17 00:00:00,3.1,0.0,496.0,0.0
37807,2023-04-27 07:00:00,2024-07-17 00:00:00,3.1,0.0,491.0,0.0
37808,2023-04-27 08:00:00,2024-07-17 00:00:00,3.1,0.0,492.0,0.0
37809,2023-04-27 09:00:00,2024-07-17 00:00:00,3.1,0.0,492.0,0.0
37810,2023-04-27 10:00:00,2024-07-17 00:00:00,3.1,0.0,499.0,0.0
37811,2023-04-27 11:00:00,2024-07-17 00:00:00,3.1,0.0,493.0,0.0
37812,2023-04-27 12:00:00,2024-07-17 00:00:00,3.1,0.0,501.0,0.0
37813,2023-04-27 13:00:00,2024-07-17 00:00:00,3.1,0.0,516.0,0.0
37814,2023-04-27 14:00:00,2024-07-17 00:00:00,3.1,0.0,881.0,0.0
37815,2023-04-27 15:00:00,2024-07-17 00:00:00,3.1,0.0,693.0,0.0
37816,2023-04-27 16:00:00,2024-07-17 00:00:00,3.1,0.0,534.0,0.0
37817,2023-04-27 17:00:00,2024-07-17 00:00:00,3.1,0.0,490.0,0.0
37818,2023-04-27 18:00:00,2024-07-17 00:00:00,3.1,0.0,486.0,0.0
37819,2023-04-27 19:00:00,2024-07-17 00:00:00,3.1,0.0,492.0,0.0
37820,2023-04-27 20:00:00,2024-07-17 00:00:00,3.1,0.0,536.0,0.0
37821,2023-04-27 21:00:00,2024-07-17 00:00:00,3.1,0.0,516.0,0.0
37822,2023-04-27 22:00:00,2024-07-17 00:00:00,3.1,0.0,703.0,0.0
37823,2023-04-27 23:00:00,2024-07-17 00:00:00,3.1,0.0,1008.0,0.0
