UTC time,hydro,other
2023-10-24 00:00:00,629.0,0.0
2023-10-24 01:00:00,548.0,0.0
2023-10-24 02:00:00,84.0,0.0
2023-10-24 03:00:00,40.0,0.0
2023-10-24 04:00:00,36.0,0.0
2023-10-24 05:00:00,17.0,0.0
2023-10-24 06:00:00,13.0,0.0
2023-10-24 07:00:00,17.0,0.0
2023-10-24 08:00:00,17.0,0.0
2023-10-24 09:00:00,17.0,0.0
2023-10-24 10:00:00,16.0,0.0
2023-10-24 11:00:00,21.0,0.0
2023-10-24 12:00:00,162.0,0.0
2023-10-24 13:00:00,117.0,0.0
2023-10-24 14:00:00,121.0,0.0
2023-10-24 15:00:00,122.0,0.0
2023-10-24 16:00:00,117.0,0.0
2023-10-24 17:00:00,31.0,0.0
2023-10-24 18:00:00,46.0,0.0
2023-10-24 19:00:00,63.0,0.0
2023-10-24 20:00:00,193.0,0.0
2023-10-24 21:00:00,682.0,0.0
2023-10-24 22:00:00,759.0,0.0
2023-10-24 23:00:00,762.0,0.0
