UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_hydro_production_forecast,avg_other_production_forecast
2023-10-01 00:00:00,2024-07-17 00:00:00,3.1,3.093798197532526,299.1698560579283,284.5498120437372,443.7377887879819,0.0,698.56964,4.49472
2023-10-01 01:00:00,2024-07-17 00:00:00,3.1,3.0744944120568265,295.2128725887049,285.3016781193678,0.0444516024753011,0.0,506.15251,6.73233
2023-10-01 02:00:00,2024-07-17 00:00:00,3.1,3.0744944120568265,295.2128725887049,285.3016781193678,0.0444516024753011,0.0,251.65454,9.48794
2023-10-01 03:00:00,2024-07-17 00:00:00,3.1,3.0744944120568265,295.2128725887049,285.3016781193678,0.0444516024753011,0.0,89.95494,10.31961
2023-10-01 04:00:00,2024-07-17 00:00:00,3.1,2.888647766154784,293.49331192730847,285.52582702297195,0.0223347584351445,0.0,0.0,11.65429
2023-10-01 05:00:00,2024-07-17 00:00:00,3.1,2.888647766154784,293.49331192730847,285.52582702297195,0.0223347584351445,0.0,0.0,12.8525
2023-10-01 06:00:00,2024-07-17 00:00:00,3.1,2.888647766154784,293.49331192730847,285.52582702297195,0.0223347584351445,0.0,0.0,13.89817
2023-10-01 07:00:00,2024-07-17 00:00:00,3.1,2.585448761806515,292.2202954965401,285.6851522680755,0.0,0.0,0.0,14.15298
2023-10-01 08:00:00,2024-07-17 00:00:00,3.1,2.585448761806515,292.2202954965401,285.6851522680755,0.0,0.0,0.0,14.92583
2023-10-01 09:00:00,2024-07-17 00:00:00,3.1,2.585448761806515,292.2202954965401,285.6851522680755,0.0,0.0,0.0,16.69197
2023-10-01 10:00:00,2024-07-17 00:00:00,3.1,2.439561038704801,291.1523438888345,285.64039846163377,0.0008612829310728,0.0,26.63104,18.04903
2023-10-01 11:00:00,2024-07-17 00:00:00,3.1,2.439561038704801,291.1523438888345,285.64039846163377,0.0008612829310728,0.0,27.80918,19.7417
2023-10-01 12:00:00,2024-07-17 00:00:00,3.1,2.439561038704801,291.1523438888345,285.64039846163377,0.0008612829310728,0.0,22.70288,21.33115
2023-10-01 13:00:00,2024-07-17 00:00:00,3.1,3.383592013869709,298.5757599825156,286.4514790772831,204.4987563774073,0.0,8.34674,22.81928
2023-10-01 14:00:00,2024-07-17 00:00:00,3.1,3.383592013869709,298.5757599825156,286.4514790772831,204.4987563774073,0.0,8.58283,24.54723
2023-10-01 15:00:00,2024-07-17 00:00:00,3.1,3.383592013869709,298.5757599825156,286.4514790772831,204.4987563774073,0.0,0.0,25.5208
2023-10-01 16:00:00,2024-07-17 00:00:00,3.1,3.832400183532494,303.8504095562984,285.51137096906734,431.5105610370025,0.0,41.95882,26.58529
2023-10-01 17:00:00,2024-07-17 00:00:00,3.1,3.832400183532494,303.8504095562984,285.51137096906734,431.5105610370025,0.0,141.93643,26.77086
2023-10-01 18:00:00,2024-07-17 00:00:00,3.1,3.832400183532494,303.8504095562984,285.51137096906734,431.5105610370025,0.0,279.6881,26.74609
2023-10-01 19:00:00,2024-07-17 00:00:00,3.1,4.022322936284556,304.7495796589695,284.3158805807872,668.1495268847232,0.0,426.82293,26.08154
2023-10-01 20:00:00,2024-07-17 00:00:00,3.1,4.022322936284556,304.7495796589695,284.3158805807872,668.1495268847232,0.0,593.30305,26.72392
2023-10-01 21:00:00,2024-07-17 00:00:00,3.1,4.022322936284556,304.7495796589695,284.3158805807872,668.1495268847232,0.0,670.13288,28.26875
2023-10-01 22:00:00,2024-07-17 00:00:00,3.1,3.3479489927931665,298.82262255111686,284.844249129236,444.67900218528257,0.0,712.82498,28.21877
2023-10-01 23:00:00,2024-07-17 00:00:00,3.1,3.3479489927931665,298.82262255111686,284.844249129236,444.67900218528257,0.0,752.77111,28.46652
2023-10-02 00:00:00,2024-07-17 00:00:00,3.1,3.3479489927931665,298.82262255111686,284.844249129236,444.67900218528257,0.0,675.66302,4.49472
2023-10-02 01:00:00,2024-07-17 00:00:00,3.1,3.6244530130948345,295.6839939948087,284.852783160425,0.0309976435165306,0.0,471.52142,6.73233
2023-10-02 02:00:00,2024-07-17 00:00:00,3.1,3.6244530130948345,295.6839939948087,284.852783160425,0.0309976435165306,0.0,206.0023,9.48794
2023-10-02 03:00:00,2024-07-17 00:00:00,3.1,3.6244530130948345,295.6839939948087,284.852783160425,0.0309976435165306,0.0,40.46231,10.31961
2023-10-02 04:00:00,2024-07-17 00:00:00,3.1,3.643673874521621,294.04699737824905,284.8909118091623,0.0153848732192903,0.0,0.0,11.65429
2023-10-02 05:00:00,2024-07-17 00:00:00,3.1,3.643673874521621,294.04699737824905,284.8909118091623,0.0153848732192903,0.0,0.0,12.8525
2023-10-02 06:00:00,2024-07-17 00:00:00,3.1,3.643673874521621,294.04699737824905,284.8909118091623,0.0153848732192903,0.0,0.0,13.89817
2023-10-02 07:00:00,2024-07-17 00:00:00,3.1,3.636429048975424,292.9862256005498,284.8723154703175,0.0,0.0,0.0,14.15298
2023-10-02 08:00:00,2024-07-17 00:00:00,3.1,3.636429048975424,292.9862256005498,284.8723154703175,0.0,0.0,0.0,14.92583
2023-10-02 09:00:00,2024-07-17 00:00:00,3.1,3.636429048975424,292.9862256005498,284.8723154703175,0.0,0.0,0.0,16.69197
2023-10-02 10:00:00,2024-07-17 00:00:00,3.1,3.680704151577058,292.2546102792935,284.78724412702866,0.0003887438451572,0.00509666146561,0.0,18.04903
2023-10-02 11:00:00,2024-07-17 00:00:00,3.1,3.680704151577058,292.2546102792935,284.78724412702866,0.0003887438451572,0.00509666146561,0.0,19.7417
2023-10-02 12:00:00,2024-07-17 00:00:00,3.1,3.680704151577058,292.2546102792935,284.78724412702866,0.0003887438451572,0.00509666146561,0.0,21.33115
2023-10-02 13:00:00,2024-07-17 00:00:00,3.1,5.319909765728132,298.4353800465367,285.33288265304964,170.5271579262827,0.0468430332811266,0.0,22.81928
2023-10-02 14:00:00,2024-07-17 00:00:00,3.1,5.319909765728132,298.4353800465367,285.33288265304964,170.5271579262827,0.0468430332811266,0.0,24.54723
2023-10-02 15:00:00,2024-07-17 00:00:00,3.1,5.319909765728132,298.4353800465367,285.33288265304964,170.5271579262827,0.0468430332811266,0.0,25.5208
2023-10-02 16:00:00,2024-07-17 00:00:00,3.1,6.776795761074731,302.9341903208482,284.90367630582574,358.79634897953133,0.1670756308760925,0.0,26.58529
2023-10-02 17:00:00,2024-07-17 00:00:00,3.1,6.776795761074731,302.9341903208482,284.90367630582574,358.79634897953133,0.1670756308760925,101.9174,26.77086
2023-10-02 18:00:00,2024-07-17 00:00:00,3.1,6.776795761074731,302.9341903208482,284.90367630582574,358.79634897953133,0.1670756308760925,250.40275,26.74609
2023-10-02 19:00:00,2024-07-17 00:00:00,3.1,6.628563357663404,303.4879428507111,284.62139289478966,519.5574040861363,0.096980209753038,405.8482,26.08154
2023-10-02 20:00:00,2024-07-17 00:00:00,3.1,6.628563357663404,303.4879428507111,284.62139289478966,519.5574040861363,0.096980209753038,580.19417,26.72392
2023-10-02 21:00:00,2024-07-17 00:00:00,3.1,6.628563357663404,303.4879428507111,284.62139289478966,519.5574040861363,0.096980209753038,660.20427,28.26875
2023-10-02 22:00:00,2024-07-17 00:00:00,3.1,4.945054305071219,298.60226695682906,285.2217987043327,337.76659886041284,0.7026626975146499,701.57128,28.21877
2023-10-02 23:00:00,2024-07-17 00:00:00,3.1,4.945054305071219,298.60226695682906,285.2217987043327,337.76659886041284,0.7026626975146499,739.47329,28.46652
2023-10-03 00:00:00,2024-07-17 00:00:00,3.1,4.945054305071219,298.60226695682906,285.2217987043327,337.76659886041284,0.7026626975146499,682.90492,4.49472
2023-10-03 01:00:00,2024-07-17 00:00:00,3.1,3.991890367408015,295.330472011712,285.6826702850223,0.0094118523148565,0.8844021229651741,479.2745,6.73233
2023-10-03 02:00:00,2024-07-17 00:00:00,3.1,3.991890367408015,295.330472011712,285.6826702850223,0.0094118523148565,0.8844021229651741,211.42827,9.48794
2023-10-03 03:00:00,2024-07-17 00:00:00,3.1,3.991890367408015,295.330472011712,285.6826702850223,0.0094118523148565,0.8844021229651741,42.60034,10.31961
2023-10-03 04:00:00,2024-07-17 00:00:00,3.1,3.512073677085632,293.56636157325204,286.1217721055627,0.0046708483432178,1.505404516761562,0.0,11.65429
2023-10-03 05:00:00,2024-07-17 00:00:00,3.1,3.512073677085632,293.56636157325204,286.1217721055627,0.0046708483432178,1.505404516761562,0.0,12.8525
2023-10-03 06:00:00,2024-07-17 00:00:00,3.1,3.512073677085632,293.56636157325204,286.1217721055627,0.0046708483432178,1.505404516761562,0.0,13.89817
2023-10-03 07:00:00,2024-07-17 00:00:00,3.1,3.3056289903306384,292.2848447900164,286.5649511913058,0.0,0.5557400983398662,0.0,14.15298
2023-10-03 08:00:00,2024-07-17 00:00:00,3.1,3.3056289903306384,292.2848447900164,286.5649511913058,0.0,0.5557400983398662,0.0,14.92583
2023-10-03 09:00:00,2024-07-17 00:00:00,3.1,3.3056289903306384,292.2848447900164,286.5649511913058,0.0,0.5557400983398662,0.0,16.69197
2023-10-03 10:00:00,2024-07-17 00:00:00,3.1,3.23382880045489,291.3787509941008,287.03694317470234,0.0001856105592895,1.384509259200884,0.0,18.04903
2023-10-03 11:00:00,2024-07-17 00:00:00,3.1,3.23382880045489,291.3787509941008,287.03694317470234,0.0001856105592895,1.384509259200884,0.0,19.7417
2023-10-03 12:00:00,2024-07-17 00:00:00,3.1,3.23382880045489,291.3787509941008,287.03694317470234,0.0001856105592895,1.384509259200884,0.0,21.33115
2023-10-03 13:00:00,2024-07-17 00:00:00,3.1,4.5388288748067165,295.5070764913396,288.57666124003697,141.1439645740288,1.0224887300153451,0.0,22.81928
2023-10-03 14:00:00,2024-07-17 00:00:00,3.1,4.5388288748067165,295.5070764913396,288.57666124003697,141.1439645740288,1.0224887300153451,0.0,24.54723
2023-10-03 15:00:00,2024-07-17 00:00:00,3.1,4.5388288748067165,295.5070764913396,288.57666124003697,141.1439645740288,1.0224887300153451,0.0,25.5208
2023-10-03 16:00:00,2024-07-17 00:00:00,3.1,4.738524782935726,298.8082262488307,289.08352896217184,270.4847157523025,1.8681599019092603,0.0,26.58529
2023-10-03 17:00:00,2024-07-17 00:00:00,3.1,4.738524782935726,298.8082262488307,289.08352896217184,270.4847157523025,1.8681599019092603,79.08834,26.77086
2023-10-03 18:00:00,2024-07-17 00:00:00,3.1,4.738524782935726,298.8082262488307,289.08352896217184,270.4847157523025,1.8681599019092603,226.07662,26.74609
