Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
39600,2023-07-11 00:00:00,2024-07-17 00:00:00,3.1,146.39,1063.0,235.0
39601,2023-07-11 01:00:00,2024-07-17 00:00:00,3.1,290.99,360.0,235.0
39602,2023-07-11 02:00:00,2024-07-17 00:00:00,3.1,405.88,181.0,235.0
39603,2023-07-11 03:00:00,2024-07-17 00:00:00,3.1,573.69,54.0,235.0
39604,2023-07-11 04:00:00,2024-07-17 00:00:00,3.1,589.34,46.0,235.0
39605,2023-07-11 05:00:00,2024-07-17 00:00:00,3.1,585.34,48.0,235.0
39606,2023-07-11 06:00:00,2024-07-17 00:00:00,3.1,590.02,41.0,211.0
39607,2023-07-11 07:00:00,2024-07-17 00:00:00,3.1,586.43,42.0,208.0
39608,2023-07-11 08:00:00,2024-07-17 00:00:00,3.1,582.79,43.0,205.0
39609,2023-07-11 09:00:00,2024-07-17 00:00:00,3.1,584.59,42.0,204.0
39610,2023-07-11 10:00:00,2024-07-17 00:00:00,3.1,584.59,42.0,204.0
39611,2023-07-11 11:00:00,2024-07-17 00:00:00,3.1,585.05,42.0,205.0
39612,2023-07-11 12:00:00,2024-07-17 00:00:00,3.1,584.19,43.0,208.0
39613,2023-07-11 13:00:00,2024-07-17 00:00:00,3.1,585.56,43.0,211.0
39614,2023-07-11 14:00:00,2024-07-17 00:00:00,3.1,551.97,60.0,214.0
39615,2023-07-11 15:00:00,2024-07-17 00:00:00,3.1,563.88,59.0,234.0
39616,2023-07-11 16:00:00,2024-07-17 00:00:00,3.1,560.22,61.0,234.0
39617,2023-07-11 17:00:00,2024-07-17 00:00:00,3.1,432.02,155.0,236.0
39618,2023-07-11 18:00:00,2024-07-17 00:00:00,3.1,240.43,499.0,235.0
39619,2023-07-11 19:00:00,2024-07-17 00:00:00,3.1,218.92,580.0,235.0
39620,2023-07-11 20:00:00,2024-07-17 00:00:00,3.1,197.62,680.0,235.0
39621,2023-07-11 21:00:00,2024-07-17 00:00:00,3.1,144.35,1085.0,235.0
39622,2023-07-11 22:00:00,2024-07-17 00:00:00,3.1,131.77,1239.0,235.0
39623,2023-07-11 23:00:00,2024-07-17 00:00:00,3.1,132.82,1230.0,236.0
