UTC time,hydro,other
2023-05-28 00:00:00,650.0,0.0
2023-05-28 01:00:00,616.0,0.0
2023-05-28 02:00:00,554.0,0.0
2023-05-28 03:00:00,327.0,0.0
2023-05-28 04:00:00,284.0,0.0
2023-05-28 05:00:00,276.0,0.0
2023-05-28 06:00:00,279.0,0.0
2023-05-28 07:00:00,277.0,0.0
2023-05-28 08:00:00,294.0,0.0
2023-05-28 09:00:00,300.0,0.0
2023-05-28 10:00:00,301.0,0.0
2023-05-28 11:00:00,385.0,0.0
2023-05-28 12:00:00,423.0,0.0
2023-05-28 13:00:00,460.0,0.0
2023-05-28 14:00:00,463.0,0.0
2023-05-28 15:00:00,533.0,0.0
2023-05-28 16:00:00,617.0,0.0
2023-05-28 17:00:00,670.0,0.0
2023-05-28 18:00:00,749.0,0.0
2023-05-28 19:00:00,753.0,0.0
2023-05-28 20:00:00,753.0,0.0
2023-05-28 21:00:00,801.0,0.0
2023-05-28 22:00:00,802.0,0.0
2023-05-28 23:00:00,799.0,0.0
