UTC time,hydro,other
2023-11-05 00:00:00,41.0,0.0
2023-11-05 01:00:00,76.0,0.0
2023-11-05 02:00:00,64.0,0.0
2023-11-05 03:00:00,24.0,0.0
2023-11-05 04:00:00,26.0,0.0
2023-11-05 05:00:00,27.0,0.0
2023-11-05 06:00:00,27.0,0.0
2023-11-05 07:00:00,28.0,0.0
2023-11-05 08:00:00,32.0,0.0
2023-11-05 09:00:00,30.0,0.0
2023-11-05 10:00:00,31.0,0.0
2023-11-05 11:00:00,28.0,0.0
2023-11-05 12:00:00,25.0,0.0
2023-11-05 13:00:00,38.0,0.0
2023-11-05 14:00:00,40.0,0.0
2023-11-05 15:00:00,38.0,0.0
2023-11-05 16:00:00,41.0,0.0
2023-11-05 17:00:00,45.0,0.0
2023-11-05 18:00:00,46.0,0.0
2023-11-05 19:00:00,49.0,0.0
2023-11-05 20:00:00,71.0,0.0
2023-11-05 21:00:00,73.0,0.0
2023-11-05 22:00:00,109.0,0.0
2023-11-05 23:00:00,106.0,0.0
