Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
39864,2023-07-22 00:00:00,2024-07-17 00:00:00,3.1,153.83,997.0,237.0
39865,2023-07-22 01:00:00,2024-07-17 00:00:00,3.1,233.64,525.0,236.0
39866,2023-07-22 02:00:00,2024-07-17 00:00:00,3.1,260.0,440.0,236.0
39867,2023-07-22 03:00:00,2024-07-17 00:00:00,3.1,267.94,418.0,236.0
39868,2023-07-22 04:00:00,2024-07-17 00:00:00,3.1,253.42,401.0,206.0
39869,2023-07-22 05:00:00,2024-07-17 00:00:00,3.1,265.43,315.0,175.0
39870,2023-07-22 06:00:00,2024-07-17 00:00:00,3.1,338.63,201.0,175.0
39871,2023-07-22 07:00:00,2024-07-17 00:00:00,3.1,380.66,154.0,172.0
39872,2023-07-22 08:00:00,2024-07-17 00:00:00,3.1,398.33,137.0,170.0
39873,2023-07-22 09:00:00,2024-07-17 00:00:00,3.1,399.56,136.0,170.0
39874,2023-07-22 10:00:00,2024-07-17 00:00:00,3.1,486.53,78.0,169.0
39875,2023-07-22 11:00:00,2024-07-17 00:00:00,3.1,482.81,80.0,169.0
39876,2023-07-22 12:00:00,2024-07-17 00:00:00,3.1,446.5,102.0,170.0
39877,2023-07-22 13:00:00,2024-07-17 00:00:00,3.1,353.33,180.0,171.0
39878,2023-07-22 14:00:00,2024-07-17 00:00:00,3.1,377.76,184.0,202.0
39879,2023-07-22 15:00:00,2024-07-17 00:00:00,3.1,359.1,235.0,231.0
39880,2023-07-22 16:00:00,2024-07-17 00:00:00,3.1,362.0,236.0,236.0
39881,2023-07-22 17:00:00,2024-07-17 00:00:00,3.1,360.57,238.0,236.0
39882,2023-07-22 18:00:00,2024-07-17 00:00:00,3.1,332.47,280.0,235.0
39883,2023-07-22 19:00:00,2024-07-17 00:00:00,3.1,256.9,449.0,236.0
39884,2023-07-22 20:00:00,2024-07-17 00:00:00,3.1,165.43,892.0,236.0
39885,2023-07-22 21:00:00,2024-07-17 00:00:00,3.1,138.29,1155.0,235.0
39886,2023-07-22 22:00:00,2024-07-17 00:00:00,3.1,138.12,1162.0,236.0
39887,2023-07-22 23:00:00,2024-07-17 00:00:00,3.1,138.45,1153.0,235.0
