UTC time,hydro,other
2023-07-15 00:00:00,1049.0,236.0
2023-07-15 01:00:00,567.0,236.0
2023-07-15 02:00:00,414.0,235.0
2023-07-15 03:00:00,395.0,236.0
2023-07-15 04:00:00,385.0,235.0
2023-07-15 05:00:00,308.0,212.0
2023-07-15 06:00:00,291.0,208.0
2023-07-15 07:00:00,290.0,180.0
2023-07-15 08:00:00,308.0,175.0
2023-07-15 09:00:00,310.0,174.0
2023-07-15 10:00:00,328.0,176.0
2023-07-15 11:00:00,328.0,175.0
2023-07-15 12:00:00,346.0,176.0
2023-07-15 13:00:00,303.0,204.0
2023-07-15 14:00:00,303.0,226.0
2023-07-15 15:00:00,306.0,229.0
2023-07-15 16:00:00,298.0,235.0
2023-07-15 17:00:00,295.0,235.0
2023-07-15 18:00:00,329.0,235.0
2023-07-15 19:00:00,551.0,235.0
2023-07-15 20:00:00,753.0,235.0
2023-07-15 21:00:00,1091.0,235.0
2023-07-15 22:00:00,1145.0,236.0
2023-07-15 23:00:00,1136.0,236.0
