UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_hydro_production_forecast,avg_other_production_forecast
2023-07-14 00:00:00,2024-07-17 00:00:00,3.1,4.723369283078194,301.2593082108665,294.1920687637204,503.6297399521651,4.013690313000126,1045.86284,219.36579
2023-07-14 01:00:00,2024-07-17 00:00:00,3.1,3.1080827569953327,295.93521704287315,293.2913135548772,26.08219093044524,3.1864245720784137,816.54152,219.13172
2023-07-14 02:00:00,2024-07-17 00:00:00,3.1,3.1080827569953327,295.93521704287315,293.2913135548772,26.08219093044524,3.1864245720784137,520.63558,221.34762
2023-07-14 03:00:00,2024-07-17 00:00:00,3.1,3.1080827569953327,295.93521704287315,293.2913135548772,26.08219093044524,3.1864245720784137,325.95162,223.16943
2023-07-14 04:00:00,2024-07-17 00:00:00,3.1,2.835991398060899,294.30390640434285,292.91636364755084,13.040957849624837,4.969693742676761,197.05781,225.32583
2023-07-14 05:00:00,2024-07-17 00:00:00,3.1,2.835991398060899,294.30390640434285,292.91636364755084,13.040957849624837,4.969693742676761,104.94803,226.05235
2023-07-14 06:00:00,2024-07-17 00:00:00,3.1,2.835991398060899,294.30390640434285,292.91636364755084,13.040957849624837,4.969693742676761,86.13061,224.35268
2023-07-14 07:00:00,2024-07-17 00:00:00,3.1,2.547771134565047,293.6680414377373,292.6076448620251,0.0,0.8072521038434985,73.71609,222.37754
2023-07-14 08:00:00,2024-07-17 00:00:00,3.1,2.547771134565047,293.6680414377373,292.6076448620251,0.0,0.8072521038434985,198.07195,223.21034
2023-07-14 09:00:00,2024-07-17 00:00:00,3.1,2.547771134565047,293.6680414377373,292.6076448620251,0.0,0.8072521038434985,273.89875,224.83283
2023-07-14 10:00:00,2024-07-17 00:00:00,3.1,2.574819686202627,293.6929871419703,292.5807754949303,5.0992373676243385,1.3203349294360192,305.78076,224.8386
2023-07-14 11:00:00,2024-07-17 00:00:00,3.1,2.574819686202627,293.6929871419703,292.5807754949303,5.0992373676243385,1.3203349294360192,285.67269,224.53741
2023-07-14 12:00:00,2024-07-17 00:00:00,3.1,2.574819686202627,293.6929871419703,292.5807754949303,5.0992373676243385,1.3203349294360192,263.80168,223.9223
2023-07-14 13:00:00,2024-07-17 00:00:00,3.1,3.584545431565933,299.54656682226886,292.76522496471966,350.39083115045,0.1198826528929775,234.91965,223.1432
2023-07-14 14:00:00,2024-07-17 00:00:00,3.1,3.584545431565933,299.54656682226886,292.76522496471966,350.39083115045,0.1198826528929775,214.80065,223.57532
2023-07-14 15:00:00,2024-07-17 00:00:00,3.1,3.584545431565933,299.54656682226886,292.76522496471966,350.39083115045,0.1198826528929775,167.09173,223.71756
2023-07-14 16:00:00,2024-07-17 00:00:00,3.1,4.224094280511213,304.5981616859889,290.79303903214407,581.384716592192,0.1267629593749829,216.76378,221.76951
2023-07-14 17:00:00,2024-07-17 00:00:00,3.1,4.224094280511213,304.5981616859889,290.79303903214407,581.384716592192,0.1267629593749829,322.41449,220.53094
2023-07-14 18:00:00,2024-07-17 00:00:00,3.1,4.224094280511213,304.5981616859889,290.79303903214407,581.384716592192,0.1267629593749829,477.82255,219.67236
2023-07-14 19:00:00,2024-07-17 00:00:00,3.1,4.516675127303378,306.0675822686172,289.1352508430407,836.8763934418928,0.0035824748139082,659.54041,218.6299
2023-07-14 20:00:00,2024-07-17 00:00:00,3.1,4.516675127303378,306.0675822686172,289.1352508430407,836.8763934418928,0.0035824748139082,861.33848,216.58351
2023-07-14 21:00:00,2024-07-17 00:00:00,3.1,4.516675127303378,306.0675822686172,289.1352508430407,836.8763934418928,0.0035824748139082,957.73688,218.58821
2023-07-14 22:00:00,2024-07-17 00:00:00,3.1,3.190729792313261,303.7828427252658,290.59081042924595,645.4861125751212,0.0220194722198998,1027.05512,218.58893
2023-07-14 23:00:00,2024-07-17 00:00:00,3.1,3.190729792313261,303.7828427252658,290.59081042924595,645.4861125751212,0.0220194722198998,1067.3314,218.66489
