UTC time,hydro,other
2023-12-09 00:00:00,426.0,0.0
2023-12-09 01:00:00,391.0,0.0
2023-12-09 02:00:00,144.0,0.0
2023-12-09 03:00:00,54.0,0.0
2023-12-09 04:00:00,8.0,0.0
2023-12-09 05:00:00,7.0,0.0
2023-12-09 06:00:00,7.0,0.0
2023-12-09 07:00:00,8.0,0.0
2023-12-09 08:00:00,7.0,0.0
2023-12-09 09:00:00,7.0,0.0
2023-12-09 10:00:00,7.0,0.0
2023-12-09 11:00:00,7.0,0.0
2023-12-09 12:00:00,7.0,0.0
2023-12-09 13:00:00,8.0,0.0
2023-12-09 14:00:00,9.0,0.0
2023-12-09 15:00:00,24.0,0.0
2023-12-09 16:00:00,204.0,0.0
2023-12-09 17:00:00,203.0,0.0
2023-12-09 18:00:00,27.0,0.0
2023-12-09 19:00:00,25.0,0.0
2023-12-09 20:00:00,28.0,0.0
2023-12-09 21:00:00,56.0,0.0
2023-12-09 22:00:00,56.0,0.0
2023-12-09 23:00:00,60.0,0.0
