UTC time,hydro,other
2023-05-09 00:00:00,1061.0,0.0
2023-05-09 01:00:00,1042.0,0.0
2023-05-09 02:00:00,787.0,0.0
2023-05-09 03:00:00,490.0,0.0
2023-05-09 04:00:00,435.0,0.0
2023-05-09 05:00:00,241.0,0.0
2023-05-09 06:00:00,207.0,0.0
2023-05-09 07:00:00,227.0,0.0
2023-05-09 08:00:00,224.0,0.0
2023-05-09 09:00:00,285.0,0.0
2023-05-09 10:00:00,286.0,0.0
2023-05-09 11:00:00,337.0,0.0
2023-05-09 12:00:00,341.0,0.0
2023-05-09 13:00:00,340.0,0.0
2023-05-09 14:00:00,307.0,0.0
2023-05-09 15:00:00,367.0,0.0
2023-05-09 16:00:00,408.0,0.0
2023-05-09 17:00:00,487.0,0.0
2023-05-09 18:00:00,790.0,0.0
2023-05-09 19:00:00,929.0,0.0
2023-05-09 20:00:00,949.0,0.0
2023-05-09 21:00:00,1017.0,0.0
2023-05-09 22:00:00,1051.0,0.0
2023-05-09 23:00:00,1049.0,0.0
