UTC time,hydro,other
2023-09-18 00:00:00,460.0,0.0
2023-09-18 01:00:00,68.0,0.0
2023-09-18 02:00:00,62.0,0.0
2023-09-18 03:00:00,62.0,0.0
2023-09-18 04:00:00,60.0,0.0
2023-09-18 05:00:00,11.0,0.0
2023-09-18 06:00:00,27.0,0.0
2023-09-18 07:00:00,28.0,0.0
2023-09-18 08:00:00,28.0,0.0
2023-09-18 09:00:00,27.0,0.0
2023-09-18 10:00:00,29.0,0.0
2023-09-18 11:00:00,47.0,0.0
2023-09-18 12:00:00,47.0,0.0
2023-09-18 13:00:00,30.0,0.0
2023-09-18 14:00:00,71.0,0.0
2023-09-18 15:00:00,72.0,0.0
2023-09-18 16:00:00,72.0,0.0
2023-09-18 17:00:00,74.0,0.0
2023-09-18 18:00:00,120.0,0.0
2023-09-18 19:00:00,157.0,0.0
2023-09-18 20:00:00,253.0,0.0
2023-09-18 21:00:00,688.0,0.0
2023-09-18 22:00:00,864.0,0.0
2023-09-18 23:00:00,870.0,0.0
