Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
40872,2023-09-02 00:00:00,2024-07-17 00:00:00,3.1,24.0,401.0,0.0
40873,2023-09-02 01:00:00,2024-07-17 00:00:00,3.1,24.0,188.0,0.0
40874,2023-09-02 02:00:00,2024-07-17 00:00:00,3.1,24.0,89.0,0.0
40875,2023-09-02 03:00:00,2024-07-17 00:00:00,3.1,24.0,21.0,0.0
40876,2023-09-02 04:00:00,2024-07-17 00:00:00,3.1,24.0,8.0,0.0
40877,2023-09-02 05:00:00,2024-07-17 00:00:00,3.1,24.0,8.0,0.0
40878,2023-09-02 06:00:00,2024-07-17 00:00:00,3.1,24.0,7.0,0.0
40879,2023-09-02 07:00:00,2024-07-17 00:00:00,3.1,24.0,7.0,0.0
40880,2023-09-02 08:00:00,2024-07-17 00:00:00,3.1,24.0,8.0,0.0
40881,2023-09-02 09:00:00,2024-07-17 00:00:00,3.1,24.0,7.0,0.0
40882,2023-09-02 10:00:00,2024-07-17 00:00:00,3.1,24.0,7.0,0.0
40883,2023-09-02 11:00:00,2024-07-17 00:00:00,3.1,24.0,7.0,0.0
40884,2023-09-02 12:00:00,2024-07-17 00:00:00,3.1,24.0,8.0,0.0
40885,2023-09-02 13:00:00,2024-07-17 00:00:00,3.1,24.0,7.0,0.0
40886,2023-09-02 14:00:00,2024-07-17 00:00:00,3.1,24.0,7.0,0.0
40887,2023-09-02 15:00:00,2024-07-17 00:00:00,3.1,24.0,9.0,0.0
40888,2023-09-02 16:00:00,2024-07-17 00:00:00,3.1,24.0,43.0,0.0
40889,2023-09-02 17:00:00,2024-07-17 00:00:00,3.1,24.0,42.0,0.0
40890,2023-09-02 18:00:00,2024-07-17 00:00:00,3.1,24.0,42.0,0.0
40891,2023-09-02 19:00:00,2024-07-17 00:00:00,3.1,24.0,52.0,0.0
40892,2023-09-02 20:00:00,2024-07-17 00:00:00,3.1,24.0,315.0,0.0
40893,2023-09-02 21:00:00,2024-07-17 00:00:00,3.1,24.0,623.0,0.0
40894,2023-09-02 22:00:00,2024-07-17 00:00:00,3.1,24.0,699.0,0.0
40895,2023-09-02 23:00:00,2024-07-17 00:00:00,3.1,24.0,447.0,0.0
