UTC time,hydro,other
2023-12-31 00:00:00,346.0,0.0
2023-12-31 01:00:00,343.0,0.0
2023-12-31 02:00:00,344.0,0.0
2023-12-31 03:00:00,346.0,0.0
2023-12-31 04:00:00,342.0,0.0
2023-12-31 05:00:00,250.0,0.0
2023-12-31 06:00:00,252.0,0.0
2023-12-31 07:00:00,249.0,0.0
2023-12-31 08:00:00,250.0,0.0
2023-12-31 09:00:00,252.0,0.0
2023-12-31 10:00:00,250.0,0.0
2023-12-31 11:00:00,249.0,0.0
2023-12-31 12:00:00,253.0,0.0
2023-12-31 13:00:00,268.0,0.0
2023-12-31 14:00:00,268.0,0.0
2023-12-31 15:00:00,270.0,0.0
2023-12-31 16:00:00,215.0,0.0
2023-12-31 17:00:00,214.0,0.0
2023-12-31 18:00:00,217.0,0.0
2023-12-31 19:00:00,215.0,0.0
2023-12-31 20:00:00,214.0,0.0
2023-12-31 21:00:00,213.0,0.0
2023-12-31 22:00:00,214.0,0.0
2023-12-31 23:00:00,253.0,0.0
