Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
40896,2023-09-03 00:00:00,2024-07-17 00:00:00,3.1,24.0,12.0,0.0
40897,2023-09-03 01:00:00,2024-07-17 00:00:00,3.1,24.0,22.0,0.0
40898,2023-09-03 02:00:00,2024-07-17 00:00:00,3.1,24.0,35.0,0.0
40899,2023-09-03 03:00:00,2024-07-17 00:00:00,3.1,24.0,36.0,0.0
40900,2023-09-03 04:00:00,2024-07-17 00:00:00,3.1,24.0,8.0,0.0
40901,2023-09-03 05:00:00,2024-07-17 00:00:00,3.1,24.0,7.0,0.0
40902,2023-09-03 06:00:00,2024-07-17 00:00:00,3.1,24.0,8.0,0.0
40903,2023-09-03 07:00:00,2024-07-17 00:00:00,3.1,24.0,8.0,0.0
40904,2023-09-03 08:00:00,2024-07-17 00:00:00,3.1,24.0,7.0,0.0
40905,2023-09-03 09:00:00,2024-07-17 00:00:00,3.1,24.0,8.0,0.0
40906,2023-09-03 10:00:00,2024-07-17 00:00:00,3.1,24.0,8.0,0.0
40907,2023-09-03 11:00:00,2024-07-17 00:00:00,3.1,24.0,8.0,0.0
40908,2023-09-03 12:00:00,2024-07-17 00:00:00,3.1,24.0,7.0,0.0
40909,2023-09-03 13:00:00,2024-07-17 00:00:00,3.1,24.0,8.0,0.0
40910,2023-09-03 14:00:00,2024-07-17 00:00:00,3.1,24.0,8.0,0.0
40911,2023-09-03 15:00:00,2024-07-17 00:00:00,3.1,24.0,10.0,0.0
40912,2023-09-03 16:00:00,2024-07-17 00:00:00,3.1,24.0,93.0,0.0
40913,2023-09-03 17:00:00,2024-07-17 00:00:00,3.1,24.0,129.0,0.0
40914,2023-09-03 18:00:00,2024-07-17 00:00:00,3.1,24.0,44.0,0.0
40915,2023-09-03 19:00:00,2024-07-17 00:00:00,3.1,24.0,52.0,0.0
40916,2023-09-03 20:00:00,2024-07-17 00:00:00,3.1,24.0,267.0,0.0
40917,2023-09-03 21:00:00,2024-07-17 00:00:00,3.1,24.0,780.0,0.0
40918,2023-09-03 22:00:00,2024-07-17 00:00:00,3.1,24.0,860.0,0.0
40919,2023-09-03 23:00:00,2024-07-17 00:00:00,3.1,24.0,649.0,0.0
