UTC time,hydro,other
2023-07-08 00:00:00,602.0,236.0
2023-07-08 01:00:00,353.0,235.0
2023-07-08 02:00:00,191.0,234.0
2023-07-08 03:00:00,150.0,216.0
2023-07-08 04:00:00,146.0,214.0
2023-07-08 05:00:00,144.0,210.0
2023-07-08 06:00:00,121.0,208.0
2023-07-08 07:00:00,119.0,205.0
2023-07-08 08:00:00,64.0,203.0
2023-07-08 09:00:00,63.0,201.0
2023-07-08 10:00:00,44.0,202.0
2023-07-08 11:00:00,41.0,202.0
2023-07-08 12:00:00,9.0,202.0
2023-07-08 13:00:00,7.0,202.0
2023-07-08 14:00:00,16.0,205.0
2023-07-08 15:00:00,15.0,228.0
2023-07-08 16:00:00,19.0,234.0
2023-07-08 17:00:00,20.0,235.0
2023-07-08 18:00:00,20.0,236.0
2023-07-08 19:00:00,21.0,235.0
2023-07-08 20:00:00,143.0,236.0
2023-07-08 21:00:00,390.0,235.0
2023-07-08 22:00:00,402.0,235.0
2023-07-08 23:00:00,392.0,236.0
