Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
43632,2023-12-26 00:00:00,2024-07-17 00:00:00,3.1,0.0,322.0,0.0
43633,2023-12-26 01:00:00,2024-07-17 00:00:00,3.1,0.0,442.0,0.0
43634,2023-12-26 02:00:00,2024-07-17 00:00:00,3.1,0.0,361.0,0.0
43635,2023-12-26 03:00:00,2024-07-17 00:00:00,3.1,0.0,294.0,0.0
43636,2023-12-26 04:00:00,2024-07-17 00:00:00,3.1,0.0,272.0,0.0
43637,2023-12-26 05:00:00,2024-07-17 00:00:00,3.1,0.0,231.0,0.0
43638,2023-12-26 06:00:00,2024-07-17 00:00:00,3.1,0.0,228.0,0.0
43639,2023-12-26 07:00:00,2024-07-17 00:00:00,3.1,0.0,230.0,0.0
43640,2023-12-26 08:00:00,2024-07-17 00:00:00,3.1,0.0,186.0,0.0
43641,2023-12-26 09:00:00,2024-07-17 00:00:00,3.1,0.0,148.0,0.0
43642,2023-12-26 10:00:00,2024-07-17 00:00:00,3.1,0.0,149.0,0.0
43643,2023-12-26 11:00:00,2024-07-17 00:00:00,3.1,0.0,80.0,0.0
43644,2023-12-26 12:00:00,2024-07-17 00:00:00,3.1,0.0,85.0,0.0
43645,2023-12-26 13:00:00,2024-07-17 00:00:00,3.1,0.0,434.0,0.0
43646,2023-12-26 14:00:00,2024-07-17 00:00:00,3.1,0.0,410.0,0.0
43647,2023-12-26 15:00:00,2024-07-17 00:00:00,3.1,0.0,293.0,0.0
43648,2023-12-26 16:00:00,2024-07-17 00:00:00,3.1,0.0,387.0,0.0
43649,2023-12-26 17:00:00,2024-07-17 00:00:00,3.1,0.0,388.0,0.0
43650,2023-12-26 18:00:00,2024-07-17 00:00:00,3.1,0.0,197.0,0.0
43651,2023-12-26 19:00:00,2024-07-17 00:00:00,3.1,0.0,193.0,0.0
43652,2023-12-26 20:00:00,2024-07-17 00:00:00,3.1,0.0,192.0,0.0
43653,2023-12-26 21:00:00,2024-07-17 00:00:00,3.1,0.0,244.0,0.0
43654,2023-12-26 22:00:00,2024-07-17 00:00:00,3.1,0.0,301.0,0.0
43655,2023-12-26 23:00:00,2024-07-17 00:00:00,3.1,0.0,355.0,0.0
