UTC time,hydro,other
2023-10-13 00:00:00,239.0,0.0
2023-10-13 01:00:00,154.0,0.0
2023-10-13 02:00:00,31.0,0.0
2023-10-13 03:00:00,34.0,0.0
2023-10-13 04:00:00,32.0,0.0
2023-10-13 05:00:00,36.0,0.0
2023-10-13 06:00:00,22.0,0.0
2023-10-13 07:00:00,35.0,0.0
2023-10-13 08:00:00,34.0,0.0
2023-10-13 09:00:00,36.0,0.0
2023-10-13 10:00:00,33.0,0.0
2023-10-13 11:00:00,38.0,0.0
2023-10-13 12:00:00,30.0,0.0
2023-10-13 13:00:00,27.0,0.0
2023-10-13 14:00:00,25.0,0.0
2023-10-13 15:00:00,23.0,0.0
2023-10-13 16:00:00,23.0,0.0
2023-10-13 17:00:00,24.0,0.0
2023-10-13 18:00:00,62.0,0.0
2023-10-13 19:00:00,154.0,0.0
2023-10-13 20:00:00,71.0,0.0
2023-10-13 21:00:00,460.0,0.0
2023-10-13 22:00:00,582.0,0.0
2023-10-13 23:00:00,628.0,0.0
