Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
43032,2023-12-01 00:00:00,2024-07-17 00:00:00,3.1,0.0,301.0,0.0
43033,2023-12-01 01:00:00,2024-07-17 00:00:00,3.1,0.0,297.0,0.0
43034,2023-12-01 02:00:00,2024-07-17 00:00:00,3.1,0.0,380.0,0.0
43035,2023-12-01 03:00:00,2024-07-17 00:00:00,3.1,0.0,308.0,0.0
43036,2023-12-01 04:00:00,2024-07-17 00:00:00,3.1,0.0,107.0,0.0
43037,2023-12-01 05:00:00,2024-07-17 00:00:00,3.1,0.0,99.0,0.0
43038,2023-12-01 06:00:00,2024-07-17 00:00:00,3.1,0.0,101.0,0.0
43039,2023-12-01 07:00:00,2024-07-17 00:00:00,3.1,0.0,56.0,0.0
43040,2023-12-01 08:00:00,2024-07-17 00:00:00,3.1,0.0,38.0,0.0
43041,2023-12-01 09:00:00,2024-07-17 00:00:00,3.1,0.0,46.0,0.0
43042,2023-12-01 10:00:00,2024-07-17 00:00:00,3.1,0.0,53.0,0.0
43043,2023-12-01 11:00:00,2024-07-17 00:00:00,3.1,0.0,193.0,0.0
43044,2023-12-01 12:00:00,2024-07-17 00:00:00,3.1,0.0,243.0,0.0
43045,2023-12-01 13:00:00,2024-07-17 00:00:00,3.1,0.0,676.0,0.0
43046,2023-12-01 14:00:00,2024-07-17 00:00:00,3.1,0.0,629.0,0.0
43047,2023-12-01 15:00:00,2024-07-17 00:00:00,3.1,0.0,516.0,0.0
43048,2023-12-01 16:00:00,2024-07-17 00:00:00,3.1,0.0,460.0,0.0
43049,2023-12-01 17:00:00,2024-07-17 00:00:00,3.1,0.0,444.0,0.0
43050,2023-12-01 18:00:00,2024-07-17 00:00:00,3.1,0.0,311.0,0.0
43051,2023-12-01 19:00:00,2024-07-17 00:00:00,3.1,0.0,35.0,0.0
43052,2023-12-01 20:00:00,2024-07-17 00:00:00,3.1,0.0,22.0,0.0
43053,2023-12-01 21:00:00,2024-07-17 00:00:00,3.1,0.0,28.0,0.0
43054,2023-12-01 22:00:00,2024-07-17 00:00:00,3.1,0.0,225.0,0.0
43055,2023-12-01 23:00:00,2024-07-17 00:00:00,3.1,0.0,770.0,0.0
