UTC time,hydro,other
2023-09-29 00:00:00,402.0,0.0
2023-09-29 01:00:00,293.0,0.0
2023-09-29 02:00:00,294.0,0.0
2023-09-29 03:00:00,247.0,0.0
2023-09-29 04:00:00,195.0,0.0
2023-09-29 05:00:00,191.0,0.0
2023-09-29 06:00:00,67.0,0.0
2023-09-29 07:00:00,63.0,0.0
2023-09-29 08:00:00,63.0,0.0
2023-09-29 09:00:00,64.0,0.0
2023-09-29 10:00:00,63.0,0.0
2023-09-29 11:00:00,65.0,0.0
2023-09-29 12:00:00,85.0,0.0
2023-09-29 13:00:00,99.0,0.0
2023-09-29 14:00:00,127.0,0.0
2023-09-29 15:00:00,131.0,0.0
2023-09-29 16:00:00,228.0,0.0
2023-09-29 17:00:00,241.0,0.0
2023-09-29 18:00:00,232.0,0.0
2023-09-29 19:00:00,197.0,0.0
2023-09-29 20:00:00,391.0,0.0
2023-09-29 21:00:00,744.0,0.0
2023-09-29 22:00:00,846.0,0.0
2023-09-29 23:00:00,723.0,0.0
