UTC time,hydro,other
2023-08-07 00:00:00,403.0,0.0
2023-08-07 01:00:00,363.0,0.0
2023-08-07 02:00:00,92.0,0.0
2023-08-07 03:00:00,42.0,0.0
2023-08-07 04:00:00,42.0,0.0
2023-08-07 05:00:00,43.0,0.0
2023-08-07 06:00:00,42.0,0.0
2023-08-07 07:00:00,42.0,0.0
2023-08-07 08:00:00,43.0,0.0
2023-08-07 09:00:00,43.0,0.0
2023-08-07 10:00:00,42.0,0.0
2023-08-07 11:00:00,43.0,0.0
2023-08-07 12:00:00,63.0,0.0
2023-08-07 13:00:00,62.0,0.0
2023-08-07 14:00:00,68.0,0.0
2023-08-07 15:00:00,194.0,0.0
2023-08-07 16:00:00,196.0,0.0
2023-08-07 17:00:00,196.0,0.0
2023-08-07 18:00:00,201.0,0.0
2023-08-07 19:00:00,455.0,0.0
2023-08-07 20:00:00,817.0,0.0
2023-08-07 21:00:00,1181.0,0.0
2023-08-07 22:00:00,1262.0,0.0
2023-08-07 23:00:00,1217.0,0.0
