Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
35520,2023-01-22 00:00:00,2024-07-17 00:00:00,3.1,443.46,70.0,236.0
35521,2023-01-22 01:00:00,2024-07-17 00:00:00,3.1,446.38,68.0,236.0
35522,2023-01-22 02:00:00,2024-07-17 00:00:00,3.1,445.53,68.0,234.0
35523,2023-01-22 03:00:00,2024-07-17 00:00:00,3.1,437.74,74.0,236.0
35524,2023-01-22 04:00:00,2024-07-17 00:00:00,3.1,456.5,61.0,235.0
35525,2023-01-22 05:00:00,2024-07-17 00:00:00,3.1,459.61,59.0,235.0
35526,2023-01-22 06:00:00,2024-07-17 00:00:00,3.1,498.62,36.0,235.0
35527,2023-01-22 07:00:00,2024-07-17 00:00:00,3.1,529.9,20.0,235.0
35528,2023-01-22 08:00:00,2024-07-17 00:00:00,3.1,530.08,20.0,236.0
35529,2023-01-22 09:00:00,2024-07-17 00:00:00,3.1,529.9,20.0,235.0
35530,2023-01-22 10:00:00,2024-07-17 00:00:00,3.1,536.21,17.0,235.0
35531,2023-01-22 11:00:00,2024-07-17 00:00:00,3.1,536.36,17.0,236.0
35532,2023-01-22 12:00:00,2024-07-17 00:00:00,3.1,529.9,20.0,235.0
35533,2023-01-22 13:00:00,2024-07-17 00:00:00,3.1,452.33,64.0,236.0
35534,2023-01-22 14:00:00,2024-07-17 00:00:00,3.1,340.37,162.0,235.0
35535,2023-01-22 15:00:00,2024-07-17 00:00:00,3.1,272.43,261.0,235.0
35536,2023-01-22 16:00:00,2024-07-17 00:00:00,3.1,249.77,306.0,235.0
35537,2023-01-22 17:00:00,2024-07-17 00:00:00,3.1,175.03,537.0,235.0
35538,2023-01-22 18:00:00,2024-07-17 00:00:00,3.1,161.44,602.0,235.0
35539,2023-01-22 19:00:00,2024-07-17 00:00:00,3.1,272.98,260.0,235.0
35540,2023-01-22 20:00:00,2024-07-17 00:00:00,3.1,277.51,253.0,236.0
35541,2023-01-22 21:00:00,2024-07-17 00:00:00,3.1,275.2,256.0,235.0
35542,2023-01-22 22:00:00,2024-07-17 00:00:00,3.1,271.94,263.0,236.0
35543,2023-01-22 23:00:00,2024-07-17 00:00:00,3.1,199.59,442.0,235.0
