UTC time,hydro,other
2023-06-19 00:00:00,521.0,236.0
2023-06-19 01:00:00,269.0,234.0
2023-06-19 02:00:00,258.0,207.0
2023-06-19 03:00:00,261.0,205.0
2023-06-19 04:00:00,254.0,205.0
2023-06-19 05:00:00,252.0,204.0
2023-06-19 06:00:00,153.0,204.0
2023-06-19 07:00:00,148.0,202.0
2023-06-19 08:00:00,151.0,202.0
2023-06-19 09:00:00,148.0,202.0
2023-06-19 10:00:00,78.0,203.0
2023-06-19 11:00:00,78.0,203.0
2023-06-19 12:00:00,77.0,205.0
2023-06-19 13:00:00,87.0,208.0
2023-06-19 14:00:00,87.0,234.0
2023-06-19 15:00:00,86.0,235.0
2023-06-19 16:00:00,67.0,236.0
2023-06-19 17:00:00,65.0,235.0
2023-06-19 18:00:00,90.0,235.0
2023-06-19 19:00:00,190.0,235.0
2023-06-19 20:00:00,642.0,236.0
2023-06-19 21:00:00,898.0,235.0
2023-06-19 22:00:00,1099.0,235.0
2023-06-19 23:00:00,1150.0,235.0
