UTC time,hydro,other
2023-06-07 00:00:00,1106.0,236.0
2023-06-07 01:00:00,804.0,236.0
2023-06-07 02:00:00,643.0,236.0
2023-06-07 03:00:00,487.0,235.0
2023-06-07 04:00:00,429.0,235.0
2023-06-07 05:00:00,348.0,206.0
2023-06-07 06:00:00,38.0,206.0
2023-06-07 07:00:00,34.0,206.0
2023-06-07 08:00:00,33.0,205.0
2023-06-07 09:00:00,31.0,205.0
2023-06-07 10:00:00,32.0,205.0
2023-06-07 11:00:00,34.0,207.0
2023-06-07 12:00:00,35.0,235.0
2023-06-07 13:00:00,36.0,236.0
2023-06-07 14:00:00,83.0,235.0
2023-06-07 15:00:00,110.0,208.0
2023-06-07 16:00:00,110.0,236.0
2023-06-07 17:00:00,333.0,235.0
2023-06-07 18:00:00,531.0,235.0
2023-06-07 19:00:00,722.0,220.0
2023-06-07 20:00:00,840.0,234.0
2023-06-07 21:00:00,1012.0,236.0
2023-06-07 22:00:00,1191.0,237.0
2023-06-07 23:00:00,1172.0,236.0
