UTC time,hydro,other
2023-02-21 00:00:00,967.0,200.0
2023-02-21 01:00:00,914.0,200.0
2023-02-21 02:00:00,968.0,200.0
2023-02-21 03:00:00,912.0,200.0
2023-02-21 04:00:00,915.0,185.0
2023-02-21 05:00:00,915.0,167.0
2023-02-21 06:00:00,920.0,166.0
2023-02-21 07:00:00,893.0,166.0
2023-02-21 08:00:00,923.0,166.0
2023-02-21 09:00:00,926.0,166.0
2023-02-21 10:00:00,927.0,166.0
2023-02-21 11:00:00,915.0,166.0
2023-02-21 12:00:00,923.0,173.0
2023-02-21 13:00:00,973.0,200.0
2023-02-21 14:00:00,1014.0,200.0
2023-02-21 15:00:00,1010.0,200.0
2023-02-21 16:00:00,975.0,192.0
2023-02-21 17:00:00,953.0,187.0
2023-02-21 18:00:00,956.0,177.0
2023-02-21 19:00:00,950.0,173.0
2023-02-21 20:00:00,884.0,173.0
2023-02-21 21:00:00,887.0,172.0
2023-02-21 22:00:00,904.0,173.0
2023-02-21 23:00:00,880.0,180.0
