UTC time,hydro,other
2023-11-09 00:00:00,444.0,0.0
2023-11-09 01:00:00,244.0,0.0
2023-11-09 02:00:00,244.0,0.0
2023-11-09 03:00:00,164.0,0.0
2023-11-09 04:00:00,49.0,0.0
2023-11-09 05:00:00,7.0,0.0
2023-11-09 06:00:00,7.0,0.0
2023-11-09 07:00:00,7.0,0.0
2023-11-09 08:00:00,7.0,0.0
2023-11-09 09:00:00,7.0,0.0
2023-11-09 10:00:00,8.0,0.0
2023-11-09 11:00:00,8.0,0.0
2023-11-09 12:00:00,31.0,0.0
2023-11-09 13:00:00,150.0,0.0
2023-11-09 14:00:00,300.0,0.0
2023-11-09 15:00:00,271.0,0.0
2023-11-09 16:00:00,174.0,0.0
2023-11-09 17:00:00,9.0,0.0
2023-11-09 18:00:00,9.0,0.0
2023-11-09 19:00:00,47.0,0.0
2023-11-09 20:00:00,85.0,0.0
2023-11-09 21:00:00,94.0,0.0
2023-11-09 22:00:00,387.0,0.0
2023-11-09 23:00:00,717.0,0.0
