UTC time,hydro,other
2023-08-09 00:00:00,904.0,0.0
2023-08-09 01:00:00,399.0,0.0
2023-08-09 02:00:00,381.0,0.0
2023-08-09 03:00:00,358.0,0.0
2023-08-09 04:00:00,354.0,0.0
2023-08-09 05:00:00,355.0,0.0
2023-08-09 06:00:00,352.0,0.0
2023-08-09 07:00:00,352.0,0.0
2023-08-09 08:00:00,353.0,0.0
2023-08-09 09:00:00,356.0,0.0
2023-08-09 10:00:00,358.0,0.0
2023-08-09 11:00:00,355.0,0.0
2023-08-09 12:00:00,354.0,0.0
2023-08-09 13:00:00,261.0,0.0
2023-08-09 14:00:00,258.0,0.0
2023-08-09 15:00:00,258.0,0.0
2023-08-09 16:00:00,258.0,0.0
2023-08-09 17:00:00,261.0,0.0
2023-08-09 18:00:00,344.0,0.0
2023-08-09 19:00:00,396.0,0.0
2023-08-09 20:00:00,437.0,0.0
2023-08-09 21:00:00,1011.0,0.0
2023-08-09 22:00:00,1186.0,0.0
2023-08-09 23:00:00,1014.0,0.0
