Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
37032,2023-03-26 00:00:00,2024-07-17 00:00:00,3.1,0.0,536.0,0.0
37033,2023-03-26 01:00:00,2024-07-17 00:00:00,3.1,0.0,531.0,0.0
37034,2023-03-26 02:00:00,2024-07-17 00:00:00,3.1,0.0,532.0,0.0
37035,2023-03-26 03:00:00,2024-07-17 00:00:00,3.1,0.0,535.0,0.0
37036,2023-03-26 04:00:00,2024-07-17 00:00:00,3.1,0.0,537.0,0.0
37037,2023-03-26 05:00:00,2024-07-17 00:00:00,3.1,0.0,483.0,0.0
37038,2023-03-26 06:00:00,2024-07-17 00:00:00,3.1,0.0,462.0,0.0
37039,2023-03-26 07:00:00,2024-07-17 00:00:00,3.1,0.0,457.0,0.0
37040,2023-03-26 08:00:00,2024-07-17 00:00:00,3.1,0.0,452.0,0.0
37041,2023-03-26 09:00:00,2024-07-17 00:00:00,3.1,0.0,457.0,0.0
37042,2023-03-26 10:00:00,2024-07-17 00:00:00,3.1,0.0,455.0,0.0
37043,2023-03-26 11:00:00,2024-07-17 00:00:00,3.1,0.0,462.0,0.0
37044,2023-03-26 12:00:00,2024-07-17 00:00:00,3.1,0.0,495.0,0.0
37045,2023-03-26 13:00:00,2024-07-17 00:00:00,3.1,0.0,577.0,0.0
37046,2023-03-26 14:00:00,2024-07-17 00:00:00,3.1,0.0,710.0,0.0
37047,2023-03-26 15:00:00,2024-07-17 00:00:00,3.1,0.0,718.0,0.0
37048,2023-03-26 16:00:00,2024-07-17 00:00:00,3.1,0.0,806.0,0.0
37049,2023-03-26 17:00:00,2024-07-17 00:00:00,3.1,0.0,814.0,0.0
37050,2023-03-26 18:00:00,2024-07-17 00:00:00,3.1,0.0,794.0,0.0
37051,2023-03-26 19:00:00,2024-07-17 00:00:00,3.1,0.0,623.0,0.0
37052,2023-03-26 20:00:00,2024-07-17 00:00:00,3.1,0.0,625.0,0.0
37053,2023-03-26 21:00:00,2024-07-17 00:00:00,3.1,0.0,646.0,0.0
37054,2023-03-26 22:00:00,2024-07-17 00:00:00,3.1,0.0,644.0,0.0
37055,2023-03-26 23:00:00,2024-07-17 00:00:00,3.1,0.0,700.0,0.0
