UTC time,hydro,other
2023-03-23 00:00:00,788.0,0.0
2023-03-23 01:00:00,741.0,0.0
2023-03-23 02:00:00,742.0,0.0
2023-03-23 03:00:00,715.0,0.0
2023-03-23 04:00:00,653.0,0.0
2023-03-23 05:00:00,646.0,0.0
2023-03-23 06:00:00,550.0,0.0
2023-03-23 07:00:00,550.0,0.0
2023-03-23 08:00:00,554.0,0.0
2023-03-23 09:00:00,551.0,0.0
2023-03-23 10:00:00,592.0,0.0
2023-03-23 11:00:00,680.0,0.0
2023-03-23 12:00:00,652.0,0.0
2023-03-23 13:00:00,814.0,0.0
2023-03-23 14:00:00,814.0,0.0
2023-03-23 15:00:00,741.0,0.0
2023-03-23 16:00:00,836.0,0.0
2023-03-23 17:00:00,1056.0,0.0
2023-03-23 18:00:00,1064.0,0.0
2023-03-23 19:00:00,866.0,0.0
2023-03-23 20:00:00,845.0,0.0
2023-03-23 21:00:00,803.0,0.0
2023-03-23 22:00:00,745.0,0.0
2023-03-23 23:00:00,708.0,0.0
