Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
36024,2023-02-12 00:00:00,2024-07-17 00:00:00,3.1,193.96,661.0,222.0
36025,2023-02-12 01:00:00,2024-07-17 00:00:00,3.1,195.86,660.0,225.0
36026,2023-02-12 02:00:00,2024-07-17 00:00:00,3.1,198.4,650.0,226.0
36027,2023-02-12 03:00:00,2024-07-17 00:00:00,3.1,195.09,664.0,225.0
36028,2023-02-12 04:00:00,2024-07-17 00:00:00,3.1,198.74,611.0,213.0
36029,2023-02-12 05:00:00,2024-07-17 00:00:00,3.1,180.65,610.0,184.0
36030,2023-02-12 06:00:00,2024-07-17 00:00:00,3.1,167.87,614.0,166.0
36031,2023-02-12 07:00:00,2024-07-17 00:00:00,3.1,175.55,571.0,165.0
36032,2023-02-12 08:00:00,2024-07-17 00:00:00,3.1,175.14,573.0,165.0
36033,2023-02-12 09:00:00,2024-07-17 00:00:00,3.1,174.53,576.0,165.0
36034,2023-02-12 10:00:00,2024-07-17 00:00:00,3.1,174.22,574.0,164.0
36035,2023-02-12 11:00:00,2024-07-17 00:00:00,3.1,175.53,578.0,167.0
36036,2023-02-12 12:00:00,2024-07-17 00:00:00,3.1,184.36,627.0,195.0
36037,2023-02-12 13:00:00,2024-07-17 00:00:00,3.1,180.75,742.0,224.0
36038,2023-02-12 14:00:00,2024-07-17 00:00:00,3.1,170.25,815.0,225.0
36039,2023-02-12 15:00:00,2024-07-17 00:00:00,3.1,169.74,815.0,224.0
36040,2023-02-12 16:00:00,2024-07-17 00:00:00,3.1,162.07,826.0,212.0
36041,2023-02-12 17:00:00,2024-07-17 00:00:00,3.1,161.72,813.0,208.0
36042,2023-02-12 18:00:00,2024-07-17 00:00:00,3.1,161.62,802.0,205.0
36043,2023-02-12 19:00:00,2024-07-17 00:00:00,3.1,150.13,885.0,203.0
36044,2023-02-12 20:00:00,2024-07-17 00:00:00,3.1,156.2,835.0,203.0
36045,2023-02-12 21:00:00,2024-07-17 00:00:00,3.1,155.55,836.0,202.0
36046,2023-02-12 22:00:00,2024-07-17 00:00:00,3.1,154.15,843.0,201.0
36047,2023-02-12 23:00:00,2024-07-17 00:00:00,3.1,153.95,853.0,203.0
