UTC time,hydro,other
2023-02-19 00:00:00,986.0,201.0
2023-02-19 01:00:00,899.0,199.0
2023-02-19 02:00:00,888.0,199.0
2023-02-19 03:00:00,893.0,199.0
2023-02-19 04:00:00,889.0,184.0
2023-02-19 05:00:00,858.0,165.0
2023-02-19 06:00:00,857.0,165.0
2023-02-19 07:00:00,860.0,167.0
2023-02-19 08:00:00,862.0,166.0
2023-02-19 09:00:00,859.0,165.0
2023-02-19 10:00:00,864.0,166.0
2023-02-19 11:00:00,856.0,166.0
2023-02-19 12:00:00,864.0,172.0
2023-02-19 13:00:00,1002.0,199.0
2023-02-19 14:00:00,1001.0,200.0
2023-02-19 15:00:00,997.0,200.0
2023-02-19 16:00:00,992.0,185.0
2023-02-19 17:00:00,993.0,180.0
2023-02-19 18:00:00,992.0,181.0
2023-02-19 19:00:00,985.0,177.0
2023-02-19 20:00:00,993.0,176.0
2023-02-19 21:00:00,1014.0,177.0
2023-02-19 22:00:00,1017.0,176.0
2023-02-19 23:00:00,1014.0,179.0
